FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.76869e+08,5.41367e+07
0,1,10,1.23331e+09,4.23379e+08
0,10,100,4.60331e+06,3.48056e+07
0,100,1000,206167,9.95038e+07
0,1000,10000,74335.4,6.77553e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,2.34388,57.0561
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.65873e+08,2.62831e+07
2,1,10,5.2479e+08,4.75399e+08
2,10,100,2.82784e+06,3.06041e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.28348e+07,55407.4
3,0.01,0.1,3.06009e+08,2.78586e+06
3,0.1,1,9.4853e+07,8.77414e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,734115,2777.46
4,0.1,1,1.88543e+08,5.10881e+06
4,1,10,3.95167e+07,1.31341e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.8869e+08,296687
5,0.01,0.1,6.83747e+06,173169
5,0.1,1,4.47059e+07,7.01205e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.08431e+06,567083
6,0.1,1,1.97895e+08,9.90991e+06
6,1,10,1.81378e+07,4.88726e+07
6,10,100,2.91498e+06,2.18072e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.75652e+08,8.45763e+07
7,1,10,7.0016e+07,6.68073e+07
7,10,100,8.39143e+07,1.01317e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.39118e+08,9.51049e+06
8,1,10,3.77959e+07,3.19311e+07
8,10,100,467178,1.25879e+07
8,100,1000,0,0
8,1000,10000,0,0
