GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,61568.4,-2.35147,0,0.5,2,249987,29,1,34,30,4
0,0,4843.4,341538,341538,31591.6,-2.71651,0,0.5,2,303420,25,1,34,26,8
0,0,47894.7,1.45505e+06,1.45505e+06,55069,-2.30426,0,0.5,2,7708.8,33,1,34,34,0
0,0,312.62,10878.2,10878.2,5105.01,-2.50065,0,0.5,2,15516.1,9,1,34,10,24
0,0,37.6379,1145.78,1145.78,9597.25,-2.20756,11,0.5,2,2551.88,16,1,22,5,17
0,0,42.1021,2410.28,2410.28,210614,-2.24328,14,0.5,2,5375.74,21,1,19,7,12
0,0,341.095,4285.9,4285.9,365864,-2.46243,14,0.5,2,7986.47,20,1,19,6,13
0,0,40.458,463.752,463.752,54745.4,-2.20265,15,0.5,2,1348.58,19,1,18,4,14
0,0,1640.19,26725.6,26725.6,2.62652e+06,-2.30151,22,0.5,2,6737.44,32,1,11,10,1
0,0,319.889,11796.7,11346.6,146799,-2.50065,24,0.5,2,0,4294967295,0,9,9,0
0,0,41.5018,2581.43,2581.43,615827,-2.24328,24,0.5,2,2443.31,31,1,9,7,2
0,0,347.313,4023.41,2067.19,9.03207e+07,-2.46243,28,0.5,2,0,4294967295,0,5,5,0
0,0,40.5641,2572.74,1195.19,419700,-2.24328,28,0.5,2,0,4294967295,0,5,5,0
0,0,42.5967,489.87,489.87,1.30476e+06,-2.20265,29,0.5,2,241.322,33,1,4,4,0
0,0,36.4085,1233.95,684.755,1.3022e+06,-2.20756,29,0.5,2,0,4294967295,0,4,4,0
0,1,1202.62,111040,71991.4,1.89991,-0.00413064,10,0.5,3.22659,0,4294967295,0,23,23,0
0,2,1673.33,26501.5,26501.5,317227,-2.46243,0,0.5,3.14123,34890.6,18,1,34,19,15
0,2,1012.88,81987.1,81987.1,64362,-2.24328,0,0.5,3.05337,35396.2,30,1,34,31,3
0,2,133.895,4895.17,4895.17,1.28228e+06,-2.20756,0,0.5,2.51982,9400.3,12,1,34,13,21
0,2,257.878,8727.34,8727.34,10221.8,-2.50065,0,0.5,2.78371,18139.5,14,1,34,15,19
0,2,41.2596,2456.95,2317.94,4.34165e+07,-2.34468,22,0.5,2.01279,0,4294967295,0,11,11,0
0,2,140.028,4860.71,1977.65,9.08783e+07,-2.20756,22,0.5,2.01645,0,4294967295,0,11,11,0
0,2,20.49,610.17,610.17,3.11045e+06,-2.71651,23,0.5,2.00131,306.207,32,1,10,9,1
0,2,45.6806,2209.49,806.947,1.96298e+06,-2.34468,25,0.5,2.00097,0,4294967295,0,8,8,0
0,2,1673.33,26501.5,13890.9,990184,-2.46243,26,0.5,2.86822,0,4294967295,0,7,7,0
0,2,17.5846,619.647,281.636,255040,-2.71651,27,0.5,2.00108,0,4294967295,0,6,6,0
0,2,257.878,8727.34,1040.35,5.89164e+06,-2.50065,28,0.5,2.00027,0,4294967295,0,5,5,0
0,2,139.605,4782.77,661.765,1.05732e+07,-2.20756,28,0.5,2.00061,0,4294967295,0,5,5,0
0,2,1718.35,27448.1,3620.16,8.24426e+06,-2.46243,29,0.5,2.05388,0,4294967295,0,4,4,0
0,2,45.2406,539.921,245.57,341468,-2.20265,29,0.5,2.0012,0,4294967295,0,4,4,0
0,2,43.9565,2350.44,241.735,252576,-2.34468,29,0.5,2.0009,0,4294967295,0,4,4,0
0,3,14.7251,298.336,298.336,3.61833e+06,-2.50065,22,0.093576,2,582.785,29,1,11,7,4
0,3,3.88602,145.84,145.84,728211,-2.24328,24,0.093576,2,230.219,30,1,9,6,3
0,3,40.9439,409.836,409.836,3.55998e+06,-2.30426,25,0.093576,2,374.728,31,1,8,6,2
0,3,9.09641,68.0709,68.0709,395961,-2.46243,26,0.093576,2,163.998,29,1,7,3,4
0,3,0.611727,9.21083,9.21083,2.04083e+07,-2.35147,26,0.093576,2,30.5,29,1,7,3,4
0,3,0.721589,33.0427,33.0427,1.97782e+06,-2.34468,27,0.093576,2,44.2628,31,1,6,4,2
0,3,6.30188,118.8,118.8,1.35321e+06,-2.20756,28,0.093576,2,15.4719,33,1,5,5,0
0,3,0.611727,9.21083,9.21083,200199,-2.35147,29,0.093576,2,12.6156,32,1,4,3,1
