FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.95252e+09,2.53228e+08
0,1,10,2.50787e+09,3.80295e+08
0,10,100,2.61036e+06,3.35319e+07
0,100,1000,236733,9.44049e+07
0,1000,10000,78932.1,6.19999e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,2.54144,57.4247
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.52156e+09,8.4105e+07
2,1,10,7.16966e+08,3.61882e+08
2,10,100,1.7625e+06,1.99239e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,850.595,4.85461
3,0.01,0.1,6.75225e+07,2.4182e+06
3,0.1,1,2.02295e+08,2.19054e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.5709e+06,15286.9
4,0.1,1,1.83628e+07,2.37415e+06
4,1,10,4.82884e+08,3.40635e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.03312e+07,250517
5,0.01,0.1,5.87684e+06,76608.8
5,0.1,1,3.24257e+08,2.66301e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.93387e+07,448890
6,0.1,1,3.99064e+08,2.77669e+07
6,1,10,2.13732e+07,4.14202e+07
6,10,100,3.14232e+06,1.91783e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.40892e+09,1.25144e+08
7,1,10,4.16921e+07,3.20691e+07
7,10,100,4.71011e+07,6.36201e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.04241e+08,1.94362e+07
8,1,10,2.85455e+07,2.05683e+07
8,10,100,546607,1.22629e+07
8,100,1000,0,0
8,1000,10000,0,0
