GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.28243e+10,0,0,0
0,0,406028,1.07778e+10,0,0,0
0,0,1.45505e+06,1.12703e+10,0,0,0
0,0,2189.77,5.41276e+08,0,0,0
0,0,1209.73,3.78517e+11,0,0,0
0,0,10838.5,4.646e+09,0,0,0
0,0,27946.2,6.41253e+09,0,0,0
0,0,455.269,9.80353e+10,0,0,0
0,0,27581.5,5.3895e+08,0,0,0
0,0,4266.56,2.95409e+10,0,0,0
0,0,1104.69,1.48893e+08,0,0,0
0,0,2377.35,3.1574e+09,0,0,0
0,0,474.535,1.41592e+11,0,0,0
0,0,4856.41,3.12496e+10,0,0,0
0,0,445.765,0,0,0,0
0,1,94353.6,0,5.75566e+09,2.06319e+09,2.97477e+08
0,2,81987.1,1.10641e+09,7.86687e+06,1.66952e+06,3.58822e+06
0,2,4895.17,1.16117e+09,5.93483e+09,3.39446e+09,4.48297e+07
0,2,529.773,2.68613e+07,6.10462e+07,3.08974e+06,5.38275e+06
0,2,2644.5,6.97538e+08,6.12841e+08,9.7522e+08,2.0178e+08
0,2,587.735,4.25006e+10,7.34243e+08,1.17014e+09,1.43697e+09
0,2,4583.41,1.39075e+11,4.54287e+10,1.27565e+10,1.00158e+10
0,2,26501.5,1.35684e+09,5.53312e+09,4.10688e+09,1.44241e+08
0,2,8492.78,1.64245e+10,1.45036e+10,5.04792e+09,8.11859e+09
0,2,529.773,6.66826e+09,2.82799e+06,2.41706e+06,3.92622e+06
0,2,2463.51,6.96991e+10,4.20475e+09,1.06447e+09,1.086e+09
0,2,8727.34,1.71157e+09,7.76566e+06,1.29449e+07,7.33732e+06
0,2,579.925,8.5726e+08,360011,80700.6,748929
0,2,907.867,8.95322e+09,86761.3,1.0253e+06,108617
0,2,2529.11,9.51576e+09,1.30394e+06,1.53296e+06,352961
0,2,4895.17,0,0,0,0
0,2,563.134,0,0,0,0
0,2,8428.68,0,0,0,0
0,2,587.735,0,0,0,0
0,3,73.9049,3.5872e+08,0,0,0
0,3,9.38402,1.28785e+07,0,0,0
0,3,30.1849,340860,0,0,0
0,3,267.168,2.54944e+09,0,0,0
0,3,154.251,2.79709e+06,0,0,0
0,3,9.38402,0,0,0,0
0,3,17.2051,0,0,0,0
0,3,406.753,0,0,0,0
0,4,1533.38,0,5.20776e+08,7.62187e+08,9.69814e+08
0,4,36.1935,0,0,2.50422,0
0,4,628.512,0,42442.8,5.31668e+06,0.0634814
0,4,234.285,0,778059,3.76443e+06,76426.5
0,5,1653.44,6.85562e+08,8.47462e+08,5.91705e+08,3.04551e+08
0,5,2.43623,4.61083e+07,0,0,0
0,5,691.871,2.82762e+09,1.17156e+06,1.08202e+06,1.24242e+07
0,5,25.5844,9.48932e+07,0,0,0
0,5,3.04204,0,0,0,0
0,6,866.046,1.60099e+09,0,0,0
0,6,2459.61,1.00097e+07,0,0,0
0,6,8001.09,1.19152e+07,0,0,0
0,6,59564.8,8.50854e+08,0,0,0
0,6,11991.1,1.4762e+08,0,0,0
0,6,1477.66,2.61459e+08,0,0,0
0,6,70.4784,1.38015e+07,0,0,0
0,6,439.729,6.65703e+07,0,0,0
0,6,2459.61,4.51036e+06,0,0,0
0,6,8234.28,7.89601e+07,0,0,0
0,6,2478.17,913977,0,0,0
0,6,12021.6,7.53632e+08,0,0,0
0,6,866.046,2.32556e+07,0,0,0
0,6,3087.88,4.1783e+08,0,0,0
0,6,70.4784,2.28615e+08,0,0,0
0,6,866.046,8.77126e+08,0,0,0
0,6,2195.6,0,0,0,0
0,6,71.8369,0,0,0,0
0,6,492.055,0,0,0,0
0,7,15238.4,0,1.20261e+09,2.04569e+08,2.48594e+07
0,7,7498.23,0,1.24241e+08,6.08485e+07,909618
0,7,10582.5,0,6.26033e+08,1.53654e+08,5.50347e+06
0,7,842.489,0,3.41673e+08,1.05033e+09,1.01184e+09
0,7,245.886,0,1.41887e+09,2.98482e+08,2.00006e+09
0,7,361.813,0,1.12105e+09,1.22253e+08,6.81051e+07
0,7,1779.77,0,4.7055e+08,4.08162e+08,1.46105e+08
0,7,830.116,0,8.19354e+09,3.00094e+09,3.96457e+09
0,7,10221.1,0,1.54888e+10,8.11959e+08,5.50166e+08
0,7,7896.12,0,5.42671e+07,1.03848e+08,6.2348e+07
0,7,258.656,0,2.72951e+06,7.2868e+06,126125
0,7,15982.1,0,2.49995e+09,1.09832e+08,2.56067e+08
0,7,1812.48,0,2.25681e+09,1.41495e+09,9.72851e+09
0,7,10770.7,0,3.27512e+07,2.41672e+07,3.48405e+07
0,7,818.363,0,0,0,0
0,8,6959.58,1.83755e+07,1.00499e+08,5.41965e+07,914533
0,8,3645,1.63398e+07,3.35895e+07,3.70036e+07,2.41198e+06
0,8,21648.8,2.33617e+08,3.70046e+08,2.88468e+07,1.61771e+07
0,8,1363.13,5.99556e+08,1.14697e+09,2.5278e+08,2.58254e+08
0,8,33305.8,1.48467e+08,2.9397e+08,2.56242e+07,1.24386e+07
0,8,6847.92,4.5233e+07,2.34161e+08,9.42576e+07,1.87308e+06
0,8,758.265,2.45191e+08,5.59104e+06,1.01637e+07,2.61825e+07
0,8,6812.39,2.82208e+08,8.19078e+08,6.47159e+07,9.34172e+07
0,8,798.341,2.31752e+09,840719,242689,1.30754e+06
0,8,6498.66,7.48965e+08,7.26323e+08,5.8216e+07,4.76885e+07
0,8,3645,4.4632e+08,1.71048e+07,1.20708e+07,6.06451e+07
0,8,1366.04,2.64404e+09,208945,1.00531e+06,34999.4
0,8,3645,7.24509e+07,17995.5,6766.74,12562.1
0,8,6794.71,0,0,0,0
0,8,6930.63,0,0,0,0
