Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
94353.6,1,1000,H,Ecto,3337.5
94353.6,1,10000,H,Ecto,8.47665e+07
94353.6,1,1000,H,Endo,1.34029e+09
94353.6,1,10000,H,Endo,1.22209e+09
94353.6,1,1000,O,Ecto,585693
94353.6,1,10000,O,Ecto,7.39256e+07
94353.6,1,1000,O,Endo,3.55173e+09
94353.6,1,10000,O,Endo,4.17912e+09
94353.6,1,1000,C,Ecto,59322.3
94353.6,1,10000,C,Ecto,2.84664e+07
81987.1,2,1000,H,Ecto,596579
81987.1,2,10000,H,Ecto,339.08
81987.1,2,1000,H,Endo,6.8047e+07
81987.1,2,10000,H,Endo,97080.4
81987.1,2,1000,O,Ecto,71592
81987.1,2,10000,O,Ecto,856.117
81987.1,2,1000,O,Endo,2.04029e+07
81987.1,2,10000,O,Endo,34710.8
81987.1,2,1000,C,Ecto,164.56
81987.1,2,10000,C,Ecto,3.76646e+07
81987.1,2,10000,C,Endo,33921.2
4895.17,2,100,H,Ecto,69384.6
4895.17,2,1000,H,Ecto,216508
4895.17,2,10000,H,Ecto,253288
4895.17,2,100,H,Endo,141421
4895.17,2,1000,H,Endo,4.95228e+08
4895.17,2,10000,H,Endo,861349
4895.17,2,100,O,Ecto,388128
4895.17,2,1000,O,Ecto,392968
4895.17,2,10000,O,Ecto,43816.3
4895.17,2,100,O,Endo,1.0117e+06
4895.17,2,1000,O,Endo,3.22943e+08
4895.17,2,100,C,Ecto,1.1522e+06
4895.17,2,1000,C,Ecto,3.08082e+08
4895.17,2,10000,C,Ecto,4.13837e+06
2644.5,2,10,H,Ecto,0.00678817
2644.5,2,100,H,Ecto,23414.3
2644.5,2,1000,H,Ecto,2248.47
2644.5,2,10000,H,Ecto,1154.44
2644.5,2,100,H,Endo,14071
2644.5,2,1000,H,Endo,1.95543e+06
2644.5,2,10000,H,Endo,32230.5
2644.5,2,100,O,Ecto,42104.6
2644.5,2,1000,O,Ecto,20434.7
2644.5,2,10000,O,Ecto,181.155
2644.5,2,100,O,Endo,469400
2644.5,2,1000,O,Endo,1.47942e+07
2644.5,2,100,C,Ecto,19330.8
2644.5,2,1000,C,Ecto,1.96568e+07
2644.5,2,10000,C,Ecto,209251
587.735,2,10,H,Ecto,2313.05
587.735,2,100,H,Ecto,2639.15
587.735,2,1000,H,Ecto,278.518
587.735,2,100,H,Endo,5600.14
587.735,2,1000,H,Endo,34.6861
587.735,2,100,O,Ecto,3292.79
587.735,2,1000,O,Ecto,18908.9
587.735,2,100,O,Endo,3961.2
587.735,2,1000,O,Endo,55963.1
587.735,2,100,C,Ecto,559.411
587.735,2,1000,C,Ecto,13009.4
587.735,2,10000,C,Ecto,2280.2
26501.5,2,100,H,Ecto,13665.5
26501.5,2,1000,H,Ecto,1.38123e+08
26501.5,2,10000,H,Ecto,2.25894e+06
26501.5,2,100,H,Endo,2784.6
26501.5,2,1000,H,Endo,7.37177e+09
26501.5,2,10000,H,Endo,280826
26501.5,2,100,O,Ecto,231951
26501.5,2,1000,O,Ecto,1.19819e+07
26501.5,2,10000,O,Ecto,1.63201e+06
26501.5,2,100,O,Endo,3.0559
26501.5,2,1000,O,Endo,2.31387e+09
26501.5,2,100,C,Ecto,3.23962e+06
26501.5,2,1000,C,Ecto,1.08373e+08
26501.5,2,10000,C,Ecto,3.48036e+08
8492.78,2,100,H,Ecto,753529
8492.78,2,1000,H,Ecto,5.66752e+06
8492.78,2,10000,H,Ecto,9.32755e+06
8492.78,2,100,H,Endo,1.04443e+07
8492.78,2,1000,H,Endo,1.35856e+10
8492.78,2,10000,H,Endo,3.66341e+07
8492.78,2,100,O,Ecto,1.71866e+07
8492.78,2,1000,O,Ecto,1.14051e+07
8492.78,2,10000,O,Ecto,278605
8492.78,2,100,O,Endo,4.58982e+07
8492.78,2,1000,O,Endo,1.31528e+10
8492.78,2,100,C,Ecto,6.53658e+07
8492.78,2,1000,C,Ecto,1.71535e+10
8492.78,2,10000,C,Ecto,2.25463e+08
907.867,2,10,H,Ecto,927845
907.867,2,100,H,Ecto,135805
907.867,2,1000,H,Ecto,33521.8
907.867,2,100,H,Endo,30705.6
907.867,2,1000,H,Endo,126.466
907.867,2,10,O,Ecto,86333.7
907.867,2,100,O,Ecto,531240
907.867,2,1000,O,Ecto,774966
907.867,2,100,O,Endo,2.13226e+06
907.867,2,1000,O,Endo,75163.8
907.867,2,100,C,Ecto,1.8211e+06
907.867,2,1000,C,Ecto,763027
907.867,2,10000,C,Ecto,580.39
2529.11,2,1,H,Ecto,1246.43
2529.11,2,10,H,Ecto,1.57257e+07
2529.11,2,100,H,Ecto,769102
2529.11,2,1000,H,Ecto,422730
2529.11,2,1000,H,Endo,77.0532
2529.11,2,10,O,Ecto,3.71722e-18
2529.11,2,100,O,Ecto,730977
2529.11,2,1000,O,Ecto,1.99258e+06
2529.11,2,100,O,Endo,2.6774e+07
2529.11,2,1000,O,Endo,27856.3
2529.11,2,100,C,Ecto,2.78386e+07
2529.11,2,1000,C,Ecto,1.07467e+06
4895.17,2,1,H,Ecto,10.9927
4895.17,2,10,H,Ecto,2.9639e+06
4895.17,2,100,H,Ecto,296776
