Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
94761,1,10000,H,Ecto,217105
94761,1,10000,H,Endo,3.62633e+06
94761,1,100000,H,Endo,2415.52
94761,1,10000,O,Ecto,37623.1
94761,1,10000,O,Endo,85589.2
94761,1,10000,C,Ecto,4.03622e+07
81987.1,2,1000,H,Ecto,106001
81987.1,2,10000,H,Ecto,832265
81987.1,2,1000,H,Endo,3.61845e+08
81987.1,2,10000,H,Endo,2.19572e+08
81987.1,2,100000,H,Endo,1.74714e+07
81987.1,2,1000,O,Ecto,1277.8
81987.1,2,10000,O,Ecto,34571.5
81987.1,2,1000,O,Endo,608755
81987.1,2,10000,O,Endo,248125
81987.1,2,1000,C,Ecto,171.277
81987.1,2,10000,C,Ecto,2.68153e+08
4903.94,2,100,H,Ecto,105786
4903.94,2,1000,H,Ecto,3.36981e+06
4903.94,2,10000,H,Ecto,17571.6
4903.94,2,100,H,Endo,26431.2
4903.94,2,1000,H,Endo,518630
4903.94,2,100,O,Ecto,147352
4903.94,2,1000,O,Ecto,78114.1
4903.94,2,10000,O,Ecto,44854
4903.94,2,100,O,Endo,105355
4903.94,2,1000,O,Endo,2.79149e+06
4903.94,2,10000,O,Endo,1.64108e+06
4903.94,2,100,C,Ecto,41298.5
4903.94,2,1000,C,Ecto,154791
4903.94,2,10000,C,Ecto,787846
917.062,2,10,H,Ecto,1192.43
917.062,2,100,H,Ecto,4.50965e+06
917.062,2,1000,H,Ecto,110916
917.062,2,100,H,Endo,624346
917.062,2,1000,H,Endo,4.89265e+07
917.062,2,10,O,Ecto,68463.2
917.062,2,100,O,Ecto,1133.08
917.062,2,1000,O,Ecto,43109.7
917.062,2,100,O,Endo,305778
917.062,2,1000,O,Endo,909764
917.062,2,100,C,Ecto,2585.43
917.062,2,1000,C,Ecto,2762.85
917.062,2,10000,C,Ecto,63599.3
2677.71,2,10,H,Ecto,16405
2677.71,2,100,H,Ecto,958225
2677.71,2,1000,H,Ecto,1.84068e+08
2677.71,2,10000,H,Ecto,6657.72
2677.71,2,100,H,Endo,1.87559e+07
2677.71,2,1000,H,Endo,1.0712e+09
2677.71,2,10,O,Ecto,1.03732e+06
2677.71,2,100,O,Ecto,354927
2677.71,2,1000,O,Ecto,1.84912e+06
2677.71,2,10000,O,Ecto,2436.97
2677.71,2,100,O,Endo,43863.5
2677.71,2,1000,O,Endo,1.86775e+08
2677.71,2,10000,O,Endo,87868.2
2677.71,2,100,C,Ecto,101350
2677.71,2,1000,C,Ecto,584477
2677.71,2,10000,C,Ecto,1.00246e+07
26501.5,2,100,H,Ecto,85935.5
26501.5,2,1000,H,Ecto,8.64399e+06
26501.5,2,10000,H,Ecto,2.13445e+07
26501.5,2,100,H,Endo,103.162
26501.5,2,1000,H,Endo,4.77929e+09
26501.5,2,10000,H,Endo,2.39135e+09
26501.5,2,100000,H,Endo,1.61675e+06
26501.5,2,100,O,Ecto,110327
26501.5,2,1000,O,Ecto,34602.3
26501.5,2,10000,O,Ecto,860232
26501.5,2,100,O,Endo,29645.5
26501.5,2,1000,O,Endo,1.58404e+08
26501.5,2,10000,O,Endo,1.66456e+08
26501.5,2,100,C,Ecto,3420.84
26501.5,2,1000,C,Ecto,134612
26501.5,2,10000,C,Ecto,1.43751e+09
8968.23,2,10,H,Ecto,6594.08
8968.23,2,100,H,Ecto,1.23785e+07
8968.23,2,1000,H,Ecto,2.59232e+07
8968.23,2,10000,H,Ecto,544.198
8968.23,2,100,H,Endo,6.90252e+06
8968.23,2,1000,H,Endo,133296
8968.23,2,10,O,Ecto,409243
