Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
94761,1,1000,H,Ecto,6.55791
94761,1,10000,H,Ecto,731148
94761,1,10000,H,Endo,1.86677e+07
94761,1,1000,O,Ecto,9727.99
94761,1,10000,O,Ecto,333940
94761,1,1000,O,Endo,630.669
94761,1,10000,O,Endo,93365.3
94761,1,1000,C,Ecto,3833.99
94761,1,10000,C,Ecto,1.29537e+06
26501.5,2,100,H,Ecto,1.72445e+06
26501.5,2,1000,H,Ecto,7.1062e+06
26501.5,2,10000,H,Ecto,269630
26501.5,2,100,H,Endo,25236
26501.5,2,1000,H,Endo,3.59e+08
26501.5,2,10000,H,Endo,2.92844e+06
26501.5,2,100,O,Ecto,1626.68
26501.5,2,1000,O,Ecto,299297
26501.5,2,10000,O,Ecto,15.5097
26501.5,2,100,O,Endo,82844.7
26501.5,2,1000,O,Endo,8.7736e+06
26501.5,2,10000,O,Endo,294481
26501.5,2,100,C,Ecto,667642
26501.5,2,1000,C,Ecto,1.81043e+07
26501.5,2,10000,C,Ecto,3.47782e+07
81987.1,2,1000,H,Ecto,1.39206e+06
81987.1,2,10000,H,Ecto,29861.1
81987.1,2,1000,H,Endo,1.91379e+07
81987.1,2,10000,H,Endo,1.27821e+07
81987.1,2,1000,O,Ecto,64719.9
81987.1,2,10000,O,Ecto,5169.37
81987.1,2,1000,O,Endo,1.6405e+06
81987.1,2,10000,O,Endo,126762
81987.1,2,1000,C,Ecto,1.64383e+06
81987.1,2,10000,C,Ecto,2.15474e+06
81987.1,2,10000,C,Endo,0.00112889
8727.34,2,100,H,Ecto,3.74451e+06
8727.34,2,1000,H,Ecto,153237
8727.34,2,10000,H,Ecto,58402.8
8727.34,2,100,H,Endo,963746
8727.34,2,1000,H,Endo,2.21225e+08
8727.34,2,10000,H,Endo,4824.2
8727.34,2,100,O,Ecto,9541.29
8727.34,2,1000,O,Ecto,878741
8727.34,2,100,O,Endo,1.48312e+06
8727.34,2,1000,O,Endo,3.41959e+08
8727.34,2,10000,O,Endo,703.031
8727.34,2,100,C,Ecto,1.75309e+07
8727.34,2,1000,C,Ecto,3.09685e+06
8727.34,2,10000,C,Ecto,1.90927e+07
527.331,2,10,H,Ecto,1.14809e+06
527.331,2,100,H,Ecto,1.82307e+08
527.331,2,1000,H,Ecto,915.734
527.331,2,100,H,Endo,5.29745e+08
527.331,2,1000,H,Endo,1.24128e+08
527.331,2,10,O,Ecto,114663
527.331,2,100,O,Ecto,1.48968e+09
527.331,2,1000,O,Ecto,6.55852e+07
527.331,2,100,O,Endo,1.2277e+09
527.331,2,1000,O,Endo,1.29916e+08
527.331,2,100,C,Ecto,1.98547e+09
527.331,2,1000,C,Ecto,2.52303e+08
527.331,2,10000,C,Ecto,39887.4
2682.37,2,10,H,Ecto,1.17927
2682.37,2,100,H,Ecto,979314
2682.37,2,1000,H,Ecto,44582.3
2682.37,2,10000,H,Ecto,989.689
2682.37,2,100,H,Endo,1.63839e+06
2682.37,2,1000,H,Endo,2.28694e+08
2682.37,2,100,O,Ecto,2.00501e+07
2682.37,2,1000,O,Ecto,1.30105e+06
2682.37,2,100,O,Endo,8.78155e+06
2682.37,2,1000,O,Endo,2.29762e+09
2682.37,2,100,C,Ecto,1.47175e+09
