GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.67969e+09,0,0,0
0,0,406028,4.71477e+09,0,0,0
0,0,1.45505e+06,1.20228e+10,0,0,0
0,0,25114.5,6.02742e+08,0,0,0
0,0,4185.48,9.69825e+10,0,0,0
0,0,2207.59,459071,0,0,0
0,0,480.658,3.03527e+09,0,0,0
0,0,23290.1,1.15376e+10,0,0,0
0,0,11330.8,5.43295e+09,0,0,0
0,0,11237.8,0,0,0,0
0,0,4443.32,0,0,0,0
0,0,2080.65,0,0,0,0
0,0,23981,0,0,0,0
0,0,467.514,0,0,0,0
0,0,394505,0,0,0,0
0,1,91628.1,0,2.6426e+08,4.30351e+08,2.02358e+10
0,2,81987.1,7.32445e+08,1.23254e+09,2.95913e+06,5.81922e+08
0,2,4493.58,3.20329e+09,3.00907e+06,2.72581e+06,251989
0,2,26691.7,2.10888e+09,2.06395e+09,1.98771e+07,3.08014e+07
0,2,9137.4,7.36153e+09,7.167e+07,5.81806e+07,1.27225e+07
0,2,587.351,1.52323e+09,383203,509000,35045.3
0,2,2683.31,1.37707e+10,5.69053e+06,5.42992e+06,3.50039e+06
0,2,2662.29,2.8754e+08,59125.7,41875.3,17982.7
0,2,4493.58,2.93394e+09,290151,1.04824e+06,98152.9
0,2,9964.76,3.61915e+09,666732,481220,277198
0,2,2622.8,1.12466e+09,332722,98907,2800.09
0,2,81987.1,0,0,0,0
0,2,9248.61,0,0,0,0
0,2,29019.1,0,0,0,0
0,2,618.567,0,0,0,0
0,2,2683.31,0,0,0,0
0,2,4904.69,0,0,0,0
0,3,277.283,0,0,0,0
0,3,501,0,0,0,0
0,3,21.7591,0,0,0,0
0,3,65.8362,0,0,0,0
0,3,151.369,0,0,0,0
0,3,26.8605,0,0,0,0
0,4,593.462,0,2246.48,8095.56,1625.02
0,4,1462.75,0,311121,14743.3,447.965
0,4,264.36,0,0,0.00012195,3.38119e-13
0,5,78.4189,1.99658e+08,90.3726,0.220246,1.11153e-07
0,5,44.1527,8.16635e+06,0,6.02462e-08,0
0,5,732.687,0,0,0,0
0,5,11.2571,0,0,0,0
0,5,3.46409,0,0,0,0
0,6,8001.09,1.65554e+06,0,0,0
0,6,59102.4,4.91833e+08,0,0,0
0,6,11991.1,1.68973e+07,0,0,0
0,6,2516.35,9.51591e+06,0,0,0
0,6,58.7231,6.24589e+06,0,0,0
0,6,2816.31,6.2882e+09,0,0,0
0,6,7647.12,2.12994e+08,0,0,0
0,6,2501.27,2.69421e+07,0,0,0
0,6,8073.93,1.5993e+07,0,0,0
0,6,433.943,1.26065e+08,0,0,0
0,6,12292.3,2.37378e+08,0,0,0
0,6,792.797,4.2525e+08,0,0,0
0,6,2673.08,1.28367e+09,0,0,0
0,6,2653.4,0,0,0,0
0,6,8194.7,0,0,0,0
0,6,866.046,0,0,0,0
0,6,61.4901,0,0,0,0
0,6,415.486,0,0,0,0
0,6,12467.7,0,0,0,0
0,7,7498.23,0,1.07585e+07,8.59498e+06,4.13949e+06
0,7,10582.5,0,1.39418e+08,2.25967e+07,9.12649e+06
0,7,1779.77,0,1.93769e+07,2.29496e+07,2.25655e+07
0,7,29259.5,0,2.0535e+08,1.16571e+06,9.45679e+06
0,7,965.758,0,9065.8,20117.7,1736.86
0,7,818.878,0,3999.4,14485.8,3015.85
0,7,236.151,0,645267,52439.3,1212.61
0,7,10102.4,0,170086,14286.4,356.666
0,7,45535.3,0,1.54768e+10,2.37812e+08,2.13545e+08
0,7,30100.8,0,1.26372e+10,7.19309e+08,4.74582e+08
0,7,15276.9,0,1.04403e+09,3.42195e+08,3.32783e+07
0,7,48125.3,0,3.35372e+09,1.9089e+09,7.83155e+08
0,7,29580,0,4.0188e+08,3.19196e+08,2.10532e+07
0,7,7498.23,0,2.55705e+07,3.60397e+07,2.95406e+07
0,7,376.759,0,0,0,0
0,7,15299.2,0,0,0,0
0,7,922.434,0,0,0,0
0,7,29259.5,0,0,0,0
0,7,7188.2,0,0,0,0
0,7,46430.1,0,0,0,0
0,7,1758.58,0,0,0,0
0,8,41270.4,1.63018e+08,1.63632e+08,1.93939e+06,5.9055e+06
0,8,16203.9,3.76804e+07,1.22452e+07,438422,284028
0,8,6847.92,6.56217e+07,360657,297457,42230.6
0,8,3412.9,6.69625e+08,747663,274104,245548
0,8,6913.56,1.03262e+09,5.39819e+06,3.82709e+06,800329
0,8,843.677,5.51886e+07,3099.3,10800.3,268.422
0,8,16546.6,3.12837e+08,1.8678e+06,1.03689e+06,55770
0,8,3744.78,9.63863e+07,5338.63,18598.6,467.836
0,8,748.93,1.25183e+08,35518.4,597.152,67.4929
0,8,7004.74,8.78041e+08,69004.4,243857,7871.88
0,8,16635.6,0,0,0,0
0,8,3645,0,0,0,0
0,8,6847.92,0,0,0,0
0,8,771.399,0,0,0,0
