Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
91628.1,1,10000,H,Ecto,4.69335e+08
91628.1,1,10000,H,Endo,1.59229e+08
91628.1,1,100000,H,Endo,498937
91628.1,1,10000,O,Ecto,9.57757e+07
91628.1,1,10000,O,Endo,8.07655e+08
91628.1,1,10000,C,Ecto,5.353e+09
81987.1,2,1000,H,Ecto,2.60314e+06
81987.1,2,10000,H,Ecto,1.19633e+06
81987.1,2,1000,H,Endo,6.23039e+08
81987.1,2,10000,H,Endo,9.02394e+08
81987.1,2,1000,O,Ecto,954706
81987.1,2,10000,O,Ecto,16007.3
81987.1,2,1000,O,Endo,3.32891e+06
81987.1,2,10000,O,Endo,25898.9
81987.1,2,1000,C,Ecto,7.3627e+08
81987.1,2,10000,C,Ecto,7.47855e+07
81987.1,2,10000,C,Endo,1294.43
2683.31,2,10,H,Ecto,330.36
2683.31,2,100,H,Ecto,539093
2683.31,2,1000,H,Ecto,106281
2683.31,2,100,H,Endo,1.6231e+06
2683.31,2,1000,H,Endo,1.0503e-05
2683.31,2,100,O,Ecto,183729
2683.31,2,1000,O,Ecto,453579
2683.31,2,100,O,Endo,176035
2683.31,2,1000,O,Endo,605294
2683.31,2,100,C,Ecto,31800.4
2683.31,2,1000,C,Ecto,49976
2683.31,2,10000,C,Ecto,796.598
4493.58,2,100,H,Ecto,1.58305e+07
4493.58,2,1000,H,Ecto,4.68719e+06
4493.58,2,10000,H,Ecto,393.91
4493.58,2,100,H,Endo,3.77904e+07
4493.58,2,1000,H,Endo,425.714
4493.58,2,10000,H,Endo,20541.8
4493.58,2,100,O,Ecto,9.66616e+06
4493.58,2,1000,O,Ecto,1.44379e+07
4493.58,2,10000,O,Ecto,350.6
4493.58,2,100,O,Endo,9.07366e+06
4493.58,2,1000,O,Endo,1.4964e+07
4493.58,2,100,C,Ecto,142098
4493.58,2,1000,C,Ecto,3.4424e+06
4493.58,2,10000,C,Ecto,1635.62
26691.7,2,100,H,Ecto,36015.1
26691.7,2,1000,H,Ecto,1.0105e+08
26691.7,2,10000,H,Ecto,3.2807e+06
26691.7,2,100,H,Endo,127407
26691.7,2,1000,H,Endo,2.35285e+09
26691.7,2,10000,H,Endo,8.70829e+08
26691.7,2,100,O,Ecto,249832
26691.7,2,1000,O,Ecto,1.91931e+06
26691.7,2,10000,O,Ecto,234084
26691.7,2,100,O,Endo,98926.1
26691.7,2,1000,O,Endo,2.80852e+07
26691.7,2,100,C,Ecto,0.273808
26691.7,2,1000,C,Ecto,5.6403e+07
26691.7,2,10000,C,Ecto,2.60427e+06
9137.4,2,100,H,Ecto,2.31672e+07
9137.4,2,1000,H,Ecto,8.63226e+07
9137.4,2,10000,H,Ecto,765268
9137.4,2,100,H,Endo,1.34323e+08
9137.4,2,1000,H,Endo,1.20501e+08
9137.4,2,10000,H,Endo,5.67364e+06
9137.4,2,100,O,Ecto,6.28581e+07
9137.4,2,1000,O,Ecto,3.01198e+07
9137.4,2,10000,O,Ecto,11538.3
9137.4,2,100,O,Endo,3.27576e+07
9137.4,2,1000,O,Endo,1.59471e+08
9137.4,2,100,C,Ecto,23446.8
9137.4,2,1000,C,Ecto,2.35601e+08
9137.4,2,10000,C,Ecto,47217.7
587.351,2,10,H,Ecto,610218
587.351,2,100,H,Ecto,11905.3
587.351,2,10,O,Ecto,474986
587.351,2,100,O,Ecto,21454.5
587.351,2,1000,O,Ecto,998.888
587.351,2,100,O,Endo,22.5015
587.351,2,1000,O,Endo,1586.84
587.351,2,100,C,Ecto,37820.9
587.351,2,1000,C,Ecto,31899.4
587.351,2,10000,C,Ecto,1752.57
2683.31,2,10,H,Ecto,1.12277e+06
2683.31,2,100,H,Ecto,1.53196e+07
2683.31,2,1000,H,Ecto,87788.3
2683.31,2,100,H,Endo,1.61595e+07
2683.31,2,1000,H,Endo,3.96332e-05
2683.31,2,10,O,Ecto,280602
2683.31,2,100,O,Ecto,2.44564e+06
2683.31,2,1000,O,Ecto,5.6647e+06
2683.31,2,100,O,Endo,3.08042e+06
2683.31,2,1000,O,Endo,4.72553e+06
2683.31,2,100,C,Ecto,4.25347e+06
2683.31,2,1000,C,Ecto,3.73266e+06
2683.31,2,10000,C,Ecto,64999.3
2662.29,2,10,H,Ecto,87006.4
2662.29,2,100,H,Ecto,2295.48
2662.29,2,10,O,Ecto,67142.8
2662.29,2,100,O,Ecto,3220.2
2662.29,2,1000,O,Ecto,135.863
2662.29,2,100,O,Endo,2.91244
2662.29,2,1000,O,Endo,225.343
2662.29,2,100,C,Ecto,5660.59
2662.29,2,1000,C,Ecto,4738.33
2662.29,2,10000,C,Ecto,253.024
579.828,2,10,H,Ecto,258432
579.828,2,100,H,Ecto,43.0498
579.828,2,10,O,Ecto,180621
579.828,2,100,O,Ecto,1488.19
579.828,2,1000,O,Endo,73.9035
579.828,2,100,C,Ecto,7470.98
579.828,2,1000,C,Ecto,1275.69
579.828,2,10000,C,Ecto,93.2357
4493.58,2,10,H,Ecto,2.15624e+06
4493.58,2,100,H,Ecto,29873.7
4493.58,2,10,O,Ecto,1.9616e+06
4493.58,2,100,O,Ecto,118409
4493.58,2,1000,O,Ecto,165.713
4493.58,2,1000,O,Endo,18481.2
4493.58,2,100,C,Ecto,125440
4493.58,2,1000,C,Ecto,71566.8
4493.58,2,10000,C,Ecto,3219.8
9964.76,2,10,H,Ecto,1.03617e+06
9964.76,2,100,H,Ecto,99616.9
9964.76,2,100,H,Endo,16450.8
9964.76,2,10,O,Ecto,255326
9964.76,2,100,O,Ecto,135588
9964.76,2,1000,O,Ecto,8710.9
9964.76,2,100,O,Endo,1053.26
9964.76,2,1000,O,Endo,44496.8
9964.76,2,100,C,Ecto,217248
9964.76,2,1000,C,Ecto,182407
9964.76,2,10000,C,Ecto,18810.6
2622.8,2,10,H,Ecto,437199
2622.8,2,100,H,Ecto,0.698102
2622.8,2,1,O,Ecto,8.97867e-08
2622.8,2,10,O,Ecto,86313.7
2622.8,2,100,O,Ecto,16.3237
2622.8,2,100,C,Ecto,4852.33
2622.8,2,1000,C,Ecto,53.047
2622.8,2,10000,C,Ecto,1.94461
1287.43,4,10,H,Ecto,8.00509e+06
1287.43,4,100,H,Ecto,14.3226
1287.43,4,1,O,Ecto,1.3251e-06
1287.43,4,10,O,Ecto,1.608e+06
1287.43,4,100,O,Ecto,2134.16
1287.43,4,100,C,Ecto,87766.9
1287.43,4,1000,C,Ecto,1186.18
1287.43,4,10000,C,Ecto,39.6762
593.462,4,10,H,Ecto,1.23993e+06
593.462,4,1,O,Ecto,7.2595e-06
593.462,4,10,O,Ecto,84259.6
593.462,4,100,C,Ecto,6737.81
593.462,4,1000,C,Ecto,7.03477
1462.75,4,10,H,Ecto,382004
1462.75,4,1,O,Ecto,6.65133e-06
1462.75,4,10,O,Ecto,22586.5
1462.75,4,100,C,Ecto,1880.24
264.36,4,10,H,Ecto,0.0889965
264.36,4,1,O,Ecto,2.56557e-08
264.36,4,10,O,Ecto,0.00611579
264.36,4,100,C,Ecto,7.72843e-13
674.645,5,10,H,Ecto,240479
674.645,5,100,H,Ecto,73132.8
674.645,5,100,H,Endo,23467.7
674.645,5,10,O,Ecto,208729
674.645,5,100,O,Ecto,65177
674.645,5,1000,O,Ecto,10926.7
674.645,5,100,O,Endo,5437.82
674.645,5,1000,O,Endo,45605.8
674.645,5,100,C,Ecto,77585.4
674.645,5,1000,C,Ecto,75951.5
674.645,5,10000,C,Ecto,3311.71
78.4189,5,1,O,Ecto,2.26149e-06
78.4189,5,10,O,Ecto,0.230926
78.4189,5,100,C,Ecto,9.68598e-06
11.2571,5,1,O,Ecto,3.99534e-10
44.1527,5,1,O,Ecto,8.70636e-09
15238.4,7,100,H,Ecto,65149.9
15238.4,7,1000,H,Ecto,7.10991e+06
15238.4,7,10000,H,Ecto,166079
15238.4,7,100,H,Endo,391197
15238.4,7,1000,H,Endo,8.92475e+07
15238.4,7,10000,H,Endo,1.9093e+07
15238.4,7,100,O,Ecto,427493
15238.4,7,1000,O,Ecto,287848
15238.4,7,10000,O,Ecto,7525.09
15238.4,7,100,O,Endo,187056
15238.4,7,1000,O,Endo,7.65356e+06
15238.4,7,100,C,Ecto,0.0907019
15238.4,7,1000,C,Ecto,1.96697e+07
15238.4,7,10000,C,Ecto,49048.9
7498.23,7,100,H,Ecto,2.73005e+06
7498.23,7,1000,H,Ecto,4.74966e+06
7498.23,7,10000,H,Ecto,1390.78
7498.23,7,100,H,Endo,1.11642e+07
7498.23,7,1000,H,Endo,2.18603e+06
7498.23,7,10000,H,Endo,623981
7498.23,7,100,O,Ecto,4.32377e+06
7498.23,7,1000,O,Ecto,2.56001e+06
7498.23,7,10000,O,Ecto,533.126
7498.23,7,100,O,Endo,6.82281e+06
7498.23,7,1000,O,Endo,1.07096e+07
7498.23,7,100,C,Ecto,4594.96
7498.23,7,1000,C,Ecto,1.88717e+07
7498.23,7,10000,C,Ecto,1037.95
10582.5,7,100,H,Ecto,1.13901e+06
10582.5,7,1000,H,Ecto,1.45444e+07
10582.5,7,10000,H,Ecto,302319
10582.5,7,100,H,Endo,7.14072e+06
10582.5,7,1000,H,Endo,6.6656e+07
10582.5,7,10000,H,Endo,2.2924e+07
10582.5,7,100,O,Ecto,5.05485e+06
10582.5,7,1000,O,Ecto,1.93337e+06
10582.5,7,10000,O,Ecto,6711.29
10582.5,7,100,O,Endo,2.21306e+06
10582.5,7,1000,O,Endo,2.59742e+07
10582.5,7,100,C,Ecto,206.609
10582.5,7,1000,C,Ecto,5.30395e+07
10582.5,7,10000,C,Ecto,34882.1
1779.77,7,10,H,Ecto,3.25179e+06
1779.77,7,100,H,Ecto,3.61005e+08
1779.77,7,1000,H,Ecto,2.66406e+06
1779.77,7,100,H,Endo,3.05048e+08
1779.77,7,1000,H,Endo,0.000254612
1779.77,7,10,O,Ecto,478266
1779.77,7,100,O,Ecto,3.95716e+07
1779.77,7,1000,O,Ecto,1.1609e+08
1779.77,7,100,O,Endo,3.72317e+07
1779.77,7,1000,O,Endo,6.82576e+07
1779.77,7,100,C,Ecto,3.46085e+07
1779.77,7,1000,C,Ecto,3.55541e+07
1779.77,7,10000,C,Ecto,565212
29259.5,7,100,H,Ecto,0.60118
29259.5,7,1000,H,Ecto,3.90581e+06
29259.5,7,10000,H,Ecto,174100
29259.5,7,1000,H,Endo,1.92504e+08
29259.5,7,10000,H,Endo,1.0475e+08
29259.5,7,100,O,Ecto,1300.68
29259.5,7,1000,O,Ecto,79300.1
29259.5,7,10000,O,Ecto,13519.6
29259.5,7,100,O,Endo,409.617
29259.5,7,1000,O,Endo,714179
29259.5,7,10000,O,Endo,4.50124
29259.5,7,100,C,Ecto,0.00234563
29259.5,7,1000,C,Ecto,8.90736e+06
29259.5,7,10000,C,Ecto,595874
46430.1,7,100,H,Ecto,0.0192213
46430.1,7,1000,H,Ecto,7.51959e+06
46430.1,7,10000,H,Ecto,384486
46430.1,7,1000,H,Endo,2.85151e+08
46430.1,7,10000,H,Endo,2.17368e+08
46430.1,7,100,O,Ecto,2256.42
46430.1,7,1000,O,Ecto,141237
46430.1,7,10000,O,Ecto,21958
46430.1,7,1000,O,Endo,2.20632e+06
46430.1,7,10000,O,Endo,32.4423
46430.1,7,100,C,Ecto,0.00174194
46430.1,7,1000,C,Ecto,3.59596e+07
46430.1,7,10000,C,Ecto,3.63998e+06
389.559,7,10,H,Ecto,561.742
389.559,7,100,H,Ecto,0.951312
389.559,7,10,O,Ecto,413.753
389.559,7,100,O,Ecto,8.6536
389.559,7,1000,O,Ecto,0.0184919
389.559,7,1000,O,Endo,0.739658
389.559,7,100,C,Ecto,16.2445
389.559,7,1000,C,Ecto,5.45239
389.559,7,10000,C,Ecto,0.269672
965.758,7,10,H,Ecto,40020.2
965.758,7,100,H,Ecto,3336.3
965.758,7,100,H,Endo,719.904
965.758,7,10,O,Ecto,35093.1
965.758,7,100,O,Ecto,5471.02
965.758,7,1000,O,Ecto,372.125
965.758,7,100,O,Endo,61.0633
965.758,7,1000,O,Endo,1900.74
965.758,7,100,C,Ecto,6619.15
965.758,7,1000,C,Ecto,6638.94
