Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377620,170860,268988,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62889e+08,1.10097e+09,9.10127e+07,616078,130246,514162,2.56446e+07,3.74887e+07,3.82948e+07
6, 1,1.38565e+08,7.05016e+08,6.90559e+07,944238,54224.3,880173,2.97865e+07,4.85812e+07,4.20869e+07
7, 1,8.77011e+07,5.36184e+08,4.99749e+07,1.61218e+06,40612.9,2.83372e+06,3.41722e+07,4.70315e+07,4.63714e+07
8, 1,7.68999e+07,3.9188e+08,2.77105e+07,2.39921e+06,64434.7,6.72512e+06,3.23046e+07,3.6762e+07,4.65729e+07
9, 1,7.45228e+07,1.61681e+08,2.67809e+07,3.09826e+06,102445,1.20584e+07,2.68017e+07,2.73235e+07,4.06535e+07
10, 1,7.62006e+07,1.04224e+08,2.84089e+07,3.52993e+06,107929,1.7083e+07,2.81657e+07,2.45131e+07,4.23402e+07
11, 1,8.08849e+07,8.14083e+07,3.18455e+07,3.92441e+06,99044.4,2.10535e+07,3.07072e+07,2.25838e+07,4.57511e+07
12, 1,8.92521e+07,5.1474e+07,2.84356e+07,1.04317e+07,163283,7.29725e+07,2.92848e+07,1.57907e+07,3.50609e+07
13, 2,1.08339e+08,4.63367e+07,2.69048e+07,2.30931e+07,359952,1.83887e+08,2.57048e+07,1.25248e+07,2.52423e+07
14, 2,1.35061e+08,4.07084e+07,2.77502e+07,4.09236e+07,807652,3.41695e+08,2.11377e+07,1.38422e+07,1.82252e+07
15, 2,1.4982e+08,4.41727e+07,3.06791e+07,6.01651e+07,1.3864e+06,4.66659e+08,2.26093e+07,1.5156e+07,1.74362e+07
16, 2,1.8827e+08,3.99799e+07,3.46088e+07,1.3463e+08,4.39058e+06,1.01434e+09,2.34031e+07,1.2925e+07,1.60691e+07
17, 2,2.33095e+08,2.15621e+07,4.51297e+07,2.95908e+08,1.21388e+07,1.66748e+09,2.55371e+07,1.5981e+07,1.44594e+07
18, 2,2.83087e+08,2.76486e+07,5.50416e+07,6.0947e+08,3.81976e+07,2.2608e+09,3.00613e+07,2.58528e+07,1.58269e+07
19, 2,3.43202e+08,3.01692e+07,1.3097e+08,1.12223e+09,1.00596e+08,2.17455e+09,3.50191e+07,4.64697e+07,1.73402e+07
20, 2,4.19667e+08,1.9124e+07,3.19641e+08,1.49517e+09,1.6481e+08,1.53083e+09,3.86828e+07,6.90701e+07,1.81896e+07
21, 2,4.71711e+08,2.41058e+07,6.49889e+08,1.11663e+09,1.98105e+08,8.41281e+08,4.26575e+07,9.61421e+07,2.10937e+07
22, 2,5.0575e+08,2.37296e+07,8.90855e+08,4.88108e+08,1.80195e+08,4.5637e+08,4.65576e+07,1.28208e+08,2.35468e+07
23, 2,5.60328e+08,2.36889e+07,9.81743e+08,3.76878e+08,1.77279e+08,3.26459e+08,5.18941e+07,1.70845e+08,2.53701e+07
24, 2,6.74692e+08,2.27423e+07,3.74943e+08,2.82501e+07,8.81093e+07,2.14602e+07,5.79498e+07,2.14955e+08,3.02874e+07
25, 3,7.09596e+08,2.00694e+07,3.34037e+08,3.30543e+07,9.28456e+07,2.5441e+07,6.46534e+07,1.84401e+08,3.60484e+07
26, 3,7.77356e+08,1.77527e+07,2.49186e+08,2.86454e+07,7.8532e+07,2.71629e+07,7.17968e+07,2.36607e+08,3.79818e+07
27, 3,8.80068e+08,2.52943e+07,2.0155e+08,2.07754e+07,4.90113e+07,2.64517e+07,7.28955e+07,2.92972e+08,3.948e+07
28, 3,8.55936e+08,2.95226e+07,2.16006e+08,1.72873e+07,3.18837e+07,2.68028e+07,6.93393e+07,3.82784e+08,4.04275e+07
29, 3,8.52624e+08,2.96757e+07,2.0601e+08,2.15284e+07,1.94795e+07,2.59532e+07,7.35724e+07,4.6922e+08,4.38284e+07
30, 3,9.62642e+08,2.59141e+07,1.62594e+08,2.60263e+07,2.7497e+06,3.16525e+07,7.72577e+07,5.0296e+08,4.92236e+07
31, 3,9.93463e+08,3.37582e+07,9.2431e+07,2.83846e+07,757616,3.96601e+07,8.21816e+07,5.34086e+08,5.00179e+07
32, 3,9.76223e+08,3.38809e+07,9.9723e+07,1.7767e+07,336763,4.38391e+07,8.51158e+07,5.44165e+08,4.15955e+07
33, 3,9.56087e+08,4.09212e+07,1.05204e+08,1.29834e+07,191282,4.97083e+07,8.74384e+07,5.27846e+08,3.38442e+07
34, 3,9.46123e+08,5.07041e+07,9.97688e+07,9.83309e+06,177140,5.19184e+07,9.09323e+07,4.95353e+08,3.22773e+07
35, 3,1.00113e+09,5.47368e+07,1.09159e+08,7.7753e+06,128497,5.18735e+07,1.0131e+08,4.60498e+08,3.34052e+07
