Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170861,268598,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62525e+08,1.10024e+09,9.08464e+07,614924,129902,512010,2.55478e+07,3.7485e+07,3.81666e+07
6, 1,1.38217e+08,7.03952e+08,6.87737e+07,877810,54430.3,873248,2.9686e+07,4.86115e+07,4.19739e+07
7, 1,9.27882e+07,5.31377e+08,4.48424e+07,1.58841e+06,45632.6,2.78511e+06,3.42349e+07,4.16438e+07,4.58408e+07
8, 1,8.03279e+07,3.76253e+08,2.57208e+07,2.33908e+06,80562.2,6.57437e+06,3.14033e+07,3.59255e+07,4.63686e+07
9, 1,7.75817e+07,1.49218e+08,2.4076e+07,2.98997e+06,99564.2,1.18052e+07,2.55488e+07,2.98136e+07,3.93967e+07
10, 1,7.97274e+07,1.02981e+08,2.66749e+07,3.37677e+06,116940,1.60836e+07,2.74828e+07,2.71203e+07,4.16547e+07
11, 1,8.45515e+07,8.25122e+07,2.99015e+07,3.72962e+06,116085,1.96975e+07,2.99547e+07,2.48302e+07,4.50236e+07
12, 1,9.31687e+07,5.95841e+07,2.13906e+07,9.92482e+06,222209,6.21102e+07,2.76701e+07,2.06269e+07,3.46138e+07
13, 2,1.11589e+08,4.87959e+07,2.2006e+07,2.23541e+07,485450,1.54568e+08,2.17098e+07,1.34677e+07,2.4858e+07
14, 2,1.34343e+08,4.22228e+07,2.35392e+07,3.88036e+07,1.39645e+06,2.88292e+08,1.92313e+07,1.39244e+07,1.73766e+07
15, 2,1.53091e+08,3.68131e+07,2.58197e+07,6.50869e+07,3.55184e+06,3.86225e+08,2.01996e+07,1.45075e+07,1.60807e+07
16, 2,1.91456e+08,1.19669e+07,3.06886e+07,1.41008e+08,1.25277e+07,7.66815e+08,2.21249e+07,1.64836e+07,1.4791e+07
17, 2,2.4194e+08,385624,3.83333e+07,3.08041e+08,3.71844e+07,1.11083e+09,2.46063e+07,2.13796e+07,1.54743e+07
18, 2,3.37965e+08,432678,9.34991e+07,5.92125e+08,1.38797e+08,1.50571e+09,2.84639e+07,3.21693e+07,1.73675e+07
19, 2,4.59586e+08,790838,3.16861e+08,8.19979e+08,3.38086e+08,8.79534e+08,3.30327e+07,5.30616e+07,2.02692e+07
20, 2,6.03612e+08,996796,6.90448e+08,4.18463e+08,1.97701e+08,3.74902e+08,3.68756e+07,7.93144e+07,2.37198e+07
21, 2,7.18321e+08,1.6387e+06,8.59305e+08,4.99479e+07,6.84316e+07,1.20861e+08,4.03065e+07,1.07067e+08,2.70533e+07
22, 2,8.08457e+08,1.666e+06,7.48632e+08,2.72573e+07,7.06142e+07,3.62866e+07,4.3254e+07,1.26014e+08,2.89873e+07
23, 2,9.38087e+08,1.67664e+06,7.48534e+08,2.11706e+07,7.45114e+07,2.407e+07,4.74262e+07,1.33263e+08,3.07604e+07
24, 2,9.45636e+08,1.73924e+06,4.68115e+08,1.04913e+07,1.90924e+07,1.17864e+07,4.91506e+07,1.38743e+08,4.04524e+07
25, 3,8.73934e+08,1.75746e+06,4.02814e+08,1.10977e+07,6.80835e+06,1.02708e+07,5.47253e+07,1.56178e+08,4.62741e+07
26, 3,9.87944e+08,2.06892e+06,4.19761e+08,1.15873e+07,6.60311e+06,1.09004e+07,5.98374e+07,1.96805e+08,4.61816e+07
27, 3,9.70406e+08,2.42295e+06,4.2923e+08,1.51777e+07,8.5721e+06,1.35415e+07,6.38732e+07,2.75669e+08,4.80408e+07
28, 3,1.02894e+09,2.7538e+06,2.79869e+08,2.03336e+07,8.65671e+06,1.64813e+07,7.00683e+07,3.72751e+08,5.39614e+07
29, 3,9.3659e+08,2.88502e+06,2.85122e+08,2.39557e+07,1.54118e+07,2.00282e+07,7.50292e+07,5.0831e+08,6.2317e+07
30, 3,7.55823e+08,2.91227e+06,2.50808e+08,2.63998e+07,2.41349e+07,2.15184e+07,6.73997e+07,6.53792e+08,6.62759e+07
31, 3,5.11724e+08,2.88581e+06,2.52272e+08,2.54132e+07,2.12379e+07,1.82209e+07,7.03964e+07,7.62769e+08,7.42786e+07
32, 3,4.56988e+08,3.01827e+06,2.29465e+08,1.22745e+07,1.09027e+07,1.35693e+07,6.26043e+07,7.95198e+08,7.06589e+07
33, 3,4.43947e+08,3.18748e+06,2.09372e+08,8.43942e+06,4.97144e+06,9.16211e+06,5.76087e+07,7.6747e+08,5.89692e+07
34, 3,4.04753e+08,3.78746e+06,1.80736e+08,6.62919e+06,2.01651e+06,6.12535e+06,5.16204e+07,7.57072e+08,4.38081e+07
35, 3,4.21872e+08,3.32444e+06,1.68277e+08,6.15443e+06,822261,4.82252e+06,4.48596e+07,7.54059e+08,3.39097e+07
