Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
111332,1,10000,H,Ecto,5.14847e+06
111332,1,10000,H,Endo,1.81239e+06
111332,1,100000,H,Endo,2144.27
111332,1,10000,O,Ecto,711517
111332,1,10000,O,Endo,7.56487e+06
111332,1,10000,C,Ecto,4.08627e+06
111332,1,10000,C,Endo,153614
88727.5,1,10000,H,Ecto,1.95087e+08
88727.5,1,10000,H,Endo,2.23331e+07
88727.5,1,100000,H,Endo,68021.3
88727.5,1,10000,O,Ecto,2.78359e+07
88727.5,1,10000,O,Endo,3.05399e+08
88727.5,1,10000,C,Ecto,1.60034e+08
88727.5,1,100000,C,Endo,201233
81987.1,2,1000,H,Ecto,245842
81987.1,2,10000,H,Ecto,1.33442e+06
81987.1,2,1000,H,Endo,317223
81987.1,2,10000,H,Endo,3.86769e+06
81987.1,2,100000,H,Endo,2.78517e+06
81987.1,2,1000,O,Ecto,760980
81987.1,2,10000,O,Ecto,20271.4
81987.1,2,1000,O,Endo,2.68614e+08
81987.1,2,10000,O,Endo,1.68549e+06
81987.1,2,1000,C,Ecto,1.53804e+07
81987.1,2,10000,C,Ecto,47820.9
81987.1,2,10000,C,Endo,16.9478
81987.1,2,100000,C,Endo,0.363352
4895.17,2,100,H,Ecto,7.8392e+06
4895.17,2,1000,H,Ecto,1.98052e+07
4895.17,2,10000,H,Ecto,3958.1
4895.17,2,100,H,Endo,177150
4895.17,2,1000,H,Endo,3.29828e+08
4895.17,2,10000,H,Endo,3.23012e+06
4895.17,2,100,O,Ecto,9.55265e+06
4895.17,2,1000,O,Ecto,3.94333e+06
4895.17,2,10000,O,Ecto,15296.7
4895.17,2,100,O,Endo,2.90288e+06
4895.17,2,1000,O,Endo,6.29338e+08
4895.17,2,10000,O,Endo,1.39973e+06
4895.17,2,100,C,Ecto,2.50676e+06
4895.17,2,1000,C,Ecto,5.14132e+07
4895.17,2,10000,C,Ecto,1.13911e+09
522.4,2,10,H,Ecto,222026
522.4,2,100,H,Ecto,42121.2
522.4,2,1000,H,Ecto,2867.68
522.4,2,100,H,Endo,3093.22
522.4,2,10000,H,Endo,2801.6
522.4,2,10,O,Ecto,29732.6
522.4,2,100,O,Ecto,37428
522.4,2,1000,O,Ecto,4732.65
522.4,2,100,O,Endo,2.23515e+06
522.4,2,1000,O,Endo,3268.35
522.4,2,10,C,Ecto,448.508
522.4,2,100,C,Ecto,2.00117e+06
522.4,2,1000,C,Ecto,13608.1
2573.39,2,10,H,Ecto,587070
2573.39,2,100,H,Ecto,5.15616e+08
2573.39,2,1000,H,Ecto,8.10611e+08
2573.39,2,100,H,Endo,6.21551e+08
2573.39,2,1000,H,Endo,6.47002e+09
2573.39,2,10000,H,Endo,1.28616e+09
2573.39,2,10,O,Ecto,1.86567e+06
2573.39,2,100,O,Ecto,2.22558e+08
2573.39,2,1000,O,Ecto,2.63168e+08
2573.39,2,100,O,Endo,1.82315e+08
2573.39,2,1000,O,Endo,4.20983e+09
2573.39,2,10000,O,Endo,634168
2573.39,2,100,C,Ecto,1.99e+08
2573.39,2,1000,C,Ecto,1.3155e+08
2573.39,2,10000,C,Ecto,4.80416e+09
26501.5,2,100,H,Ecto,3.8841e+06
26501.5,2,1000,H,Ecto,1.97017e+07
26501.5,2,10000,H,Ecto,3.45143e+06
26501.5,2,100,H,Endo,441.912
26501.5,2,1000,H,Endo,1.63207e+09
26501.5,2,10000,H,Endo,3.24376e+07
26501.5,2,100000,H,Endo,280720
26501.5,2,100,O,Ecto,3.76422e+06
