Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
26501.5,2,100,H,Ecto,289619
26501.5,2,1000,H,Ecto,7.07766e+06
26501.5,2,10000,H,Ecto,107866
26501.5,2,100,H,Endo,461889
26501.5,2,1000,H,Endo,5.93893e+06
26501.5,2,10000,H,Endo,332409
26501.5,2,100,O,Ecto,108049
26501.5,2,1000,O,Ecto,1073.65
26501.5,2,10000,O,Ecto,3.3069
26501.5,2,100,O,Endo,2.44558e+07
26501.5,2,1000,O,Endo,1.30554e+07
26501.5,2,10000,O,Endo,109015
26501.5,2,100,C,Ecto,226753
26501.5,2,1000,C,Ecto,1.97207e+06
26501.5,2,10000,C,Ecto,3.30814e+06
26501.5,2,10000,C,Endo,2513.69
81987.1,2,1000,H,Ecto,2.54533e+06
81987.1,2,10000,H,Ecto,6838.86
81987.1,2,1000,H,Endo,1.05244e+06
81987.1,2,10000,H,Endo,25054.6
81987.1,2,1000,O,Ecto,14218.9
81987.1,2,10000,O,Ecto,6979.49
81987.1,2,1000,O,Endo,1.33879e+06
81987.1,2,10000,O,Endo,230182
81987.1,2,1000,C,Ecto,108670
81987.1,2,10000,C,Ecto,723182
81987.1,2,10000,C,Endo,138847
620.827,2,10,H,Ecto,3.25524e+09
620.827,2,100,H,Ecto,1.29298e+10
620.827,2,1000,H,Ecto,0.462918
620.827,2,100,H,Endo,1.13438e+11
620.827,2,1000,H,Endo,7.44076e+09
620.827,2,10,O,Ecto,145428
620.827,2,100,O,Ecto,2.66448e+09
620.827,2,1000,O,Ecto,674.332
620.827,2,100,O,Endo,5.75882e+09
620.827,2,1000,O,Endo,2.01026e+08
620.827,2,10,C,Ecto,6602.73
620.827,2,100,C,Ecto,6.21378e+10
620.827,2,1000,C,Ecto,15944
620.827,2,10000,C,Ecto,17441.4
2582.65,2,10,H,Ecto,1.4899e+09
2582.65,2,100,H,Ecto,1.74903e+09
2582.65,2,1000,H,Ecto,119.598
2582.65,2,100,H,Endo,5.98436e+10
2582.65,2,1000,H,Endo,4.31302e+09
2582.65,2,10,O,Ecto,30287.4
