FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.68211e+07,3.10306e+06
0,1,10,1.83189e+08,1.90269e+08
0,10,100,4.43903e+07,5.61897e+07
0,100,1000,2.21008e+06,9.79439e+07
0,1000,10000,67964,7.63423e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,64972.9,3.63042e+06
1,100,1000,1699.83,97780.2
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.03565e+08,2.65759e+07
2,1,10,3.96829e+08,5.96207e+08
2,10,100,1.84067e+07,7.27365e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.14091e+07,998621
3,0.1,1,2.97212e+07,1.03539e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,18562.4,426.35
4,0.1,1,2.2601e+07,591386
4,1,10,8.50656e+06,1.0962e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.11913e+08,83853.9
5,0.01,0.1,3.90299e+07,553494
5,0.1,1,1.31111e+07,7.08906e+06
5,1,10,2.70831e+06,1.66119e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.83859e+06,342873
6,0.1,1,5.87639e+07,1.45943e+07
6,1,10,4.91779e+07,3.58293e+07
6,10,100,3.63971e+06,3.33676e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.23231e+07,5.1225e+06
7,1,10,1.05587e+08,1.87581e+08
7,10,100,2.31569e+08,2.429e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.85156e+07,1.58415e+07
8,1,10,3.74516e+07,3.84255e+07
8,10,100,2.38952e+06,1.39289e+07
8,100,1000,0,0
8,1000,10000,0,0
