FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.75713e+06,28336.3
0,0.1,1,6.69065e+06,2.61039e+06
0,1,10,1.57016e+08,2.3182e+08
0,10,100,3.78501e+07,1.1719e+08
0,100,1000,4.39849e+06,7.85363e+07
0,1000,10000,148577,1.40884e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,1.27184e+08,2.20434e+08
1,10,100,2.07802e+07,4.7315e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,690495,247138
2,1,10,7.10168e+07,7.10024e+07
2,10,100,4.25682e+07,1.37365e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.42979e+08,357474
3,0.01,0.1,4.12581e+07,98666.2
3,0.1,1,242.895,41.598
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,6.57592,0.00368125
4,0.01,0.1,2.77083e+06,17616.3
4,0.1,1,1.39018e+06,20079.9
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,9.2842e+08,239128
5,0.01,0.1,2.69606e+06,84163.9
5,0.1,1,803176,93349.5
5,1,10,4.64693e+06,2.27259e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,267648,12398.7
6,0.1,1,738205,144751
6,1,10,6.27632e+07,7.71598e+07
6,10,100,8.76558e+07,1.17514e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,384662,1054.27
7,0.1,1,2.95236e+06,30795
7,1,10,7.10433e+07,5.9694e+07
7,10,100,2.44397e+07,9.82618e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,670476,23259.1
8,0.1,1,442119,102126
8,1,10,2.2125e+07,3.47296e+07
8,10,100,1.20735e+08,1.05572e+08
8,100,1000,0,0
8,1000,10000,0,0
