FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,6.30827e+08,2.83511e+06
0,0.1,1,8.46724e+08,1.78299e+07
0,1,10,1.1653e+09,2.42217e+08
0,10,100,3.32652e+06,6.60507e+07
0,100,1000,198003,1.39031e+07
0,1000,10000,115872,2.62926e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.15294e+07,4.4517e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.73205e+06,351254
2,1,10,1.16021e+08,2.42391e+07
2,10,100,1.56113e+07,1.09612e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,6.35653e+11,1.20891e+08
3,0.01,0.1,1.47261e+09,2.30426e+06
3,0.1,1,5233.43,115.589
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.53549e+08,1.21243e+06
4,0.1,1,1.03979e+07,250136
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.77523e+10,9.15756e+06
5,0.01,0.1,2.12516e+08,695869
5,0.1,1,1.15988e+07,139209
5,1,10,2.50746e+06,4.35517e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.44492e+07,316411
6,0.1,1,1.09507e+07,630942
6,1,10,1.07849e+07,4.91602e+07
6,10,100,1.98888e+07,1.0891e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.1207e+07,823397
7,1,10,7.39383e+06,6.70789e+06
7,10,100,5.42611e+07,5.96054e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,2.97161e+07,106848
8,0.1,1,1.97318e+06,285247
8,1,10,1.14479e+07,4.63449e+07
8,10,100,2.20073e+07,5.56721e+07
8,100,1000,0,0
8,1000,10000,0,0
