GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,335.905,4266.56,2355.13,2.81416e+07,-2.46243,0,0.5,2,0,4294967295,0,4,4,0
0,0,3464.99,406028,11428.7,2.06832e+06,-2.34468,0,0.5,2,0,4294967295,0,4,4,0
0,0,1630.56,25792.9,6755.23,1.42394e+06,-2.30151,0,0.5,2,0,4294967295,0,4,4,0
0,0,3261.26,64826.3,10993.6,1.04051e+06,-2.19737,0,0.5,2,0,4294967295,0,4,4,0
0,0,7614.41,162643,20634.2,695551,-2.17287,0,0.5,2,0,4294967295,0,4,4,0
0,0,3.84582,60.0878,60.0878,60695.8,-2.53087,0,0.5,2,0,2,1,4,3,1
0,0,8.40157,234.925,234.925,476876,-2.2328,0,0.5,2,107.962,3,1,4,4,0
0,0,4.99912,170.512,170.512,67740.5,-2.58894,0,0.5,2,0,3,1,4,4,0
0,0,51025.1,3.89255e+06,94822,148577,-2.89416,0,0.5,2,0,4294967295,0,4,4,0
0,0,1664.14,49978.1,6849.42,1.3152e+06,-2.26888,0,0.5,2,0,4294967295,0,4,4,0
0,0,328.356,18456.9,2266.41,2.59818e+07,-2.34487,0,0.5,2,0,4294967295,0,4,4,0
0,0,617.181,18975.5,3491.14,8.08867e+06,-2.10968,0,0.5,2,0,4294967295,0,4,4,0
0,0,9751.48,294358,24804.5,1.63462e+06,-2.07592,0,0.5,2,0,4294967295,0,4,4,0
0,0,32.265,1219.63,654.116,3.89977e+06,-2.74227,0,0.5,2,0,4294967295,0,4,4,0
0,0,138.097,2659.46,1304.2,1.24975e+08,-2.39627,0,0.5,2,0,4294967295,0,4,4,0
0,0,25.3073,436.667,436.667,4.56394e+06,-2.48758,0,0.5,2,95.2001,3,1,4,4,0
0,0,3.7735,62.0373,15.4861,1.21389e+06,-2.53087,2,0.5,2,0,4294967295,0,1,1,0
0,0,3.97352,60.3755,3.97352,1.48255e+06,-2.53087,3,0.5,2,0,4294967295,0,0,0,0
0,0,4.99912,170.512,4.99912,1.58209e+06,-2.58894,3,0.5,2,0,4294967295,0,0,0,0
0,1,125.911,1403.89,1403.89,1.27184e+08,-2.30151,0,0.5,3.53918,329.295,2,1,4,3,1
0,1,382.962,21263.8,12967.8,5.02721e+06,-0.00892403,0,0.5,3.75005,0,4294967295,0,4,4,0
0,1,900.757,48710.5,30920.1,2.04022e+06,0.00447293,0,0.5,3.98556,0,4294967295,0,4,4,0
0,1,2192.01,96319,25149.8,1.37128e+07,0.0079097,0,0.5,3.93615,0,4294967295,0,4,4,0
0,2,132.72,1486.88,999.85,7.10111e+07,-2.46243,0,0.5,2,0,4294967295,0,4,4,0
0,2,85.4503,3340.41,338.577,5690.54,-2.71651,0,0.5,2,0,4294967295,0,4,4,0
0,2,2815.68,48055,12278,1.8643e+06,-2.30151,0,0.5,2.45902,0,4294967295,0,4,4,0
0,2,9.46833,519.353,130.058,242287,-2.56896,0,0.5,2.00004,0,4294967295,0,4,4,0
0,2,47.062,604.973,507.035,417262,-2.03654,0,0.5,2,0,4294967295,0,4,4,0
0,2,15.8249,385.163,131.22,30946.3,-2.18019,0,0.5,2.00002,0,4294967295,0,4,4,0
