FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.32312e+06,9052.67
0,0.1,1,7.7446e+06,2.11524e+06
0,1,10,1.76169e+08,1.65185e+08
0,10,100,4.37616e+07,1.02001e+08
0,100,1000,6.74514e+06,8.76024e+07
0,1000,10000,153124,1.25614e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,1.0094e+08,4.12831e+07
1,1,10,1.64774e+08,2.61381e+08
1,10,100,4.77607e+07,5.94356e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.2606e+07,2.33793e+07
2,1,10,9.43384e+07,7.04744e+07
2,10,100,5.83405e+07,1.83358e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.68026e+08,80026.8
3,0.01,0.1,2.79683e+06,65272.3
3,0.1,1,250.325,28.1282
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,225226,139.349
4,0.01,0.1,6.25429e+06,29738.1
4,0.1,1,2.41879e+06,32261.3
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.63358e+07,181324
5,0.01,0.1,2.92762e+06,56486.5
5,0.1,1,999458,90579.6
5,1,10,2.41624e+07,9.45804e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,287608,7300.65
6,0.1,1,957718,124462
6,1,10,9.8465e+07,7.47996e+07
6,10,100,1.05857e+08,1.10425e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,977787,2729.32
7,0.1,1,3.08996e+06,28150.8
7,1,10,8.78561e+07,6.86833e+07
7,10,100,3.6602e+07,1.05213e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,695390,15022.7
8,0.1,1,617436,108932
8,1,10,2.31454e+07,3.10295e+07
8,10,100,3.18249e+08,2.25082e+08
8,100,1000,0,0
8,1000,10000,0,0
