FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.08517e+07,610930
0,0.1,1,3.20739e+07,6.59497e+06
0,1,10,6.70681e+07,3.54588e+08
0,10,100,2.31094e+07,2.08845e+08
0,100,1000,448958,1.87858e+07
0,1000,10000,129979,2.08451e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.75379e+07,4.35665e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,389204,359696
2,1,10,1.70382e+07,3.65757e+07
2,10,100,2.87238e+07,1.47215e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.22325e+10,3.64345e+07
3,0.01,0.1,5.234e+07,1.39067e+06
3,0.1,1,177.764,124.386
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.83438e+06,144460
4,0.1,1,1.1384e+06,180454
4,1,10,0,0
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.00883e+08,7.05475e+06
5,0.01,0.1,7.71253e+06,363568
5,0.1,1,437435,161037
5,1,10,3.0074e+06,3.4335e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.87102e+06,91047.8
6,0.1,1,2.48429e+06,394683
6,1,10,2.86867e+07,8.55229e+07
6,10,100,4.30721e+07,1.58042e+08
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,8.44991,0.0227475
7,0.1,1,3.22893e+06,272095
7,1,10,1.21081e+07,1.06969e+07
7,10,100,7.52349e+06,1.03858e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,347238,60895.9
8,0.1,1,289285,185895
8,1,10,1.69494e+07,4.95813e+07
8,10,100,3.12854e+07,5.89707e+07
8,100,1000,0,0
8,1000,10000,0,0
