FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,760573,393217
0,1,10,2.41243e+08,4.10508e+08
0,10,100,1.95711e+07,1.49764e+08
0,100,1000,148787,1.02121e+08
0,1000,10000,63996.4,8.25144e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,134.852,5170.13
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.34228e+07,3.37385e+06
2,1,10,1.96692e+08,3.89598e+08
2,10,100,1.99477e+06,4.55908e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.44679e+07,1.98542e+06
3,0.1,1,3.72384e+07,3.48382e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8.25474e+06,282039
4,1,10,1.2915e+06,292572
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.55092e+08,1.49363e+06
5,0.01,0.1,1.53066e+08,1.9968e+06
5,0.1,1,5.21323e+06,2.77926e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.98773e+07,1.17213e+06
6,0.1,1,1.66322e+07,1.31828e+07
6,1,10,4.40918e+06,7.87754e+06
6,10,100,1.98257e+06,2.16942e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.13818e+06,85397
7,1,10,1.30279e+08,3.13089e+08
7,10,100,3.36707e+07,2.00426e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.2791e+06,285460
8,1,10,2.86585e+07,3.10125e+07
8,10,100,185688,7.4762e+06
8,100,1000,0,0
8,1000,10000,0,0
