FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.4786e+06,472688
0,1,10,3.42632e+09,5.13898e+08
0,10,100,1.47293e+07,2.05994e+08
0,100,1000,5.42569e+06,8.65424e+07
0,1000,10000,42988.2,7.11093e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,119.603,9210.16
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.69591e+07,2.72087e+06
2,1,10,1.28261e+08,4.11481e+08
2,10,100,1.32105e+07,5.9794e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,8.04635e+08,4.87364e+06
3,0.1,1,8.01478e+07,2.43708e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,5.20039e+06,660066
4,1,10,534478,402878
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.00308e+10,6.90814e+06
5,0.01,0.1,7.06351e+07,4.20613e+06
5,0.1,1,8.42188e+07,2.21023e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.19238e+08,1.70036e+06
6,0.1,1,1.50656e+07,8.55521e+06
6,1,10,1.99406e+08,1.63402e+07
6,10,100,1.84495e+06,2.29396e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,396247,62604.4
7,1,10,7.17764e+07,1.94421e+08
7,10,100,4.76452e+07,3.5166e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.75873e+07,4.48355e+06
8,1,10,1.68026e+07,3.66089e+07
8,10,100,933144,6.14868e+06
8,100,1000,0,0
8,1000,10000,0,0
