FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.56051e+09,9.12711e+07
0,1,10,4.97963e+08,2.36158e+08
0,10,100,1.28863e+07,5.15445e+07
0,100,1000,239557,1.09019e+08
0,1000,10000,74353.2,6.78045e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,159.065,1625.18
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.4721e+08,2.31443e+07
2,1,10,4.32685e+08,2.3921e+08
2,10,100,1.64788e+06,2.01015e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.38818e+08,2.09839e+06
3,0.1,1,6.58275e+07,5.11192e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.19724e+06,8997.11
4,0.1,1,3.2881e+07,628824
4,1,10,1.04659e+07,1.2823e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.07607e+08,160124
5,0.01,0.1,2.4393e+07,908773
5,0.1,1,2.59947e+07,3.42661e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.22285e+07,824532
6,0.1,1,1.34556e+08,1.39311e+07
6,1,10,9.28021e+07,4.8372e+07
6,10,100,1.82281e+06,1.63174e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.80029e+08,1.16305e+07
7,1,10,2.27734e+08,1.28738e+08
7,10,100,1.88403e+08,1.23948e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.46549e+08,5.04128e+06
8,1,10,5.12552e+07,2.19046e+07
8,10,100,286486,7.46856e+06
8,100,1000,0,0
8,1000,10000,0,0
