FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.04851e+09,7.78988e+07
0,1,10,3.50681e+08,1.19873e+08
0,10,100,1.41944e+07,3.16199e+07
0,100,1000,254370,9.64101e+07
0,1000,10000,78951,6.20179e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,623155,7.15862e+06
1,100,1000,27.3049,519.948
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.57788e+08,9.17373e+07
2,1,10,4.28885e+08,1.72335e+08
2,10,100,1.83598e+06,1.64751e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.14964e+08,3.69375e+06
3,0.1,1,1.57808e+08,1.6142e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.37503e+07,65039.4
4,0.1,1,1.55162e+08,3.01516e+06
4,1,10,1.11484e+07,4.89297e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.55185e+07,59022.2
5,0.01,0.1,4.62543e+07,697652
5,0.1,1,1.51972e+08,1.01396e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.62887e+07,375058
6,0.1,1,9.05155e+07,1.25796e+07
6,1,10,1.91507e+07,5.96974e+07
6,10,100,2.0149e+06,1.46623e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.79134e+08,2.99059e+07
7,1,10,3.4995e+08,5.51567e+07
7,10,100,1.07974e+08,8.33313e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,1.30948e+08,2.61448e+07
8,10,100,336344,7.6214e+06
8,100,1000,0,0
8,1000,10000,0,0
