FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.22332e+08,1.8374e+07
0,1,10,4.81604e+08,2.97689e+08
0,10,100,2.58616e+07,8.15163e+07
0,100,1000,216153,1.1796e+08
0,1000,10000,70023.2,7.36737e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,147.551,2434.37
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.89867e+07,9.64916e+06
2,1,10,3.48038e+08,3.16573e+08
2,10,100,2.34549e+06,2.70055e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.09536e+08,840774
3,0.1,1,2.54404e+07,5.14333e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,772.709,2.84112
4,0.1,1,1.42524e+07,292307
4,1,10,1.71931e+08,1.8373e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.68705e+08,541304
5,0.01,0.1,1.00234e+07,780666
5,0.1,1,1.42618e+07,3.41286e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.15555e+06,409952
6,0.1,1,1.26075e+08,1.46512e+07
6,1,10,2.19274e+08,5.50518e+07
6,10,100,2.232e+06,1.87568e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.27381e+08,8.5721e+06
7,1,10,3.50347e+08,2.96122e+08
7,10,100,4.16938e+07,8.69992e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.14307e+06,714587
8,1,10,3.67517e+07,2.6388e+07
8,10,100,245669,7.43775e+06
8,100,1000,0,0
8,1000,10000,0,0
