FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.70007e+07,1.16005e+07
0,1,10,1.24827e+08,1.84491e+08
0,10,100,7.91109e+06,1.82978e+08
0,100,1000,2.33866e+06,1.05128e+08
0,1000,10000,64503.6,8.26892e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.83465e+07,8.26541e+06
2,1,10,7.45714e+07,1.52813e+08
2,10,100,5.93372e+06,1.74374e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.24471e+07,2.71431e+06
3,0.1,1,1.87749e+07,7.05897e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.66192e+06,35960
4,1,10,1.85308e+07,5.34608e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.19294e+07,92139.4
5,0.01,0.1,5.214e+07,1.62883e+06
5,0.1,1,8.56043e+06,5.68043e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.70393e+07,2.70853e+06
6,0.1,1,5.13788e+07,1.34105e+07
6,1,10,2.59917e+07,5.01507e+07
6,10,100,5.64616e+06,2.83642e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,9.9116e+07,6.08818e+06
7,1,10,5.75524e+07,3.78086e+08
7,10,100,9.57649e+07,6.16309e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.45267e+07,4.43861e+06
8,1,10,2.20338e+07,3.01538e+07
8,10,100,7.45045e+06,2.27336e+07
8,100,1000,0,0
8,1000,10000,0,0
