Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377700,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62981e+08,1.10084e+09,9.10776e+07,618354,130622,514112,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38821e+08,7.04587e+08,6.92003e+07,909432,54776.1,877863,2.99161e+07,4.86251e+07,4.22607e+07
7, 1,8.78763e+07,5.36354e+08,5.00915e+07,1.551e+06,42596.4,2.83514e+06,3.4317e+07,4.70827e+07,4.65581e+07
8, 1,7.69146e+07,3.9311e+08,2.77935e+07,2.30847e+06,66949.1,6.74089e+06,3.24348e+07,3.6904e+07,4.67554e+07
9, 1,7.45548e+07,1.6271e+08,2.68653e+07,3.00224e+06,106308,1.21015e+07,2.68959e+07,2.74992e+07,4.08034e+07
10, 1,7.6288e+07,1.04796e+08,2.84768e+07,3.43827e+06,110891,1.72819e+07,2.82396e+07,2.46389e+07,4.2477e+07
11, 1,8.10286e+07,8.20805e+07,3.19244e+07,3.82278e+06,101710,2.13314e+07,3.07882e+07,2.26859e+07,4.58988e+07
12, 1,8.61722e+07,6.25463e+07,2.85252e+07,1.04139e+07,165453,7.56651e+07,2.58895e+07,1.6208e+07,3.37426e+07
13, 2,9.80008e+07,4.76527e+07,2.65409e+07,2.34847e+07,354098,1.91304e+08,2.36712e+07,1.22794e+07,2.39408e+07
14, 2,1.20289e+08,3.97726e+07,2.70316e+07,3.66179e+07,700944,2.7459e+08,2.0333e+07,1.25772e+07,1.7189e+07
15, 2,1.39704e+08,1.96725e+07,2.88142e+07,9.03511e+07,1.10087e+06,6.71274e+08,2.17087e+07,1.3078e+07,1.57744e+07
16, 2,1.76877e+08,5.16342e+06,3.26294e+07,1.92979e+08,3.62987e+06,1.29266e+09,2.36964e+07,1.59058e+07,1.61914e+07
17, 2,2.37937e+08,5.90408e+06,4.4552e+07,3.66404e+08,1.12626e+07,1.80683e+09,2.67703e+07,2.11314e+07,1.801e+07
18, 2,3.17084e+08,8.9447e+06,6.48257e+07,6.94741e+08,3.30024e+07,1.79008e+09,3.0982e+07,3.02763e+07,2.17669e+07
19, 2,4.28242e+08,5.64964e+06,1.62578e+08,7.52976e+08,8.62863e+07,1.55132e+09,3.55726e+07,4.88682e+07,2.79858e+07
20, 2,5.4312e+08,7.94614e+06,4.67928e+08,8.62395e+08,1.59559e+08,7.27301e+08,3.94059e+07,7.91476e+07,3.1563e+07
21, 2,6.24862e+08,1.01014e+07,6.86358e+08,3.10417e+08,2.07479e+08,4.09247e+08,4.25414e+07,1.19721e+08,3.55925e+07
22, 2,6.53055e+08,1.49413e+07,7.47989e+08,7.82498e+07,1.03423e+08,6.6805e+07,4.57177e+07,1.52922e+08,3.76884e+07
23, 2,7.00655e+08,1.46121e+07,7.52031e+08,5.34475e+07,8.96175e+07,6.36246e+07,4.98983e+07,1.63607e+08,3.99644e+07
24, 2,5.22291e+08,1.59179e+07,3.76611e+08,1.72253e+07,2.19899e+07,6.22601e+06,5.2345e+07,1.38214e+08,5.63377e+07
25, 3,5.42956e+08,1.45469e+07,3.41731e+08,2.0707e+07,2.65326e+07,6.7327e+06,5.56152e+07,1.39928e+08,6.31771e+07
26, 3,5.58298e+08,1.29458e+07,3.3949e+08,1.94541e+07,3.8754e+07,6.89196e+06,6.29331e+07,1.71146e+08,7.0497e+07
27, 3,5.9308e+08,1.20217e+07,2.91243e+08,1.73495e+07,5.84986e+07,8.18726e+06,6.9191e+07,2.27877e+08,6.7016e+07
28, 3,6.29992e+08,1.62771e+07,2.83694e+08,2.33622e+07,7.74534e+07,1.03979e+07,7.7733e+07,3.08788e+08,7.66958e+07
29, 3,6.14142e+08,1.46398e+07,2.92571e+08,2.92258e+07,9.6294e+07,1.28358e+07,8.96649e+07,4.19427e+08,8.80441e+07
30, 3,6.03631e+08,2.31251e+07,2.71763e+08,2.6257e+07,9.59667e+07,1.45014e+07,9.58034e+07,4.72871e+08,8.92851e+07
31, 3,5.87995e+08,2.1269e+07,2.70066e+08,1.87484e+07,6.78253e+07,1.29899e+07,1.00404e+08,5.60019e+08,8.29386e+07
32, 3,5.92021e+08,2.96449e+07,2.54231e+08,1.15279e+07,4.19974e+07,9.74989e+06,9.5816e+07,6.19975e+08,7.93852e+07
33, 3,5.72293e+08,3.79862e+07,2.31621e+08,8.35417e+06,2.47376e+07,6.84384e+06,7.83354e+07,6.63317e+08,7.20069e+07
34, 3,5.40825e+08,3.73913e+07,2.01508e+08,5.84314e+06,8.67779e+06,4.13069e+06,6.4983e+07,6.81974e+08,6.11019e+07
35, 3,5.21704e+08,4.22477e+07,1.88035e+08,4.16129e+06,2.23702e+06,3.21356e+06,5.67593e+07,6.56814e+08,4.84978e+07
