GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,47767.4,-2.35147,0,0.5,2,0,29,1,36,30,6
0,0,4843.4,341538,341538,27422.6,-2.71651,0,0.5,2,34616.6,25,1,36,26,10
0,0,47894.7,1.45505e+06,1.45505e+06,43310.2,-2.30426,0,0.5,2,194737,33,1,36,34,2
0,0,1476.81,26285.7,26285.7,3.55154e+06,-2.30151,22,0.5,2,0,33,1,13,11,2
0,0,324.067,4346.35,4346.35,6.46781e+07,-2.46243,24,0.5,2,1498.43,34,1,11,10,1
0,0,39.8341,2372.21,2372.21,3484.9,-2.24328,24,0.5,2,1066.4,31,1,11,7,4
0,0,330.818,10424.9,5687.9,4.34933e+07,-2.50065,27,0.5,2,0,4294967295,0,8,8,0
0,0,39.1017,1110.34,1110.34,2.38967e+06,-2.20756,28,0.5,2,0,33,1,7,5,2
0,0,41.5849,447.859,447.859,422352,-2.20265,29,0.5,2,-2.26528e-16,33,1,6,4,2
0,0,42.7472,451.795,105.312,2.15895e+07,-2.20265,34,0.5,2,0,4294967295,0,1,1,0
0,0,4987.16,344743,6746.46,2.42927e+06,-2.71651,34,0.5,2,0,4294967295,0,1,1,0
0,0,328.089,9795.32,592.816,1.16939e+06,-2.50065,34,0.5,2,0,4294967295,0,1,1,0
0,0,12155.3,650091,12155.3,1.6124e+06,-2.35147,35,0.5,2,0,4294967295,0,0,0,0
0,0,1476.81,26285.7,1476.81,4.09308e+07,-2.30151,35,0.5,2,0,4294967295,0,0,0,0
0,0,39.9963,1072.02,39.9963,4.69107e+08,-2.20756,35,0.5,2,0,4294967295,0,0,0,0
0,0,41.0238,445.017,41.0238,4.0019e+06,-2.20265,35,0.5,2,0,4294967295,0,0,0,0
0,1,4390.08,94761,94761,579.962,-0.000167489,10,0.5,3.91186,0,33,1,25,23,2
0,1,4412.53,96383.3,4412.53,8204.97,-0.000167489,35,0.5,3,0,4294967295,0,0,0,0
0,2,1012.88,81987.1,81987.1,27512.6,-2.24328,0,0.5,2.84279,16267,30,1,36,31,5
0,2,143.424,4903.94,4903.94,291591,-2.20756,15,0.5,2.00726,793.04,21,1,20,6,14
0,2,29.7838,917.062,917.062,247820,-2.18799,22,0.5,2.17199,311.711,30,1,13,8,5
0,2,37.1086,2677.71,2597.73,1.00316e+07,-2.34468,22,0.5,2.08131,0,4294967295,0,13,13,0
0,2,1673.33,26501.5,26501.5,530559,-2.46243,23,0.5,2.79502,7848.03,30,1,12,7,5
0,2,258.298,8968.23,3121.06,4.06989e+06,-2.50065,26,0.5,2.01465,0,4294967295,0,9,9,0
0,2,35.8221,2826.53,942.454,7983.28,-2.34468,26,0.5,2.0665,0,4294967295,0,9,9,0
0,2,1776.58,24355.1,8051.29,705217,-2.46243,27,0.5,2.00971,0,4294967295,0,8,8,0
0,2,25.0956,528.61,480.406,348680,-2.35147,28,0.5,2.08769,0,4294967295,0,7,7,0
0,2,143.424,4903.94,888.257,6.30894e+06,-2.20756,29,0.5,2.06375,0,4294967295,0,6,6,0
0,2,40.6267,2594.41,460.84,336609,-2.34468,29,0.5,2.09924,0,4294967295,0,6,6,0
0,2,23.1271,592.197,71.5333,2.05499e+07,-2.35147,34,0.5,2.66193,0,4294967295,0,1,1,0
0,2,143.424,4903.94,207.047,3.09591e+07,-2.20756,34,0.5,2.00385,0,4294967295,0,1,1,0
0,2,1017.91,83180.6,1290.33,2.03089e+06,-2.24328,34,0.5,2.03611,0,4294967295,0,1,1,0
0,2,41.8563,2795.86,69.2901,1.05657e+06,-2.34468,34,0.5,2.00361,0,4294967295,0,1,1,0
0,2,1643.38,26338.6,1995.52,1.61946e+07,-2.46243,34,0.5,2.04783,0,4294967295,0,1,1,0
0,3,3.28098,17.2856,8.24938,3.1031e+07,-2.30151,34,0.108737,2,0,4294967295,0,1,1,0
0,3,34.9448,451.796,61.061,3.71673e+07,-2.30426,34,0.108737,2,0,4294967295,0,1,1,0
0,3,3.66416,161.894,9.03436,4.24535e+07,-2.24328,34,0.108737,2,0,4294967295,0,1,1,0
0,3,0.755625,11.1624,2.50381,3.44063e+09,-2.35147,34,0.108737,2,0,4294967295,0,1,1,0
0,3,7.28886,59.1812,16.0024,1.52779e+07,-2.46243,34,0.108737,2,0,4294967295,0,1,1,0
0,3,11.8893,257.171,24.1702,4.61467e+07,-2.50065,34,0.108737,2,0,4294967295,0,1,1,0
0,4,19.8378,596.746,235.014,593348,-2.71651,22,0.108737,3.00009,0,4294967295,0,13,13,0
0,4,40.1498,970.02,970.02,716317,-2.50065,22,0.108737,3.00761,71.1988,35,1,13,13,0
0,4,26.4629,211.15,154.904,1.0684e+06,-2.30151,28,0.108737,3.00278,0,4294967295,0,7,7,0
0,4,124.14,1560.53,370.789,967912,-2.20265,28,0.108737,3.00209,0,4294967295,0,7,7,0
0,5,35.7787,907.65,907.65,1.44798e+06,-2.18799,22,0.108737,2.04124,297.85,34,1,13,12,1
0,5,4.83534,86.4933,86.4933,8.21944e+06,-2.50065,29,0.108737,2.00098,0.893175,35,1,6,6,0
0,5,0.174834,2.26778,0.612917,6.44909e+09,-2.71651,34,0.108737,2,0,4294967295,0,1,1,0
0,5,1.50005,11.9225,3.54884,1.11757e+08,-2.20265,34,0.108737,2.05295,0,4294967295,0,1,1,0
0,5,0.538876,3.36626,1.51578,9.4877e+06,-2.30426,34,0.108737,2,0,4294967295,0,1,1,0
0,6,113.119,8001.09,8001.09,876.333,-2.34468,0,0.108737,2,1133.69,17,1,36,18,18
0,6,1177.91,59564.8,59564.8,139272,-2.18799,0,0.108737,2,20812.3,30,1,36,31,5
0,6,831.904,11991.1,11991.1,8387.32,-2.30151,0,0.108737,2,1497.07,15,1,36,16,20
0,6,72.7473,2486.41,2486.41,42344.7,-2.71651,22,0.108737,2,604.912,34,1,13,12,1
0,6,200.397,2983.24,2983.24,3.14077e+06,-2.30426,22,0.108737,2,1445.4,33,1,13,11,2
0,6,117.462,7930.77,1753.75,1.17127e+06,-2.34468,26,0.108737,2,0,4294967295,0,9,9,0
0,6,19.3193,439.398,439.398,173511,-2.50065,27,0.108737,2,172.812,34,1,8,7,1
0,6,844.527,12290.4,4308.27,6.85717e+06,-2.30151,27,0.108737,2,0,4294967295,0,8,8,0
0,6,38.8596,863.257,628.143,1.90052e+06,-2.35147,28,0.108737,2,133.825,4294967295,0,7,7,0
0,6,204.39,3160.53,1156.9,1.18909e+06,-2.30426,29,0.108737,2,0,4294967295,0,6,6,0
0,6,7.41561,84.1143,84.1143,450065,-2.20265,29,0.108737,2,0,33,1,6,4,2
0,6,116.22,7896.21,176.709,113010,-2.34468,34,0.108737,2,0,4294967295,0,1,1,0
0,6,7.75768,83.4557,16.8624,1.03116e+07,-2.20265,34,0.108737,2,0,4294967295,0,1,1,0
0,6,38.8254,837.155,66.9071,7.82001e+07,-2.35147,34,0.108737,2,0,4294967295,0,1,1,0
0,6,204.39,3160.53,293.884,1.677e+07,-2.30426,34,0.108737,2,0,4294967295,0,1,1,0
0,6,831.904,11991.1,1069.44,178427,-2.30151,34,0.108737,2,0,4294967295,0,1,1,0
0,6,56.4766,2468.45,93.0562,1.70936e+06,-2.71651,34,0.108737,2,0,4294967295,0,1,1,0
0,6,7.35518,82.6267,7.35518,3.47571e+06,-2.20265,35,0.108737,2,0,4294967295,0,0,0,0
0,7,551.678,7498.23,7498.23,29383.5,-2.46243,0,0.108737,3.28434,2362.4,17,1,36,18,18
