FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.05576e+09,1.85298e+08
0,1,10,2.43516e+08,2.8142e+08
0,10,100,1.73421e+08,1.7024e+08
0,100,1000,209143,1.09165e+08
0,1000,10000,72696.2,7.11687e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,977.124,36702.7
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.25953e+07,1.68464e+07
2,1,10,7.89595e+08,2.92898e+08
2,10,100,2.43275e+06,2.66389e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.91703e+08,1.38648e+06
3,0.1,1,4.87231e+07,1.15753e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,4725.86,15.7465
4,0.1,1,2.03522e+08,7.54573e+07
4,1,10,6.80573e+06,1.0533e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.45384e+07,67626.1
5,0.01,0.1,2.72436e+07,191299
5,0.1,1,6.71122e+07,1.49396e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.82666e+06,79393.2
6,0.1,1,2.83984e+07,1.81517e+07
6,1,10,1.03914e+07,3.11759e+07
6,10,100,1.00495e+07,2.37388e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.71428e+08,7.117e+07
7,1,10,1.66038e+08,9.71696e+07
7,10,100,9.15167e+07,2.01837e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.19518e+07,4.73998e+06
8,1,10,6.94547e+07,2.5142e+07
8,10,100,2.09786e+06,1.17525e+07
8,100,1000,0,0
8,1000,10000,0,0
