Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377768,170860,269019,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62981e+08,1.10084e+09,9.10776e+07,618563,130626,514034,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38685e+08,7.045e+08,6.91445e+07,797047,56105.9,879995,2.99069e+07,4.87526e+07,4.22473e+07
7, 1,8.78166e+07,5.36211e+08,5.0074e+07,1.37448e+06,40842.6,2.81156e+06,3.43046e+07,4.72777e+07,4.65424e+07
8, 1,7.6855e+07,3.92912e+08,2.78094e+07,2.01547e+06,65788.9,6.62105e+06,3.24143e+07,3.71342e+07,4.67353e+07
9, 1,7.45022e+07,1.62574e+08,2.68761e+07,2.58797e+06,89087.5,1.18484e+07,2.68715e+07,2.77311e+07,4.07799e+07
10, 1,7.622e+07,1.04752e+08,2.84852e+07,2.93583e+06,90001.2,1.59659e+07,2.82208e+07,2.48938e+07,4.24578e+07
11, 1,8.09261e+07,8.2026e+07,3.19311e+07,3.24819e+06,81933.2,1.95162e+07,3.07676e+07,2.29582e+07,4.58782e+07
12, 1,8.81538e+07,5.44829e+07,2.8747e+07,8.56653e+06,132222,6.2531e+07,2.67125e+07,1.67326e+07,3.54903e+07
13, 2,1.06717e+08,4.88636e+07,2.66552e+07,1.87283e+07,270035,1.57516e+08,2.318e+07,1.33864e+07,2.55087e+07
14, 2,1.33738e+08,4.21996e+07,2.70125e+07,3.21879e+07,632750,2.84375e+08,1.98868e+07,1.34414e+07,1.84405e+07
15, 2,1.5514e+08,4.06353e+07,2.89247e+07,5.83876e+07,1.39202e+06,3.97064e+08,2.09863e+07,1.41614e+07,1.61494e+07
16, 2,1.92641e+08,1.93904e+07,3.33281e+07,1.18224e+08,3.75738e+06,9.8287e+08,2.30869e+07,1.44047e+07,1.48468e+07
17, 2,2.42332e+08,1.77904e+07,3.93378e+07,2.37786e+08,1.14154e+07,1.60649e+09,2.59301e+07,1.84077e+07,1.49919e+07
18, 2,3.36323e+08,30680.6,7.02614e+07,5.45633e+08,4.21298e+07,1.88932e+09,3.03538e+07,2.5008e+07,1.56567e+07
19, 2,4.93036e+08,55980.6,1.71354e+08,1.14409e+09,1.33443e+08,1.27445e+09,3.65556e+07,3.68768e+07,1.81469e+07
20, 2,6.60199e+08,95411.6,3.35741e+08,7.85331e+08,2.48283e+08,8.02977e+08,4.21987e+07,5.29875e+07,2.2006e+07
21, 2,7.76907e+08,99301.1,5.33223e+08,5.46414e+08,2.37306e+08,4.77285e+08,4.76267e+07,7.48683e+07,2.63026e+07
22, 2,8.42391e+08,134572,5.90603e+08,2.83699e+08,1.75992e+08,2.34775e+08,5.33437e+07,1.01568e+08,2.81985e+07
23, 2,9.64263e+08,132683,6.01712e+08,2.78988e+08,2.0726e+08,1.81667e+08,6.1177e+07,1.20316e+08,2.9955e+07
24, 2,9.5129e+08,174450,2.8294e+08,3.9031e+07,2.17189e+07,1.79073e+07,7.84149e+07,1.26474e+08,3.53818e+07
25, 3,1.04719e+09,178861,2.46179e+08,4.42289e+07,2.13469e+07,1.95568e+07,7.7818e+07,1.07555e+08,4.08198e+07
26, 3,1.21923e+09,151699,2.68267e+08,4.18356e+07,3.35766e+07,2.43355e+07,7.98149e+07,1.4361e+08,4.63808e+07
27, 3,1.33455e+09,160977,3.30892e+08,2.67629e+07,5.6615e+07,3.32983e+07,8.87329e+07,2.02691e+08,5.84769e+07
28, 3,1.29822e+09,157118,3.64114e+08,3.47389e+07,8.52955e+07,4.07863e+07,9.98679e+07,2.85658e+08,6.95791e+07
29, 3,1.18355e+09,188481,3.95554e+08,4.06071e+07,1.2158e+08,5.06354e+07,1.12288e+08,4.00278e+08,7.34601e+07
30, 3,9.98595e+08,194583,4.01762e+08,4.25181e+07,1.61793e+08,5.27788e+07,1.26108e+08,5.52522e+08,8.05379e+07
31, 3,7.49136e+08,264505,3.65845e+08,2.8983e+07,1.50109e+08,3.56133e+07,1.31772e+08,7.29804e+08,8.36754e+07
32, 3,5.95589e+08,289811,3.49821e+08,8.52328e+06,7.75634e+07,1.27512e+07,1.05953e+08,8.56293e+08,8.22362e+07
33, 3,4.82528e+08,293833,3.15314e+08,4.97639e+06,2.52387e+07,5.21287e+06,7.55867e+07,9.30119e+08,8.16477e+07
34, 3,4.24967e+08,265904,2.7392e+08,4.26894e+06,5.77435e+06,3.33225e+06,4.52164e+07,9.33356e+08,7.84433e+07
35, 3,4.04514e+08,262854,2.63425e+08,4.26245e+06,2.96894e+06,3.03627e+06,3.78995e+07,9.13333e+08,7.49148e+07
