FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.08955e+08,4.26575e+07
0,1,10,1.27075e+09,2.55913e+08
0,10,100,4.1049e+07,5.29572e+07
0,100,1000,254264,9.60656e+07
0,1000,10000,78953.8,6.18735e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.26042e+06,2.60471e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.78778e+09,3.30391e+08
2,1,10,7.42782e+08,1.89165e+08
2,10,100,1.60544e+06,2.04242e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.41383e+07,238936
3,0.1,1,2.12761e+08,1.20469e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.44133e+07,260575
4,0.1,1,6.00323e+07,4.59979e+06
4,1,10,1.67081e+09,1.73902e+08
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.84543,0.0136934
5,0.01,0.1,3.31392e+06,72949.3
5,0.1,1,6.8308e+08,8.50073e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.05492e+07,364247
6,0.1,1,1.45763e+08,1.11525e+07
6,1,10,1.87481e+07,3.5588e+07
6,10,100,2.61002e+06,1.3822e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.77103e+09,3.14514e+08
7,1,10,2.8664e+08,1.24966e+08
7,10,100,1.91636e+07,2.61967e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.57025e+08,2.72712e+07
8,1,10,1.73453e+07,1.06067e+07
8,10,100,291672,5.85192e+06
8,100,1000,0,0
8,1000,10000,0,0
