FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.38031e+08,2.10452e+07
0,1,10,2.57416e+08,3.27782e+08
0,10,100,1.03679e+08,4.46257e+08
0,100,1000,5.50605e+06,8.50998e+07
0,1000,10000,42989.8,7.07476e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,691686,5.16868e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.692e+07,1.47664e+06
2,1,10,1.595e+08,6.86004e+07
2,10,100,1.08715e+07,3.82863e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.58317e+08,1.0566e+06
3,0.1,1,2.52273e+07,658805
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,3.35369e+06,583899
4,1,10,617666,58771
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3361.81,5.62393
5,0.01,0.1,8.72584e+06,706183
5,0.1,1,2.26685e+07,860218
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.1525e+07,340778
6,0.1,1,2.45e+07,1.95926e+06
6,1,10,8.3361e+07,3.5745e+07
6,10,100,1.36694e+06,1.85572e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.04834e+06,575385
7,1,10,3.54594e+07,8.8303e+06
7,10,100,6.3874e+08,5.09998e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.63547e+06,886008
8,1,10,8.09985e+06,1.71174e+07
8,10,100,1.05435e+06,6.91241e+06
8,100,1000,0,0
8,1000,10000,0,0
