FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.78297e+08,3.34466e+07
0,1,10,8.15859e+08,2.96837e+08
0,10,100,5.95355e+07,6.45136e+07
0,100,1000,246749,1.02224e+08
0,1000,10000,76620.4,6.4722e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.18638e+06,2.31555e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.27705e+09,2.59567e+08
2,1,10,7.31458e+08,2.4438e+08
2,10,100,1.53715e+06,2.33514e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.13377e+06,180464
3,0.1,1,1.20666e+08,1.31824e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.30027e+06,22294.7
4,0.1,1,3.62056e+07,5.34987e+06
4,1,10,8.89348e+08,1.20439e+08
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,35.7752,0.020459
5,0.01,0.1,2.42857e+06,85039.1
5,0.1,1,5.49774e+08,9.18725e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.20926e+07,192348
6,0.1,1,3.61024e+07,6.13114e+06
6,1,10,1.81377e+07,4.0452e+07
6,10,100,2.50584e+06,1.45634e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.22216e+09,1.80011e+08
7,1,10,2.6645e+08,1.9817e+08
7,10,100,1.89283e+07,2.94462e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.53176e+07,7.54772e+06
8,1,10,1.67068e+07,1.26888e+07
8,10,100,260616,5.63172e+06
8,100,1000,0,0
8,1000,10000,0,0
