FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.77879e+06,1.05737e+07
0,1,10,6.41614e+07,4.10788e+08
0,10,100,6.74636e+07,3.80213e+08
0,100,1000,114096,8.86297e+07
0,1000,10000,55084.2,8.03139e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,734458,3.8746e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.5284e+06,3.21341e+06
2,1,10,2.34875e+07,6.53058e+07
2,10,100,307071,2.43736e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.35134e+07,886237
3,0.1,1,8.89785e+06,9.22657e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.23533e+06,212642
4,1,10,3.75764e+06,643457
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,129.377,1.90423
5,0.01,0.1,1.04251e+07,411902
5,0.1,1,4.98751e+06,5.1181e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.4261e+06,446908
6,0.1,1,4.95851e+06,2.0632e+06
6,1,10,1.68465e+07,4.50276e+07
6,10,100,2.25309e+06,2.10355e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.9701e+06,561291
7,1,10,3.78923e+07,4.11237e+08
7,10,100,1.19152e+07,1.63531e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.13316e+06,639864
8,1,10,1.17758e+07,1.9106e+07
8,10,100,793713,6.66304e+06
8,100,1000,0,0
8,1000,10000,0,0
