FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.48805e+08,1.0534e+07
0,1,10,5.46456e+08,3.95112e+08
0,10,100,1.21913e+08,4.32573e+08
0,100,1000,4.28235e+06,8.37535e+07
0,1000,10000,48728,7.56052e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,712751,4.51327e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.22482e+07,2.78692e+06
2,1,10,1.3879e+08,5.38627e+07
2,10,100,1.14625e+07,2.47971e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.05066e+08,953491
3,0.1,1,4.17439e+08,8.65689e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,3.77199e+06,628886
4,1,10,705534,63377.9
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3464.19,2.11051
5,0.01,0.1,9.93685e+06,555230
5,0.1,1,1.70838e+08,4.07868e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.93908e+07,579223
6,0.1,1,1.77908e+07,1.77496e+06
6,1,10,1.11227e+07,3.44474e+07
6,10,100,1.71441e+06,2.15471e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.32358e+06,425924
7,1,10,3.72958e+07,8.79666e+06
7,10,100,1.23443e+09,5.63704e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.77047e+06,700563
8,1,10,8.56303e+06,1.60013e+07
8,10,100,1.09957e+06,6.54463e+06
8,100,1000,0,0
8,1000,10000,0,0
