Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,1000,H,Ecto,2.23302e+06
93898.5,1,10000,H,Ecto,144199
93898.5,1,1000,H,Endo,237241
93898.5,1,10000,H,Endo,8.83931e+06
93898.5,1,1000,O,Ecto,63094.5
93898.5,1,10000,O,Ecto,774677
93898.5,1,1000,O,Endo,1.08015e+08
93898.5,1,10000,O,Endo,3.02957e+07
93898.5,1,1000,C,Ecto,4.23419e+06
93898.5,1,10000,C,Ecto,491996
2556.96,2,10,H,Ecto,959.145
2556.96,2,100,H,Ecto,4.62376e+06
2556.96,2,1000,H,Ecto,11828.1
2556.96,2,10000,H,Ecto,1721.02
2556.96,2,100,H,Endo,3.97747e+08
2556.96,2,1000,H,Endo,1.03396e+07
2556.96,2,10000,H,Endo,2.54925e+07
2556.96,2,100,O,Ecto,8.39239e+07
2556.96,2,1000,O,Ecto,7.64891e+06
2556.96,2,100,O,Endo,1.5179e+08
2556.96,2,1000,O,Endo,2.03606e+08
2556.96,2,100,C,Ecto,1.15296e+08
2556.96,2,1000,C,Ecto,2.39523e+07
2556.96,2,10000,C,Ecto,2.51446e+06
81987.1,2,1000,H,Ecto,3.94732e+06
81987.1,2,10000,H,Ecto,522750
81987.1,2,1000,H,Endo,1.3264e+07
81987.1,2,10000,H,Endo,9.21002e+06
81987.1,2,1000,O,Ecto,15988.1
81987.1,2,10000,O,Ecto,11857.2
81987.1,2,1000,O,Endo,6.8782e+07
81987.1,2,10000,O,Endo,6.29394e+06
81987.1,2,1000,C,Ecto,1.0335e+07
81987.1,2,10000,C,Ecto,2.71163e+06
81987.1,2,10000,C,Endo,67.8459
4710.05,2,100,H,Ecto,5.26723e+06
4710.05,2,1000,H,Ecto,632130
4710.05,2,10000,H,Ecto,92896.3
4710.05,2,100,H,Endo,4.30751e+08
4710.05,2,1000,H,Endo,2.864e+08
4710.05,2,10000,H,Endo,5.03281e+07
