GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,4266.56,7.85807e+10,0,0,0
0,0,406028,5.50243e+09,0,0,0
0,0,25792.9,6.72748e+09,0,0,0
0,0,64826.3,2.9808e+09,0,0,0
0,0,162643,3.39309e+09,0,0,0
0,0,60.0878,9.17655e+06,0,0,0
0,0,170.512,2.09243e+07,0,0,0
0,0,3.89255e+06,5.13381e+09,0,0,0
0,0,18456.9,7.17346e+10,0,0,0
0,0,18975.5,2.98721e+10,0,0,0
0,0,294358,1.46646e+10,0,0,0
0,0,1219.63,5.23755e+09,0,0,0
0,0,2659.46,2.22575e+11,0,0,0
0,0,436.667,1.81048e+09,0,0,0
0,0,170.512,1.29387e+08,0,0,0
0,0,60.0878,3.53278e+07,0,0,0
0,0,247.481,8.82349e+08,0,0,0
0,0,449.847,2.69616e+09,0,0,0
0,0,186.377,7.59829e+07,0,0,0
0,0,436.667,0,0,0,0
0,0,170.512,0,0,0,0
0,0,63.2121,0,0,0,0
0,0,228.605,0,0,0,0
0,1,21263.8,0,2.97738e+08,1.67638e+08,7.06046e+09
0,1,48710.5,0,6.52521e+07,9.80462e+06,2.19881e+10
0,1,96319,0,4.56232e+10,1.56317e+10,6.558e+10
0,1,44691.9,0,0,0,0
0,1,21263.8,0,0,0,0
0,2,1486.88,6.077e+10,1.74343e+07,46805,78458.8
0,2,3340.41,3.28905e+06,390.96,1.75674,0.396011
0,2,48055,4.92072e+09,1.36556e+09,3.80131e+08,1.69878e+07
0,2,519.353,5.2524e+07,4881.38,258.537,16.4493
0,2,604.973,2.62842e+08,100001,260.982,18.8511
0,2,385.163,6.87203e+06,2585.46,5.04832,2.29894
0,2,25539.1,1.61628e+10,2.34143e+08,2.86246e+08,1.23846e+08
0,2,10195.9,3.7812e+10,4.29381e+07,9.22441e+07,5.68374e+07
0,2,28994,1.07258e+10,1.14859e+09,7.9759e+08,5.83187e+07
0,2,19993.1,1.22622e+10,4.58328e+06,5377.99,2586.93
0,3,457.601,30729.6,0,0,0
0,3,271.298,502.548,0,0,0
0,3,14.5355,1.43505e+08,0,0,0
0,3,35.7691,2.86243e+07,0,0,0
0,3,15.6393,7.3361e+07,0,0,0
0,3,3.06003,0,0,0,0
0,3,61.2304,0,0,0,0
0,4,159.014,0,11988.2,7.48212e+06,5.32709
0,4,59.5515,0,1.31306,59536.9,0.0209439
0,4,34.1292,0,75.971,3.5843e+06,2.16909
0,4,709.806,0,10893.5,7.81991e+06,35.6286
0,4,80.4698,0,18765.6,9.84119e+06,40.6461
0,4,79.9641,0,0.666926,3942.62,0.000413915
0,4,12.6006,0,0.084203,431204,0.17688
0,4,30.7896,0,6.46649e-17,53.1767,9.4875e-05
0,4,14.0563,0,1.61662e-17,2092.19,0
0,4,159.679,0,68.9476,6.75602e+06,1.88772
0,5,425.109,2.37101e+07,3049.35,5.15441,6.03445
0,5,1796.11,6.71225e+08,15684.5,497.745,30.8295
0,5,1503.66,292561,16.1473,22.6908,0.201356
0,5,250.27,6.07525e+06,718.742,1066.52,2.64669
0,5,228.316,232527,29.0077,0.070764,0.0408573
0,5,60.0252,4.2549e+07,974.966,277075,3.0988
0,5,128.97,8.39424e+06,452.374,13519.7,2.06457
0,5,6.00624,1.35241e+09,0,721.99,0
0,5,1.97178,9.10708e+07,0,0,0
0,5,8.29275,1.3521e+08,0,1000.92,0
0,5,28.6768,4.09681e+07,1.2933e-16,537.46,0.000301907
0,5,5.88315,0,0,0,0
0,6,5656.25,2.4786e+10,0,0,0
0,6,25097.9,2.14289e+10,0,0,0
0,6,86.7848,1.17667e+07,0,0,0
0,6,620.706,3.87341e+07,0,0,0
0,6,5811.83,2.12237e+08,0,0,0
0,6,2558.37,24100.8,0,0,0
0,6,27455.4,9.7572e+09,0,0,0
0,6,320.259,4.38515e+06,0,0,0
0,6,89120.2,2.61314e+09,0,0,0
0,6,140.656,7.50197e+06,0,0,0
0,6,1135,1.92424e+07,0,0,0
0,6,244.554,0,0,0,0
0,6,85.5196,0,0,0,0
0,6,143.884,0,0,0,0
0,7,153.525,0,112.563,763905,0.537207
0,7,1179.2,0,2.56307e+06,5685.36,4112.17
0,7,193.474,0,92.856,9.11454e+06,2.54784
0,7,108.648,0,414.803,7.2269e+06,2.70044
0,7,10908.4,0,1.5611e+10,1.99579e+10,9.22696e+09
0,7,402.924,0,2950.79,130873,13.6582
0,7,28752,0,7.49935e+09,4.4241e+09,5.65376e+08
0,7,980.097,0,208.086,805.669,1.08606
0,7,97.4052,0,0,0,0
0,7,6150.46,0,1.25437e+09,1.03423e+07,206735
0,8,8640.56,7.98822e+09,16485.5,89210.9,223487
0,8,1058.25,1.05471e+07,871.128,32.0251,4.85481
0,8,601.893,3.7148e+07,4424.8,22.3338,3.17093
0,8,208.158,726.676,0.0697553,0.000726645,0.000376629
0,8,562.535,781124,83.9672,3.23789,0.255191
0,8,32357.4,3.13237e+09,12609.9,1302.3,22251.3
0,8,14884.8,1.68389e+10,87659.7,7931.95,480.441
0,8,93.177,2.02134e+06,151.206,1105,0.702095
0,8,75.559,1.53975e+07,263.506,137350,0.812531
