GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,4266.56,4.68372e+10,0,0,0
0,0,406028,1.54901e+09,0,0,0
0,0,25792.9,5.54945e+09,0,0,0
0,0,64826.3,1.35092e+09,0,0,0
0,0,162643,2.10333e+09,0,0,0
0,0,60.0878,7.85681e+07,0,0,0
0,0,170.512,8.88073e+07,0,0,0
0,0,3.89255e+06,6.0427e+09,0,0,0
0,0,18456.9,9.82781e+10,0,0,0
0,0,18975.5,1.74549e+10,0,0,0
0,0,294358,3.36643e+09,0,0,0
0,0,1219.63,3.46244e+09,0,0,0
0,0,2659.46,8.3975e+10,0,0,0
0,0,436.667,8.91663e+08,0,0,0
0,0,170.512,3.95216e+08,0,0,0
0,0,60.0878,9.54028e+07,0,0,0
0,0,247.481,2.94624e+09,0,0,0
0,0,449.847,2.74362e+09,0,0,0
0,0,186.377,3.69355e+08,0,0,0
0,0,436.667,3.2168e+09,0,0,0
0,0,170.512,1.61809e+08,0,0,0
0,0,63.2121,1.37063e+09,0,0,0
0,0,228.605,1.24492e+09,0,0,0
0,1,21263.8,0,1.50577e+09,1.45429e+08,1.81443e+09
0,1,48710.5,0,6.43958e+07,9.6476e+06,5.86444e+09
0,1,96319,0,8.37646e+10,5.61996e+09,2.26645e+10
0,1,44691.9,0,1.22967e+11,2.76972e+10,2.71263e+10
0,1,21263.8,0,7.18466e+10,1.24326e+10,4.45487e+08
0,2,1486.88,1.88644e+10,6.0751e+06,19117.5,371847
0,2,3340.41,5.20741e+06,1319.95,37.8329,40.7985
0,2,48055,2.40491e+09,5.58038e+08,9.75821e+07,8.66262e+06
0,2,519.353,9.46665e+07,23518.5,2202.77,79.3437
0,2,604.973,1.61641e+08,31380.7,737.227,1037.92
0,2,385.163,9.23845e+06,1912.14,182.693,8.94667
0,2,25539.1,1.80598e+10,1.91896e+08,1.42319e+08,2.96834e+07
0,2,10195.9,4.57936e+10,7.53727e+07,9.73036e+07,4.38259e+07
0,2,28994,5.12708e+09,7.50596e+08,1.63833e+08,1.51908e+07
0,2,19993.1,1.42241e+10,2.80319e+06,154645,28932.2
0,3,457.601,25653.6,0,0,0
0,3,271.298,408.535,0,0,0
0,3,14.5355,2.69867e+08,0,0,0
0,3,35.7691,3.03018e+07,0,0,0
0,3,15.6393,8.46814e+07,0,0,0
0,3,3.06003,5.14128e+10,0,0,0
0,3,61.2304,3.21418e+08,0,0,0
0,4,159.014,0,7.5393e+07,1.10314e+07,1952.73
0,4,59.5515,0,1.18803e+06,21913.2,0.249269
0,4,34.1292,0,5.94319e+07,162722,0.218493
0,4,709.806,0,2.37807e+06,2.69669e+06,4275.44
0,4,80.4698,0,4.90244e+07,2.03469e+06,57.5331
0,4,79.9641,0,2.43367e+07,117280,0.221326
0,4,12.6006,0,6.13755e+07,14314.2,2.30525e-11
0,4,30.7896,0,5.79753e+06,12461.5,0.00646791
0,4,14.0563,0,1.55807e+07,4591.32,1.44239e-15
0,4,159.679,0,2.31926e+08,3.74448e+06,52.9378
0,5,425.109,1.91296e+07,6102.34,533.411,15.2684
0,5,1796.11,6.05223e+08,239468,621.146,10235.4
0,5,1503.66,365461,102.151,90.8419,0.292819
0,5,250.27,8.34927e+06,2328.81,1967.77,6.67722
0,5,228.316,122068,49.8245,75.7729,0.106924
0,5,60.0252,1.44495e+07,7.37962e+07,562951,2.34636
0,5,128.97,4.91059e+06,3.35386e+06,122365,2.24258
0,5,6.00624,2.50109e+09,5.474e+08,132028,9.17502e-14
0,5,1.97178,1.43126e+08,0,0,0
0,5,8.29275,1.96364e+08,9.17346e+07,21350.2,4.10314e-11
0,5,28.6768,4.33541e+07,2.35853e+08,787630,0.509161
0,5,5.88315,250529,0,0.0841237,0
0,6,5656.25,1.33848e+10,0,0,0
0,6,25097.9,1.09119e+10,0,0,0
0,6,86.7848,5.94078e+06,0,0,0
0,6,620.706,2.78778e+07,0,0,0
0,6,5811.83,2.48004e+08,0,0,0
0,6,2558.37,29277.7,0,0,0
