Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
21263.8,1,10000,H,Ecto,3.20542e+06
21263.8,1,1000,H,Endo,6.58364e+07
21263.8,1,10000,H,Endo,1.6266e+08
21263.8,1,100000,H,Endo,6.59912e+07
21263.8,1,1e+06,H,Endo,45217
21263.8,1,10000,O,Endo,1.67638e+08
21263.8,1,10000,C,Ecto,8.76256e+08
21263.8,1,10000,C,Endo,6.1842e+09
48710.5,1,10000,H,Endo,3.76807e+06
48710.5,1,100000,H,Endo,5.45035e+07
48710.5,1,1e+06,H,Endo,6.9805e+06
48710.5,1,10000,O,Endo,9.80462e+06
48710.5,1,10000,C,Ecto,2.51166e+06
48710.5,1,10000,C,Endo,2.19856e+10
96319,1,10000,H,Endo,7.13852e+09
96319,1,100000,H,Endo,3.83654e+10
96319,1,1e+06,H,Endo,1.19287e+08
96319,1,10000,O,Endo,1.56317e+10
96319,1,10000,C,Ecto,4.90224e+09
96319,1,10000,C,Endo,6.06778e+10
1486.88,2,10,H,Ecto,1679.9
1486.88,2,100,H,Ecto,1773.82
1486.88,2,1000,H,Ecto,87.6029
1486.88,2,10,H,Endo,361188
1486.88,2,100,H,Endo,1.70695e+07
1486.88,2,10,O,Ecto,38301
1486.88,2,100,O,Ecto,5981.29
1486.88,2,1000,O,Ecto,1836.87
1486.88,2,100,O,Endo,684.904
1486.88,2,1000,O,Endo,0.973229
1486.88,2,10,C,Ecto,605.62
1486.88,2,100,C,Ecto,769.635
1486.88,2,1000,C,Ecto,77083.5
3340.41,2,10,H,Ecto,7.41112
3340.41,2,100,H,Ecto,0.000293612
3340.41,2,10,H,Endo,3.71027
3340.41,2,100,H,Endo,379.838
3340.41,2,1,O,Ecto,4.64799e-09
3340.41,2,10,O,Ecto,1.74538
3340.41,2,100,O,Ecto,0.0111379
3340.41,2,1000,O,Ecto,8.19125e-05
3340.41,2,100,O,Endo,0.000142627
3340.41,2,10,C,Ecto,0.0668493
3340.41,2,100,C,Ecto,0.329051
3340.41,2,1000,C,Ecto,0.000110116
48055,2,100,H,Ecto,23.6801
48055,2,1000,H,Ecto,2.93057e+08
48055,2,10000,H,Ecto,2.96223e+08
48055,2,100,H,Endo,2686.67
48055,2,1000,H,Endo,7.57943e+08
48055,2,10000,H,Endo,1.83302e+07
48055,2,100,O,Ecto,58.6666
48055,2,1000,O,Ecto,2.5368e+07
48055,2,10000,O,Ecto,1.82684e+08
48055,2,100,O,Endo,591.33
48055,2,1000,O,Endo,1.31674e+08
48055,2,10000,O,Endo,4.04039e+07
48055,2,1000,C,Ecto,1.65034e+07
48055,2,10000,C,Ecto,484385
519.353,2,10,H,Ecto,1076.95
519.353,2,10,H,Endo,8.75057
519.353,2,100,H,Endo,3795.68
519.353,2,1,O,Ecto,254.072
519.353,2,10,O,Ecto,4.4622
519.353,2,100,O,Ecto,0.00272295
519.353,2,10,C,Ecto,1.86196
519.353,2,100,C,Ecto,14.5873
604.973,2,10,H,Ecto,15.5155
604.973,2,100,H,Ecto,2.71457
604.973,2,1000,H,Ecto,0.0551579
604.973,2,10,H,Endo,2410.22
604.973,2,100,H,Endo,97572.8
604.973,2,10,O,Ecto,244.862
604.973,2,100,O,Ecto,14.9579
604.973,2,1000,O,Ecto,0.457361
604.973,2,100,O,Endo,0.7044
604.973,2,1000,O,Endo,0.000445509
604.973,2,10,C,Ecto,4.8942
604.973,2,100,C,Ecto,10.7083
604.973,2,1000,C,Ecto,3.24864
385.163,2,10,H,Ecto,55.695
385.163,2,100,H,Ecto,3.49856e-05
385.163,2,10,H,Endo,6.89072
385.163,2,100,H,Endo,2522.88
385.163,2,1,O,Ecto,4.19706
385.163,2,10,O,Ecto,0.848929
385.163,2,100,O,Ecto,0.00232978
385.163,2,1000,O,Ecto,1.72289e-06
385.163,2,10,C,Ecto,0.182096
385.163,2,100,C,Ecto,2.11684
25539.1,2,100,H,Ecto,2151.44
25539.1,2,1000,H,Ecto,4.36029e+07
25539.1,2,10000,H,Ecto,9.93754e+07
25539.1,2,100,H,Endo,265033
25539.1,2,1000,H,Endo,9.04899e+07
25539.1,2,10000,H,Endo,407293
25539.1,2,10,O,Ecto,0.065457
25539.1,2,100,O,Ecto,5030.6
25539.1,2,1000,O,Ecto,5.77106e+06
25539.1,2,10000,O,Ecto,1.27126e+08
25539.1,2,100,O,Endo,9558.43
25539.1,2,1000,O,Endo,1.31079e+08
25539.1,2,10000,O,Endo,2.22551e+07
25539.1,2,100,C,Ecto,2.0096e-07
25539.1,2,1000,C,Ecto,1.23846e+08
10195.9,2,10,H,Ecto,10.8979
10195.9,2,100,H,Ecto,6927.67
10195.9,2,1000,H,Ecto,2.2408e+07
10195.9,2,10000,H,Ecto,1.83642e+07
10195.9,2,100,H,Endo,422603
10195.9,2,1000,H,Endo,1.73642e+06
10195.9,2,10,O,Ecto,40.0936
10195.9,2,100,O,Ecto,17027.1
10195.9,2,1000,O,Ecto,1.82739e+06
10195.9,2,10000,O,Ecto,4.14967e+07
10195.9,2,100,O,Endo,14931.3
10195.9,2,1000,O,Endo,4.21273e+07
10195.9,2,10000,O,Endo,6.76064e+06
10195.9,2,100,C,Ecto,17.0185
10195.9,2,1000,C,Ecto,5.68374e+07
28994,2,100,H,Ecto,711.271
28994,2,1000,H,Ecto,2.44926e+08
28994,2,10000,H,Ecto,2.80903e+08
28994,2,100,H,Endo,16622.8
28994,2,1000,H,Endo,6.12056e+08
28994,2,10000,H,Endo,1.06895e+07
28994,2,100,O,Ecto,391.205
28994,2,1000,O,Ecto,5.05876e+07
28994,2,10000,O,Ecto,3.46232e+08
28994,2,100,O,Endo,2760.96
