Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
1403.89,1,10,H,Ecto,333545
1403.89,1,100,H,Ecto,8.09638e+06
1403.89,1,1000,H,Ecto,7.19055e+09
1403.89,1,10000,H,Ecto,4.28492e+08
1403.89,1,10,H,Endo,36351.2
1403.89,1,100,H,Endo,3.10992e+10
1403.89,1,1000,H,Endo,6.92747e+09
1403.89,1,10,O,Ecto,13524.3
1403.89,1,100,O,Ecto,1.43273e+07
1403.89,1,1000,O,Ecto,7.06878e+09
1403.89,1,10000,O,Ecto,5.73648e+09
1403.89,1,100,O,Endo,8.7337e+10
1403.89,1,1000,O,Endo,6.86471e+09
1403.89,1,10000,O,Endo,3.30005e+07
1403.89,1,10,C,Ecto,9821.43
1403.89,1,100,C,Ecto,102041
1403.89,1,1000,C,Ecto,4.53864e+09
1403.89,1,100,C,Endo,1.56606e+11
1403.89,1,1000,C,Endo,2.14182e-14
21263.8,1,1000,H,Ecto,2.82974e+09
21263.8,1,10000,H,Ecto,1.28386e+10
21263.8,1,1000,H,Endo,1.2089e+10
21263.8,1,10000,H,Endo,1.20195e+11
21263.8,1,100000,H,Endo,2.46125e+09
21263.8,1,1000,O,Ecto,3.35927e+09
21263.8,1,10000,O,Ecto,2.84973e+08
21263.8,1,1000,O,Endo,5.71345e+08
21263.8,1,10000,O,Endo,1.27132e+11
21263.8,1,1000,C,Ecto,3.55597e+09
21263.8,1,10000,C,Ecto,6.58596e+10
21263.8,1,1000,C,Endo,1.00394e+11
21263.8,1,10000,C,Endo,1.32083e+10
48710.5,1,10000,H,Ecto,1.46983e+07
48710.5,1,1000,H,Endo,3.42086e+07
48710.5,1,10000,H,Endo,1.24295e+08
48710.5,1,100000,H,Endo,2.5164e+08
48710.5,1,10000,O,Endo,6.75129e+08
48710.5,1,10000,C,Ecto,8.4649e+07
48710.5,1,10000,C,Endo,6.01607e+10
96319,1,10000,H,Ecto,7.70156e+07
96319,1,10000,H,Endo,1.01103e+09
