Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
1403.89,1,10,H,Ecto,19954.6
1403.89,1,100,H,Ecto,5.28759e+10
1403.89,1,1000,H,Ecto,3.19521e+10
1403.89,1,10000,H,Ecto,9.81834e+06
1403.89,1,10,H,Endo,49901
1403.89,1,100,H,Endo,8.91569e+10
1403.89,1,1000,H,Endo,6.9603e+10
1403.89,1,10,O,Ecto,19588.9
1403.89,1,100,O,Ecto,2.2273e+11
1403.89,1,1000,O,Ecto,2.4072e+09
1403.89,1,10000,O,Ecto,8.87287e+07
1403.89,1,100,O,Endo,1.21891e+10
1403.89,1,1000,O,Endo,5.87585e+10
1403.89,1,10000,O,Endo,1.10962e+06
1403.89,1,10,C,Ecto,6.74994e+06
1403.89,1,100,C,Ecto,1.24098e+11
1403.89,1,1000,C,Ecto,2.22523e+10
1403.89,1,100,C,Endo,6.2598e+10
1403.89,1,1000,C,Endo,2.8046e+10
2833.73,1,10,H,Ecto,1.90898e+07
2833.73,1,100,H,Ecto,3.46031e+10
2833.73,1,1000,H,Ecto,2.41065e+10
2833.73,1,10,H,Endo,50870.9
2833.73,1,100,H,Endo,5.83124e+09
2833.73,1,1000,H,Endo,1.87905e+10
2833.73,1,10,O,Ecto,3.73393e+06
2833.73,1,100,O,Ecto,1.23531e+11
2833.73,1,1000,O,Ecto,2.51977e+10
2833.73,1,100,O,Endo,5.46116e+10
2833.73,1,10,C,Ecto,3.19532e+09
2833.73,1,100,C,Ecto,1.27686e+11
2833.73,1,100,C,Endo,2.18263e+10
2833.73,1,1000,C,Endo,4.10819e+08
21263.8,1,1000,H,Ecto,9.10996e+08
21263.8,1,10000,H,Ecto,1.87992e+09
21263.8,1,1000,H,Endo,5.56138e+09
21263.8,1,10000,H,Endo,5.28471e+09
21263.8,1,100000,H,Endo,3.29631e+06
21263.8,1,1000,O,Ecto,1.30755e+09
21263.8,1,10000,O,Ecto,7.74362e+09
21263.8,1,1000,O,Endo,6.76397e+08
21263.8,1,10000,O,Endo,1.10039e+10
21263.8,1,1000,C,Ecto,6.22219e+08
21263.8,1,10000,C,Ecto,7.40253e+09
21263.8,1,100,C,Endo,6.50882e+10
21263.8,1,1000,C,Endo,3.91533e+11
21263.8,1,10000,C,Endo,1.14007e+08
48710.5,1,1000,H,Ecto,8.29623e+06
48710.5,1,10000,H,Ecto,1.49718e+08
48710.5,1,1000,H,Endo,1.01384e+07
48710.5,1,10000,H,Endo,1.65989e+08
48710.5,1,100000,H,Endo,6.92739e+07
48710.5,1,1000,O,Ecto,2.83873e+07
48710.5,1,10000,O,Ecto,961413
48710.5,1,10000,O,Endo,7.1429e+09
48710.5,1,10000,C,Ecto,4.65921e+08
48710.5,1,1000,C,Endo,2.15881e+10
48710.5,1,10000,C,Endo,6.90024e+09
96319,1,10000,H,Ecto,2.75132e+08
96319,1,10000,H,Endo,1.37712e+09
96319,1,100000,H,Endo,2.06438e+09
96319,1,1000,O,Ecto,2.38284e+07
96319,1,10000,O,Endo,4.05333e+10
96319,1,10000,C,Ecto,3.08973e+09
96319,1,10000,C,Endo,1.94344e+11
649.978,1,10,H,Ecto,2.40887e+07
649.978,1,100,H,Ecto,8.37855e+10
649.978,1,1000,H,Ecto,6.05157e+09
649.978,1,10,H,Endo,4047.17
649.978,1,100,H,Endo,4.56511e+10
649.978,1,1000,H,Endo,9.15048e+09
649.978,1,10,O,Ecto,1.2237e+10
649.978,1,100,O,Ecto,6.24509e+10
649.978,1,1000,O,Ecto,2.56357e+10
649.978,1,100,O,Endo,3.34538e+11
649.978,1,1000,O,Endo,2.43988e+08
649.978,1,10,C,Ecto,2.98338e+10
649.978,1,100,C,Ecto,1.28121e+11
649.978,1,100,C,Endo,5.04117e+09
649.978,1,1000,C,Endo,9.55521e+07
1486.88,2,10,H,Ecto,11572.1
1486.88,2,100,H,Ecto,3.78615e+07
1486.88,2,1000,H,Ecto,8.54463e+07
1486.88,2,10,H,Endo,5287.71
1486.88,2,100,H,Endo,1.66613e+08
1486.88,2,1000,H,Endo,836676
1486.88,2,10,O,Ecto,12828.7
1486.88,2,100,O,Ecto,4.24659e+07
1486.88,2,1000,O,Ecto,3.6632e+06
1486.88,2,100,O,Endo,8.99427e+07
1486.88,2,1000,O,Endo,2.91249e+08
1486.88,2,10,C,Ecto,3522.43
1486.88,2,100,C,Ecto,5.13504e+07
1486.88,2,1000,C,Ecto,3.91931e+07
3340.41,2,10,H,Ecto,4.34736e+07
3340.41,2,100,H,Ecto,8.85742e+08
3340.41,2,1000,H,Ecto,3.46791e+07
3340.41,2,10,H,Endo,89.571
3340.41,2,100,H,Endo,5.95102e+08
3340.41,2,1,O,Ecto,313.952
3340.41,2,10,O,Ecto,1.50261e+09
3340.41,2,100,O,Ecto,1.11311e+09
3340.41,2,1000,O,Ecto,1.50269e+08
3340.41,2,100,O,Endo,3.82066e+08
3340.41,2,10,C,Ecto,5.04012e+08
3340.41,2,100,C,Ecto,9.65894e+08
3340.41,2,100,C,Endo,6.97786e+07
48055,2,100,H,Ecto,1.03325e+07
48055,2,1000,H,Ecto,7.41955e+08
48055,2,10000,H,Ecto,7.44907e+07
48055,2,100,H,Endo,1.33825e+07
48055,2,1000,H,Endo,2.09399e+08
48055,2,10000,H,Endo,8.94615e+07
48055,2,100,O,Ecto,1.03383e+08
48055,2,1000,O,Ecto,1.29286e+07
48055,2,10000,O,Ecto,1.29378e+09
48055,2,100,O,Endo,8.43577e+08
48055,2,1000,O,Endo,4.47588e+08
48055,2,10000,O,Endo,2.0034e+07
48055,2,100,C,Ecto,6.31302e+07
48055,2,1000,C,Ecto,1.21366e+09
48055,2,10000,C,Ecto,1.47762e+07
48055,2,100,C,Endo,3.02667e+09
48055,2,1000,C,Endo,6.6851e+09
48055,2,10000,C,Endo,1.06274e+07
519.353,2,1,H,Ecto,82263.1
519.353,2,10,H,Ecto,9.08234e+07
519.353,2,100,H,Ecto,9.52756e+09
519.353,2,10,H,Endo,659.802
519.353,2,100,H,Endo,1.44745e+08
519.353,2,1,O,Ecto,2.07864e+06
519.353,2,10,O,Ecto,3.22287e+09
519.353,2,100,O,Ecto,2.64633e+08
519.353,2,100,O,Endo,3.96182e+08
519.353,2,1,C,Ecto,4959.5
519.353,2,10,C,Ecto,6.39051e+08
519.353,2,100,C,Ecto,8.60082e+10
519.353,2,100,C,Endo,1.42785e+06
604.973,2,10,H,Ecto,80957.4
604.973,2,100,H,Ecto,2.2188e+07
604.973,2,1000,H,Ecto,1.80256e+07
604.973,2,10,H,Endo,8503.99
604.973,2,100,H,Endo,5.30921e+07
604.973,2,1000,H,Endo,188771
604.973,2,10,O,Ecto,55821.3
604.973,2,100,O,Ecto,2.71407e+07
604.973,2,1000,O,Ecto,3.73895e+06
604.973,2,100,O,Endo,1.6323e+06
604.973,2,1000,O,Endo,6.92276e+07
604.973,2,10,C,Ecto,14034
604.973,2,100,C,Ecto,3.25469e+07
385.163,2,1,H,Ecto,441.813
385.163,2,10,H,Ecto,119.189
385.163,2,100,H,Ecto,0.00165696
385.163,2,100,H,Endo,0.00791224
385.163,2,1,O,Ecto,1487.58
385.163,2,10,O,Ecto,23.7413
385.163,2,100,O,Ecto,0.0148878
385.163,2,1,C,Ecto,0.921028
385.163,2,10,C,Ecto,42.7759
385.163,2,100,C,Ecto,28.8394
25539.1,2,100,H,Ecto,1.9428e+09
25539.1,2,1000,H,Ecto,4.1371e+09
25539.1,2,10000,H,Ecto,8.71445e+06
25539.1,2,10,H,Endo,158.359
25539.1,2,100,H,Endo,8.51552e+09
25539.1,2,1000,H,Endo,4.91815e+09
25539.1,2,10000,H,Endo,2.09553e+06
25539.1,2,100,O,Ecto,2.59476e+10
25539.1,2,1000,O,Ecto,3.56503e+08
25539.1,2,10000,O,Ecto,9.93618e+07
25539.1,2,100,O,Endo,6.45121e+09
25539.1,2,1000,O,Endo,1.20271e+10
25539.1,2,10000,O,Endo,1.26007e+06
25539.1,2,10,C,Ecto,1.32928e+06
25539.1,2,100,C,Ecto,1.86271e+10
25539.1,2,1000,C,Ecto,3.61131e+09
25539.1,2,100,C,Endo,4.5712e+09
25539.1,2,1000,C,Endo,3.08279e+09
10195.9,2,10,H,Ecto,17.0385
10195.9,2,100,H,Ecto,1.76871e+08
10195.9,2,1000,H,Ecto,3.0741e+09
10195.9,2,10000,H,Ecto,1.87355e+07
10195.9,2,10,H,Endo,408.752
10195.9,2,100,H,Endo,1.62422e+09
10195.9,2,1000,H,Endo,5.42403e+07
10195.9,2,10000,H,Endo,7.99862e+06
10195.9,2,10,O,Ecto,90.8507
10195.9,2,100,O,Ecto,8.54277e+07
10195.9,2,1000,O,Ecto,4.03784e+07
10195.9,2,10000,O,Ecto,1.81999e+08
10195.9,2,100,O,Endo,5.37188e+09
10195.9,2,1000,O,Endo,7.247e+09
10195.9,2,10000,O,Endo,408999
10195.9,2,10,C,Ecto,20.7251
10195.9,2,100,C,Ecto,8.77449e+07
10195.9,2,1000,C,Ecto,3.12297e+09
10195.9,2,100,C,Endo,1.16365e+09
10195.9,2,1000,C,Endo,2.3279e+08
28994,2,100,H,Ecto,7.36729e+07
28994,2,1000,H,Ecto,5.85631e+09
28994,2,10000,H,Ecto,6.14148e+08
