Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
21263.8,1,10000,H,Ecto,1.03903e+08
21263.8,1,1000,H,Endo,2.61774e+07
21263.8,1,10000,H,Endo,1.37443e+09
21263.8,1,100000,H,Endo,1.26529e+06
21263.8,1,1e+06,H,Endo,1384.6
21263.8,1,10000,O,Endo,1.45429e+08
21263.8,1,10000,C,Ecto,4.32938e+08
21263.8,1,10000,C,Endo,1.38149e+09
48710.5,1,10000,H,Ecto,233968
48710.5,1,10000,H,Endo,5.84062e+07
48710.5,1,100000,H,Endo,5.28191e+06
48710.5,1,1e+06,H,Endo,473706
48710.5,1,10000,O,Endo,9.6476e+06
48710.5,1,10000,C,Ecto,2.15275e+07
48710.5,1,10000,C,Endo,5.84291e+09
96319,1,10000,H,Ecto,1.80614e+08
96319,1,10000,H,Endo,7.87429e+10
96319,1,100000,H,Endo,4.60707e+09
96319,1,1e+06,H,Endo,2.33952e+08
96319,1,10000,O,Endo,5.61996e+09
96319,1,10000,C,Ecto,1.8524e+10
96319,1,10000,C,Endo,4.14047e+09
44691.9,1,1000,H,Ecto,2.20121e+10
44691.9,1,10000,H,Ecto,3.24125e+10
44691.9,1,1000,H,Endo,3.42641e+10
44691.9,1,10000,H,Endo,3.42775e+10
44691.9,1,100000,H,Endo,361132
44691.9,1,1000,O,Ecto,3.76623e+09
44691.9,1,10000,O,Ecto,4.31514e+08
44691.9,1,1000,O,Endo,4.31606e+07
44691.9,1,10000,O,Endo,2.34563e+10
44691.9,1,10000,C,Ecto,9.79653e+09
44691.9,1,10000,C,Endo,1.73298e+10
21263.8,1,100,H,Ecto,1969.04
21263.8,1,1000,H,Ecto,1.01913e+10
21263.8,1,10000,H,Ecto,9.33889e+09
21263.8,1,1000,H,Endo,5.21664e+10
21263.8,1,10000,H,Endo,1.49952e+08
21263.8,1,100,O,Ecto,4732.07
21263.8,1,1000,O,Ecto,3.68857e+09
21263.8,1,10000,O,Ecto,4.21137e+09
21263.8,1,100,O,Endo,6713.96
21263.8,1,1000,O,Endo,1.63703e+09
21263.8,1,10000,O,Endo,2.89562e+09
21263.8,1,1000,C,Ecto,6.15127e+07
21263.8,1,10000,C,Ecto,2.98297e+07
21263.8,1,10000,C,Endo,3.54145e+08
1486.88,2,10,H,Ecto,26915.9
1486.88,2,100,H,Ecto,37679.5
1486.88,2,10,H,Endo,634833
1486.88,2,100,H,Endo,5.37567e+06
1486.88,2,10,O,Ecto,17352.5
1486.88,2,100,O,Ecto,1430.72
1486.88,2,1000,O,Ecto,81.459
1486.88,2,100,O,Endo,252.858
1486.88,2,10,C,Ecto,4394.15
1486.88,2,100,C,Ecto,357525
