Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
96319,1,10000,H,Ecto,1.18295e+08
96319,1,10000,H,Endo,3.26353e+09
96319,1,100000,H,Endo,3.20657e+09
96319,1,1e+06,H,Endo,2.40964e+08
96319,1,10000,O,Endo,1.70621e+09
96319,1,10000,C,Ecto,1.23646e+09
96319,1,10000,C,Endo,1.37004e+11
44691.9,1,10000,H,Ecto,2.90727e+08
44691.9,1,10000,H,Endo,1.02122e+09
44691.9,1,100000,H,Endo,1.50604e+07
44691.9,1,1e+06,H,Endo,24585.8
44691.9,1,10000,O,Endo,6.85466e+08
44691.9,1,10000,C,Ecto,2.11559e+08
44691.9,1,10000,C,Endo,2.19411e+10
21263.8,1,1000,H,Ecto,2.06077e+09
21263.8,1,10000,H,Ecto,9.57522e+09
21263.8,1,1000,H,Endo,1.67648e+09
21263.8,1,10000,H,Endo,2.30628e+10
21263.8,1,100000,H,Endo,1.84498e+07
21263.8,1,1000,O,Ecto,5.04736e+08
21263.8,1,10000,O,Endo,1.25823e+10
21263.8,1,10000,C,Ecto,5.62927e+09
21263.8,1,10000,C,Endo,5.95503e+10
1486.88,2,10,H,Ecto,370300
1486.88,2,100,H,Ecto,42960.8
1486.88,2,10,H,Endo,419833
1486.88,2,100,H,Endo,5.0649e+06
1486.88,2,10,O,Ecto,11611
1486.88,2,100,O,Ecto,803.631
1486.88,2,1000,O,Ecto,18.4679
1486.88,2,100,O,Endo,136.415
1486.88,2,10,C,Ecto,3844.31
1486.88,2,100,C,Ecto,226562
1486.88,2,1000,C,Ecto,4970.27
3340.41,2,10,H,Ecto,780.712
3340.41,2,100,H,Ecto,11.7576
3340.41,2,10,H,Endo,74.9263
3340.41,2,100,H,Endo,506.946
3340.41,2,10,O,Ecto,6.49241
3340.41,2,100,O,Ecto,0.205407
3340.41,2,1000,O,Ecto,0.000997304
3340.41,2,100,O,Endo,0.00778519
3340.41,2,100,C,Ecto,43.9108
3340.41,2,1000,C,Ecto,0.136269
