GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.25798e+10,0,0,0
0,0,406028,9.05388e+09,0,0,0
0,0,1.45505e+06,1.1229e+10,0,0,0
0,0,1269,3.10576e+10,0,0,0
0,0,464.14,1.33691e+11,0,0,0
0,0,10683.8,7.59992e+09,0,0,0
0,0,2247.34,2.24755e+09,0,0,0
0,0,4266.56,1.5126e+10,0,0,0
0,0,25792.9,3.39642e+09,0,0,0
0,0,1150.32,9.44375e+10,0,0,0
0,0,2196.74,1.18089e+08,0,0,0
0,0,446.556,4.90202e+10,0,0,0
0,0,4572.75,1.17353e+11,0,0,0
0,0,26095.4,5.37539e+09,0,0,0
0,0,10739.4,1.20188e+08,0,0,0
0,0,1265.24,0,0,0,0
0,0,4418.78,0,0,0,0
0,0,468.833,0,0,0,0
0,2,26501.5,1.1474e+09,3.33558e+07,1.07993e+07,1.59392e+07
0,2,81987.1,1.94337e+09,8.7203e+06,3.20762e+06,415283
0,2,8727.34,2.98598e+08,2.05342e+08,4.4877e+07,7.71592e+06
0,2,2556.96,9.25067e+08,1.90642e+09,1.78792e+09,2.42686e+07
0,2,4895.17,5.24461e+09,4.44073e+09,1.76514e+09,1.1131e+08
0,2,920.808,4.9268e+07,6.45076e+08,5.2583e+07,607990
0,2,620.21,1.40683e+10,6.57302e+10,1.27605e+09,9.32827e+08
0,2,26501.5,3.22981e+09,2.04832e+09,2.30595e+09,8.60788e+07
0,2,2536.21,3.26408e+10,2.73412e+07,4.73851e+06,2.87865e+08
0,2,8365.14,3.33137e+09,6.02743e+10,3.15559e+09,3.78178e+07
0,2,4829.8,1.40492e+11,2.72985e+10,1.25748e+09,5.77163e+09
0,2,638.191,9.62121e+09,0.819493,156.883,7435.14
0,2,9846.31,7.04492e+08,7.76123e+08,9.7655e+06,5.14752e+07
0,2,4895.17,0,0,0,0
0,2,2544.87,0,0,0,0
0,2,1011.68,0,0,0,0
0,2,671.571,0,0,0,0
0,3,59.1858,1.66351e+09,0,0,0
0,3,154.095,1.54014e+09,0,0,0
0,3,292.788,1.19965e+09,0,0,0
0,3,152.69,0,0,0,0
0,3,425.912,0,0,0,0
0,4,33.6384,0,0,1.20809e-05,0.000985886
0,4,621.702,0,34673.8,17398.9,1.59028e+06
0,4,1233.74,0,0,202.686,16758.5
0,4,1482.57,0,3.49648e+09,4.46443e+07,1.21661e+07
0,4,265.304,0,237.094,9552.54,65804.9
0,4,107.354,0,0,3.96088e-08,0
0,5,747.848,2.37446e+09,6192.02,21000.5,1.90614e+06
0,5,94.3312,923897,0.000129694,51.6184,0.225971
0,5,14.2469,4.47821e+07,0,1.40627e-05,1.67202
0,5,2.85637,7402.39,0,0,0
0,5,51.182,3.95576e+06,0,2.38738,0.00789966
0,5,3.29209,0,0,0,0
0,6,8001.09,1.08959e+07,0,0,0
0,6,59102.4,9.3572e+08,0,0,0
0,6,11991.1,1.64586e+08,0,0,0
0,6,866.046,1.67131e+09,0,0,0
0,6,2791.06,4.5685e+09,0,0,0
0,6,66.9167,2.93004e+06,0,0,0
0,6,402.223,2.6984e+07,0,0,0
0,6,2368.33,2.47014e+07,0,0,0
0,6,2459.61,1.24972e+06,0,0,0
0,6,1391.96,1.36419e+07,0,0,0
0,6,2978.67,3.45953e+08,0,0,0
0,6,8309.45,7.28876e+07,0,0,0
0,6,12160.9,7.99287e+08,0,0,0
0,6,66.7207,1.12484e+08,0,0,0
0,6,877.594,2.64071e+09,0,0,0
0,6,399.402,6.20421e+07,0,0,0
0,6,68.079,0,0,0,0
0,6,853.58,0,0,0,0
0,7,15238.4,0,5.10957e+08,4.95878e+07,4.91524e+07
0,7,7498.23,0,2.91623e+08,3.92613e+07,5.64503e+06
0,7,10582.5,0,7.78563e+08,1.53941e+08,6.97656e+07
0,7,1779.77,0,3.0321e+08,4.83969e+08,2.20825e+06
0,7,42193.6,0,2.72525e+09,7.75146e+08,3.03132e+08
0,7,234.772,0,2.02878e+09,2.60341e+07,5.19275e+07
0,7,958.171,0,2.48675e+09,2.53404e+07,3.84796e+06
0,7,389.559,0,1.84134e+09,1.56978e+08,1.05263e+08
0,7,10582.5,0,1.36556e+10,1.49787e+08,4.52897e+07
0,7,1779.77,0,1.11173e+10,2.34213e+08,6.8967e+08
0,7,242.893,0,4940.65,5.42784e+07,655132
0,7,15530,0,1.21667e+09,6.85847e+06,5.36929e+06
0,7,1790.66,0,6.09715e+08,1.8772e+07,2.9639e+08
0,7,7282.31,0,6.44674e+08,6.77799e+06,2.67497e+06
0,7,10582.5,0,1.83043e+09,1.13702e+08,4.39599e+08
0,7,41595.3,0,0,0,0
0,7,956.69,0,0,0,0
0,7,387.611,0,0,0,0
0,7,1934.95,0,0,0,0
0,8,756.748,2.36835e+08,2.12129e+09,1.08892e+08,5.86092e+06
0,8,6959.58,4.79531e+07,4.43816e+07,1.35755e+07,1.46205e+06
0,8,3645,2.14032e+07,2.77777e+07,2.36774e+07,814374
0,8,21648.8,3.79092e+08,9.99338e+06,3.18729e+06,5.06054e+06
0,8,33305.8,1.76679e+08,2.57801e+07,7.26285e+06,4.16293e+06
0,8,6847.92,1.11391e+08,1.03036e+08,3.72661e+07,3.31585e+06
0,8,6955.88,4.00778e+08,3.37933e+09,2.9691e+07,2.88607e+07
0,8,3587.06,4.30927e+08,1.42825e+07,893281,5.19572e+06
0,8,6601.89,9.25461e+07,1.37975e+09,8.76948e+07,1.4036e+06
0,8,716.931,2.14283e+09,60.6875,319.895,16765.6
0,8,3881.41,0,0,0,0
