GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,80084.8,-2.35147,0,0.5,2,142081,29,1,32,30,2
0,0,3464.99,406028,406028,68763.8,-2.34468,0,0.5,2,153151,28,1,32,29,3
0,0,47894.7,1.45505e+06,1.28634e+06,64005.9,-2.30426,0,0.5,2,0,4294967295,0,32,32,0
0,0,316.686,10939.4,10939.4,912091,-2.50065,16,0.5,2,6135.3,25,1,15,9,6
0,0,37.6379,1145.78,1145.78,8.15016e+06,-2.20756,17,0.5,2,1224.08,22,1,14,5,9
0,0,1628.45,26316.7,22891.9,1.14757e+06,-2.30151,22,0.5,2,2.80996e-13,4294967295,0,9,9,0
0,0,45.1987,2338.48,2338.48,261051,-2.24328,22,0.5,2,2651.63,29,1,9,7,2
0,0,363.746,4075.57,1549.27,3.23954e+08,-2.46243,25,0.5,2,46.7847,4294967295,0,6,6,0
0,0,36.9759,1127.18,695,1.21234e+06,-2.20756,27,0.5,2,0,4294967295,0,4,4,0
0,0,296.905,11661.3,2064.35,2.75714e+07,-2.50065,27,0.5,2,0,4294967295,0,4,4,0
0,0,35.2161,510.193,510.193,2.16475e+07,-2.20265,27,0.5,2,143.028,31,1,4,4,0
0,0,39.6831,1161.91,410.029,1.11184e+06,-2.20756,28,0.5,2,0,4294967295,0,3,3,0
0,0,1571.93,26850.6,3412.81,2.58718e+06,-2.30151,29,0.5,2,0,4294967295,0,2,2,0
0,0,37.6379,1145.78,203.925,2.80807e+06,-2.20756,29,0.5,2,0,4294967295,0,2,2,0
0,0,316.686,10939.4,945.858,1.66716e+07,-2.50065,29,0.5,2,0,4294967295,0,2,2,0
0,0,36.8523,461.961,201.354,1.64071e+06,-2.20265,29,0.5,2,0,4294967295,0,2,2,0
0,1,4157.81,91176.4,36923.3,636888,-0.000167489,10,0.5,3.64491,0,4294967295,0,21,21,0
0,2,41.8346,2556.96,2556.96,68295.7,-2.34468,0,0.5,2.07063,1101.15,11,1,32,12,20
0,2,1012.88,81987.1,81987.1,71677,-2.24328,0,0.5,2.33452,13709.6,29,1,32,30,2
