FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.00303e+08,4.99292e+07
0,1,10,1.38239e+09,5.82572e+08
0,10,100,6.44643e+07,6.75395e+07
0,100,1000,232574,1.154e+08
0,1000,10000,72166.5,7.06761e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,718096,1.75254e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.29447e+07,1.14157e+07
2,1,10,6.02364e+08,4.67123e+08
2,10,100,1.41856e+06,2.30378e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.46038e+07,803737
3,0.1,1,3.97675e+07,5.37868e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,120.277,0.328708
4,0.1,1,3.6041e+06,315838
4,1,10,9.89359e+07,1.20477e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.38813e+07,79438.2
5,0.01,0.1,3.26873e+06,182451
5,0.1,1,3.35221e+07,7.21759e+06
5,1,10,1.76715e+07,1.76884e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.13929e+06,183562
6,0.1,1,6.01207e+07,4.69077e+06
6,1,10,4.82565e+07,3.96889e+07
6,10,100,3.09836e+06,1.78653e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.12893e+08,1.43482e+07
7,1,10,1.06983e+08,8.77329e+07
7,10,100,4.52829e+07,8.47191e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.95496e+07,6.72343e+06
8,1,10,2.30369e+07,2.1365e+07
8,10,100,1.75911e+06,8.56055e+06
8,100,1000,0,0
8,1000,10000,0,0
