FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.73523e+07,1.64679e+07
0,1,10,2.83525e+08,4.85189e+08
0,10,100,4.63649e+07,1.52505e+08
0,100,1000,130592,9.55076e+07
0,1000,10000,62114.3,8.52075e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,618065,2.73804e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.03842e+06,1.38957e+06
2,1,10,2.58428e+08,3.74946e+08
2,10,100,6.49658e+06,4.08616e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.28501e+07,785411
3,0.1,1,1.3008e+07,5.00987e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8.06697e+06,251998
4,1,10,4.49935e+06,956878
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.85844e+07,776146
5,0.01,0.1,664963,149358
5,0.1,1,1.04092e+07,7.52892e+06
5,1,10,4.67798e+06,1.98634e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.17174e+06,333581
6,0.1,1,7.15991e+06,3.1003e+06
6,1,10,4.47319e+07,7.02539e+07
6,10,100,2.56409e+06,2.31238e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.38775e+07,1.47727e+07
7,1,10,6.76002e+07,1.00998e+08
7,10,100,4.64923e+07,2.85877e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,5.66948e+06,1.86818e+06
8,1,10,2.22416e+07,4.02053e+07
8,10,100,2.29712e+06,1.09414e+07
8,100,1000,0,0
8,1000,10000,0,0
