Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
88290.7,1,10000,H,Ecto,45876.2
88290.7,1,10000,H,Endo,239923
88290.7,1,100000,H,Endo,37.8578
88290.7,1,10000,O,Ecto,12931.4
88290.7,1,10000,O,Endo,170740
88290.7,1,10000,C,Ecto,3.53092e+06
81987.1,2,1000,H,Ecto,14251.8
81987.1,2,10000,H,Ecto,680949
81987.1,2,1000,H,Endo,1.17611e+08
81987.1,2,10000,H,Endo,1.07348e+08
81987.1,2,1000,O,Ecto,399619
81987.1,2,10000,O,Ecto,1260.27
81987.1,2,1000,O,Endo,1.16305e+08
81987.1,2,10000,O,Endo,168431
81987.1,2,1000,C,Ecto,3.05479e+07
81987.1,2,10000,C,Ecto,1.61423e+08
26033.3,2,100,H,Ecto,3.28694e+06
26033.3,2,1000,H,Ecto,1.48466e+06
26033.3,2,10000,H,Ecto,185961
26033.3,2,100,H,Endo,68.6875
26033.3,2,1000,H,Endo,6.21081e+09
26033.3,2,10000,H,Endo,6.16638e+06
26033.3,2,100,O,Ecto,138534
26033.3,2,1000,O,Ecto,5.45855e+07
26033.3,2,100,O,Endo,2326.9
26033.3,2,1000,O,Endo,4.24214e+09
26033.3,2,10000,O,Endo,116699
26033.3,2,1000,C,Ecto,2.29472e+09
26033.3,2,10000,C,Ecto,2.28791e+07
2562.39,2,10,H,Ecto,1.35186e+06
2562.39,2,100,H,Ecto,2.21384e+06
2562.39,2,1000,H,Ecto,2164.61
2562.39,2,100,H,Endo,11628.7
2562.39,2,1000,H,Endo,1.26236e+06
2562.39,2,10,O,Ecto,1.58646e+07
2562.39,2,100,O,Ecto,247885
2562.39,2,1000,O,Ecto,314289
2562.39,2,100,O,Endo,553996
2562.39,2,1000,O,Endo,16496.8
2562.39,2,100,C,Ecto,778691
2562.39,2,1000,C,Ecto,440526
2562.39,2,10000,C,Ecto,34353.9
4150.24,2,10,H,Ecto,591438
4150.24,2,100,H,Ecto,1.32996e+07
4150.24,2,1000,H,Ecto,171338
4150.24,2,100,H,Endo,119030
4150.24,2,1000,H,Endo,4.69046e+07
4150.24,2,10,O,Ecto,4.51127e+06
4150.24,2,100,O,Ecto,4.61842e+06
4150.24,2,1000,O,Ecto,3.17339e+06
4150.24,2,100,O,Endo,3.32062e+06
4150.24,2,1000,O,Endo,1.4009e+06
4150.24,2,100,C,Ecto,359004
4150.24,2,1000,C,Ecto,3.79219e+06
4150.24,2,10000,C,Ecto,2.43446e+06
8565.14,2,10,H,Ecto,199833
8565.14,2,100,H,Ecto,3.5278e+07
8565.14,2,1000,H,Ecto,4.98942e+06
8565.14,2,100,H,Endo,167493
8565.14,2,1000,H,Endo,1.8065e+08
8565.14,2,10,O,Ecto,2.77808e+06
8565.14,2,100,O,Ecto,1.08774e+07
8565.14,2,1000,O,Ecto,8.98778e+06
8565.14,2,100,O,Endo,3.89786e+06
8565.14,2,1000,O,Endo,4.60727e+07
8565.14,2,100,C,Ecto,93086.9
8565.14,2,1000,C,Ecto,2.19179e+07
8565.14,2,10000,C,Ecto,2.53035e+07
454.409,2,10,H,Ecto,152092
454.409,2,100,H,Ecto,7247.01
454.409,2,10,O,Ecto,1.62916e+06
454.409,2,100,O,Ecto,0.401069
454.409,2,1000,O,Ecto,127.551
454.409,2,100,O,Endo,37.7648
454.409,2,100,C,Ecto,11673.1
454.409,2,1000,C,Ecto,743.727
26436,2,100,H,Ecto,2.25136e+06
26436,2,1000,H,Ecto,245075
26436,2,100,H,Endo,4681.44
26436,2,1000,H,Endo,2.0381e+07
26436,2,10000,H,Endo,17896.3
26436,2,100,O,Ecto,493767
26436,2,1000,O,Ecto,807337
26436,2,100,O,Endo,61232.7
26436,2,1000,O,Endo,1.34475e+07
26436,2,100,C,Ecto,12.5714
26436,2,1000,C,Ecto,5.91571e+06
26436,2,10000,C,Ecto,3.96888e+06
658.562,2,10,H,Ecto,212179
658.562,2,100,H,Ecto,69.0095
658.562,2,1,O,Ecto,678.728
658.562,2,10,O,Ecto,803076
658.562,2,100,C,Ecto,1369.78
658.562,2,1000,C,Ecto,9.22162
2482.72,2,10,H,Ecto,34937.5
2482.72,2,100,H,Ecto,3498.01
2482.72,2,10,O,Ecto,338522
2482.72,2,1000,O,Ecto,3.64238
2482.72,2,100,O,Endo,6.27008
2482.72,2,100,C,Ecto,1021.99
2482.72,2,1000,C,Ecto,40.1527
4649.09,2,10,H,Ecto,36595.6
4649.09,2,100,H,Ecto,26783.4
4649.09,2,100,H,Endo,0.250502
4649.09,2,10,O,Ecto,187655
4649.09,2,100,O,Ecto,4.02461
4649.09,2,1000,O,Ecto,267.017
4649.09,2,100,O,Endo,199.288
4649.09,2,1000,O,Endo,0.0148274
4649.09,2,100,C,Ecto,7383.97
4649.09,2,1000,C,Ecto,936.8
8511.05,2,10,H,Ecto,556567
8511.05,2,100,H,Ecto,94434.4
8511.05,2,100,H,Endo,1.4003
8511.05,2,10,O,Ecto,4.4233e+06
8511.05,2,100,O,Ecto,25.4109
8511.05,2,1000,O,Ecto,2404.92
8511.05,2,100,O,Endo,1274.55
8511.05,2,1000,O,Endo,1.34395
8511.05,2,100,C,Ecto,70313.2
8511.05,2,1000,C,Ecto,9699.63
660.348,2,10,H,Ecto,134794
660.348,2,100,H,Ecto,29.7671
660.348,2,1,O,Ecto,70074
660.348,2,10,O,Ecto,139957
660.348,2,100,C,Ecto,24.2085
643.787,4,10,H,Ecto,134643
643.787,4,1,O,Ecto,1.86239e+07
643.787,4,10,O,Ecto,20472.7
234.849,4,10,H,Ecto,866723
234.849,4,1,O,Ecto,3.83566e+06
234.849,4,10,O,Ecto,438406
1626.17,4,10,H,Ecto,6.09164e+06
1626.17,4,100,H,Ecto,875137
1626.17,4,10,O,Ecto,6.34024e+07
1626.17,4,1000,O,Ecto,1240.26
1626.17,4,100,O,Endo,2134.66
1626.17,4,100,C,Ecto,443274
1626.17,4,1000,C,Ecto,9782.91
713.755,5,10,H,Ecto,175594
713.755,5,100,H,Ecto,68594.2
713.755,5,100,H,Endo,1.98841
713.755,5,10,O,Ecto,3.31495e+06
713.755,5,100,O,Ecto,8.77629
713.755,5,1000,O,Ecto,955.953
713.755,5,100,O,Endo,1143.69
713.755,5,1000,O,Endo,1.65715
713.755,5,100,C,Ecto,58724.4
713.755,5,1000,C,Ecto,6174.34
43.7705,5,1,O,Ecto,8.18944e+06
