Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377842,170859,269206,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.6264e+08,1.10009e+09,9.09275e+07,616887,130373,515080,2.56802e+07,3.74896e+07,3.83427e+07
6, 1,1.38356e+08,7.03863e+08,6.88725e+07,803642,56027.3,881846,2.9832e+07,4.87441e+07,4.2159e+07
7, 1,8.76719e+07,5.35717e+08,4.97614e+07,1.38351e+06,41067.6,2.78376e+06,3.42003e+07,4.7223e+07,4.64261e+07
8, 1,7.6885e+07,3.92398e+08,2.7675e+07,2.04042e+06,66803.2,6.49455e+06,3.22439e+07,3.69315e+07,4.65596e+07
9, 1,7.47166e+07,1.61623e+08,2.67643e+07,2.62926e+06,98539.5,1.15193e+07,2.66733e+07,2.74945e+07,4.05575e+07
10, 1,7.65665e+07,1.04074e+08,2.83867e+07,3.01232e+06,101324,1.56885e+07,2.80443e+07,2.4709e+07,4.2246e+07
11, 1,8.13184e+07,8.12002e+07,3.18214e+07,3.33492e+06,91775.6,1.91917e+07,3.05745e+07,2.28008e+07,4.56511e+07
12, 1,9.15084e+07,5.46196e+07,2.36619e+07,8.77802e+06,168001,6.25617e+07,2.64521e+07,1.69539e+07,3.56472e+07
13, 2,1.10891e+08,4.85353e+07,2.33026e+07,1.95544e+07,355568,1.49968e+08,2.43892e+07,1.30376e+07,2.24229e+07
14, 2,1.39613e+08,3.65777e+07,2.54234e+07,3.55993e+07,832096,2.79281e+08,2.241e+07,1.23998e+07,1.57619e+07
15, 2,1.52958e+08,4.25919e+07,2.81579e+07,5.20347e+07,1.75464e+06,3.86169e+08,2.38489e+07,1.43815e+07,1.56652e+07
16, 2,1.85254e+08,4.14649e+07,3.16079e+07,1.12056e+08,4.34021e+06,8.60691e+08,2.57545e+07,1.72792e+07,1.41258e+07
17, 2,2.38617e+08,3.10871e+07,4.07308e+07,2.60008e+08,1.41028e+07,1.40652e+09,2.76078e+07,2.1079e+07,1.32598e+07
18, 2,3.1525e+08,2.18914e+07,4.85705e+07,5.13717e+08,3.75962e+07,2.1132e+09,3.17626e+07,3.00102e+07,1.39435e+07
19, 2,4.01283e+08,2.57487e+07,1.16233e+08,8.55186e+08,1.17248e+08,2.20178e+09,3.64841e+07,4.60569e+07,1.5886e+07
20, 2,4.95577e+08,2.45957e+07,3.06506e+08,1.03232e+09,2.3426e+08,1.33635e+09,3.9417e+07,6.49646e+07,1.77408e+07
21, 2,5.79776e+08,2.15117e+07,5.84111e+08,5.59309e+08,2.54237e+08,1.01018e+09,4.15805e+07,8.5874e+07,1.99126e+07
22, 2,6.03198e+08,2.7639e+07,9.22391e+08,1.98561e+08,1.51587e+08,3.31935e+08,4.32785e+07,1.20238e+08,2.20447e+07
23, 2,6.67073e+08,3.13201e+07,9.19361e+08,2.03031e+08,1.66971e+08,2.62639e+08,4.46505e+07,1.38545e+08,2.35341e+07
24, 2,6.37698e+08,1.91872e+07,4.04871e+08,1.39409e+07,1.44346e+07,2.16524e+07,4.51939e+07,1.49909e+08,2.81738e+07
25, 3,5.9572e+08,3.26454e+06,3.9217e+08,1.61474e+07,8.18487e+06,1.98839e+07,4.91431e+07,1.46075e+08,3.57013e+07
26, 3,4.43172e+08,18.538,3.73197e+08,1.82852e+07,8.77314e+06,2.1535e+07,5.52377e+07,1.86178e+08,3.73927e+07
27, 3,4.25762e+08,36.1265,3.47031e+08,1.60472e+07,1.34651e+07,1.52842e+07,6.08233e+07,2.39252e+08,3.49854e+07
28, 3,4.26006e+08,46.0537,2.95253e+08,1.42682e+07,1.66952e+07,1.16425e+07,6.57351e+07,2.74959e+08,3.2574e+07
29, 3,4.51806e+08,75.4418,2.89193e+08,1.57795e+07,1.41681e+07,7.94323e+06,7.13136e+07,2.96694e+08,3.27688e+07
30, 3,4.72948e+08,87.2204,2.77115e+08,1.61611e+07,5.47345e+06,7.32131e+06,7.37698e+07,3.39927e+08,3.58622e+07
31, 3,4.93082e+08,96.7494,2.75244e+08,1.28688e+07,3.96029e+06,8.32823e+06,7.24826e+07,3.44219e+08,3.95095e+07
32, 3,5.3627e+08,120.1,2.60466e+08,8.49581e+06,2.93561e+06,8.40597e+06,7.17841e+07,3.44302e+08,4.11517e+07
33, 3,5.76869e+08,126.256,2.42325e+08,6.27258e+06,2.29794e+06,8.63667e+06,6.66117e+07,3.36548e+08,4.24207e+07
34, 3,6.00024e+08,130.495,2.12456e+08,5.06168e+06,1.83884e+06,8.38417e+06,6.20292e+07,3.28363e+08,4.30844e+07
35, 3,6.43417e+08,131.731,1.98218e+08,4.94184e+06,1.33376e+06,7.83008e+06,6.24052e+07,3.3111e+08,4.36425e+07
