GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,584718,119180,-2.35147,0,0.5,2,0,4294967295,0,28,28,0
0,0,47894.7,1.45505e+06,980978,72132.6,-2.30426,0,0.5,2,0,4294967295,0,28,28,0
0,0,4668.9,288821,288821,60612.5,-2.18799,0,0.5,2,134168,23,1,28,24,4
0,0,37.6379,1145.78,1145.78,2.16176e+08,-2.20756,0,0.5,2,3.19744e-14,5,1,28,6,22
0,0,299.234,10956.4,10956.4,124593,-2.50065,12,0.5,2,0,21,1,15,9,6
0,0,43.5236,2263.29,2263.29,1.44805e+06,-2.24328,14,0.5,2,1031.77,21,1,13,7,6
0,0,314.847,11182.4,3380.37,6.98791e+06,-2.50065,22,0.5,2,0,4294967295,0,5,5,0
0,0,1643.85,26575.1,9042.57,1.01015e+06,-2.30151,22,0.5,2,3172.47,4294967295,0,5,5,0
0,0,324.979,4185.4,3216.66,2.57226e+07,-2.46243,22,0.5,2,0,4294967295,0,5,5,0
0,0,307.204,3857.7,1461.87,2.81893e+07,-2.46243,24,0.5,2,0,4294967295,0,3,3,0
0,0,307.728,10395.9,951.655,3.37713e+06,-2.50065,25,0.5,2,0,4294967295,0,2,2,0
0,0,39.0865,1128.54,95.3486,1.35772e+08,-2.20756,26,0.5,2,0,4294967295,0,1,1,0
0,0,311.091,3749.45,565.886,1.47341e+07,-2.46243,26,0.5,2,0,4294967295,0,1,1,0
0,0,42.1287,449.461,42.1287,8.50597e+08,-2.20265,27,0.5,2,0,4294967295,0,0,0,0
0,0,35.8186,1115.98,35.8186,39362.8,-2.20756,27,0.5,2,0,4294967295,0,0,0,0
0,0,299.234,10956.4,299.234,3.19169e+06,-2.50065,27,0.5,2,0,4294967295,0,0,0,0
0,2,1673.33,26501.5,26501.5,74547.5,-2.46243,0,0.5,2.52942,0,18,1,28,19,9
0,2,1012.88,81987.1,65754.5,111241,-2.24328,0,0.5,2.05206,0,4294967295,0,28,28,0
0,2,18.1152,620.827,620.827,9.55114e+06,-2.71651,14,0.5,2.28871,239.811,17,1,13,3,10
0,2,40.9514,2582.65,2582.65,7.27397e+07,-2.34468,22,0.5,3.01417,278.854,27,1,5,5,0
0,2,133.127,5016.4,5016.4,5.9128e+06,-2.20756,22,0.5,2.62338,2239.56,26,1,5,4,1
0,2,243.326,8529.3,8529.3,5.26966e+06,-2.50065,22,0.5,2.81767,344.333,27,1,5,5,0
0,2,30.115,859.284,206.54,1.35752e+07,-2.18799,23,0.5,2.1958,0,4294967295,0,4,4,0
0,2,1767.77,28371.3,11848.4,1.19909e+06,-2.46243,23,0.5,2.65636,0,4294967295,0,4,4,0
0,2,44.6419,449.378,449.378,5.68638e+06,-2.20265,23,0.5,2.39423,216.206,27,1,4,4,0
0,2,137.076,5331.96,883.249,3.84552e+07,-2.20756,24,0.5,2.48631,0,4294967295,0,3,3,0
0,2,41.6765,2480.04,109.756,1.19509e+08,-2.34468,25,0.5,2.00003,0,4294967295,0,2,2,0
0,2,257.878,8727.34,814.528,1.33437e+06,-2.50065,25,0.5,2.11309,0,4294967295,0,2,2,0
0,2,17.8866,664.453,32.239,1.11718e+07,-2.71651,26,0.5,2.00008,0,4294967295,0,1,1,0
0,2,1531.35,27374.1,1531.35,767909,-2.46243,27,0.5,2.5,0,4294967295,0,0,0,0
0,3,6.27977,141.439,130.467,7.52977e+07,-2.20756,22,0.107699,2,0,4294967295,0,5,5,0
0,3,14.4486,273.562,197.728,7.45537e+07,-2.50065,22,0.107699,2,0,4294967295,0,5,5,0
0,3,37.3021,459.469,332.178,2.89529e+07,-2.30426,22,0.107699,2,0,4294967295,0,5,5,0
0,3,3.39258,124.381,34.2978,911786,-2.24328,24,0.107699,2,0,4294967295,0,3,3,0
0,3,0.978939,10.9903,7.84507,1.26526e+06,-2.35147,25,0.107699,2,0,4294967295,0,2,2,0
0,3,9.34339,57.8537,19.7318,86607.8,-2.46243,26,0.107699,2,0,4294967295,0,1,1,0
0,3,2.51015,21.6783,6.6459,3.28875e+07,-2.30151,26,0.107699,2,0,4294967295,0,1,1,0
0,3,0.952632,11.1224,0.952632,1.37674e+07,-2.35147,27,0.107699,2,0,4294967295,0,0,0,0
0,3,0.760221,24.0123,0.760221,1.88706e+06,-2.34468,27,0.107699,2,0,4294967295,0,0,0,0
0,4,20.653,646.193,184.329,1.47467e+08,-2.71651,22,0.107699,3.40495,0,4294967295,0,5,5,0
0,4,5.09285,34.2605,10.4478,760498,-2.46243,22,0.107699,3.05175,0,4294967295,0,5,5,0
0,4,27.1818,269.591,26.3286,1.68269e+07,-2.30151,26,0.107699,3.00697,0,4294967295,0,1,1,0
0,4,116.4,1454.71,116.4,1.4452e+08,-2.20265,27,0.107699,3,0,4294967295,0,0,0,0
0,5,24.9035,714.454,366.696,2.22439e+08,-2.20756,22,0.107699,2.2178,0,4294967295,0,5,5,0
0,5,4.41005,83.781,60.4727,2.33829e+06,-2.50065,22,0.107699,2.00006,0,4294967295,0,5,5,0
0,5,1.51519,26.3013,26.3013,268696,-2.35147,22,0.107699,2.00001,9.45333,27,1,5,5,0
0,5,2.15845,11.0589,9.29031,5.35199e+06,-2.30151,25,0.107699,2,0,4294967295,0,2,2,0
0,5,0.5162,3.32174,3.32174,7.15896e+06,-2.30426,25,0.107699,2,0.133163,27,1,2,2,0
0,5,0.144969,2.60379,0.539572,2.7331e+06,-2.71651,26,0.107699,2,0,4294967295,0,1,1,0
0,6,113.119,8001.09,8001.09,4555.84,-2.34468,0,0.107699,2,1123.36,17,1,28,18,10
0,6,1178.32,59102.4,46092.6,303508,-2.20756,0,0.107699,2,0,4294967295,0,28,28,0
0,6,831.904,11991.1,11991.1,50021,-2.30151,0,0.107699,2,0,15,1,28,16,12
0,6,20.1568,421.835,421.835,198995,-2.50065,14,0.107699,2,0,21,1,13,7,6
0,6,208.592,2932.33,2932.33,7.15612e+06,-2.30426,15,0.107699,2,1187.36,26,1,12,11,1
0,6,37.3416,866.046,866.046,6.84129e+06,-2.35147,16,0.107699,2,0,25,1,11,9,2
0,6,67.5876,2474.82,1613.81,75654.4,-2.71651,17,0.107699,2,1.67467,4294967295,0,10,10,0
0,6,202.254,2843.29,935.3,2.15111e+06,-2.30426,22,0.107699,2,0,4294967295,0,5,5,0
0,6,825.688,12998.2,2481.51,2.06191e+06,-2.30151,22,0.107699,2,0,4294967295,0,5,5,0
0,6,65.7831,2478.35,462.984,10906.1,-2.71651,22,0.107699,2,0,4294967295,0,5,5,0
0,6,111.814,8221.71,640.13,539247,-2.34468,22,0.107699,2,0,4294967295,0,5,5,0
0,6,37.838,837.968,235.387,6.55678e+07,-2.35147,23,0.107699,2,0,4294967295,0,4,4,0
0,6,20.6096,402.174,163.18,7.11224e+06,-2.50065,23,0.107699,2,0,4294967295,0,4,4,0
0,6,6.92551,70.3161,70.3161,1.44315e+06,-2.20265,23,0.107699,2,17.3564,27,1,4,4,0
0,6,19.78,405.392,64.0673,3.48312e+06,-2.50065,25,0.107699,2,0,4294967295,0,2,2,0
0,6,7.06211,69.0592,30.1812,1.22269e+06,-2.20265,25,0.107699,2,0,4294967295,0,2,2,0
0,6,113.119,8001.09,172.188,246792,-2.34468,26,0.107699,2,0,4294967295,0,1,1,0
0,6,19.9698,453.931,19.9698,3.66146e+06,-2.50065,27,0.107699,2,0,4294967295,0,0,0,0
0,6,840.716,11975.6,840.716,544267,-2.30151,27,0.107699,2,0,4294967295,0,0,0,0
0,6,37.3416,866.046,37.3416,1.40517e+08,-2.35147,27,0.107699,2,0,4294967295,0,0,0,0
0,7,458.729,15238.4,15238.4,39862.7,-2.35147,0,0.107699,3.27646,0,18,1,28,19,9
0,7,551.678,7498.23,7498.23,41144.6,-2.46243,0,0.107699,3.21039,2554.5,17,1,28,18,10
0,7,144.347,10582.5,10582.5,102295,-2.34468,0,0.107699,3.14548,3230.73,20,1,28,21,7
0,7,567.648,42193.6,42193.6,274600,-2.24328,0,0.107699,3.44921,8346.55,23,1,28,24,4
0,7,41.7005,396.271,396.271,3.66111e+06,-2.30151,14,0.107699,3.40218,0,17,1,13,3,10
0,7,24.2369,248.023,248.023,5.21178e+07,-2.30426,16,0.107699,3.54069,91.8771,19,1,11,3,8
0,7,28.7018,958.171,958.171,1.71688e+06,-2.71651,17,0.107699,3.36879,0,21,1,10,4,6
0,7,135.531,1682.68,1682.68,281150,-2.20265,17,0.107699,3.79213,0,21,1,10,4,6
0,7,458.729,15238.4,4584.25,6.00289e+06,-2.35147,22,0.107699,3.70838,0,4294967295,0,5,5,0
0,7,144.347,10582.5,2418.52,2.64243e+07,-2.34468,22,0.107699,3.61525,0,4294967295,0,5,5,0
0,7,141.386,10801.6,819.785,6.86593e+06,-2.34468,24,0.107699,3.2703,0,4294967295,0,3,3,0
0,7,571.163,7341,2456.05,1.10593e+07,-2.46243,24,0.107699,3.78685,0,4294967295,0,3,3,0
0,7,144.347,10582.5,241.141,2.34541e+06,-2.34468,26,0.107699,3.62624,0,4294967295,0,1,1,0
0,7,552.415,8276.22,939.884,2.831e+06,-2.46243,26,0.107699,3.20662,0,4294967295,0,1,1,0
0,7,26.2376,255.838,25.1657,7.31762e+06,-2.30426,26,0.107699,3.00749,0,4294967295,0,1,1,0
0,7,561.186,44523.5,915.413,1.30536e+07,-2.24328,26,0.107699,3.23427,0,4294967295,0,1,1,0
0,7,490.867,15978.2,490.867,802305,-2.35147,27,0.107699,3,0,4294967295,0,0,0,0
0,7,41.7005,396.271,41.7005,1.07104e+08,-2.30151,27,0.107699,3,0,4294967295,0,0,0,0
0,7,29.4226,864.838,29.4226,5.92906e+07,-2.71651,27,0.107699,3,0,4294967295,0,0,0,0
0,7,133.158,1705.16,133.158,2.08619e+08,-2.20265,27,0.107699,3,0,4294967295,0,0,0,0
0,8,56.9919,3645,3645,36551.7,-2.34468,0,0.107699,2.99626,1427.78,18,1,28,19,9
0,8,1186.65,21648.8,21648.8,179326,-2.20265,0,0.107699,2.36973,4231.31,25,1,28,26,2
0,8,709.235,33305.8,21637.6,161321,-2.18799,0,0.107699,2.38516,0,4294967295,0,28,28,0
0,8,208.628,6847.92,6847.92,130324,-2.50065,0,0.107699,2.85454,0,19,1,28,20,8
0,8,33.1568,771.957,771.957,3.09012e+06,-2.35147,15,0.107699,2.14056,0,20,1,12,5,7
0,8,55.4665,3407.65,553.106,3.51896e+06,-2.34468,22,0.107699,2.24788,0,4294967295,0,5,5,0
0,8,209.643,6937.36,933.486,4.86099e+06,-2.50065,23,0.107699,2.3847,0,4294967295,0,4,4,0
0,8,34.0503,848.906,106.366,1.09446e+08,-2.35147,24,0.107699,2.00004,0,4294967295,0,3,3,0
0,8,53.4824,3840.21,109.543,1.05113e+06,-2.34468,25,0.107699,2.0019,0,4294967295,0,2,2,0
0,8,203.257,6890.45,203.257,2.98949e+06,-2.50065,27,0.107699,2.5,0,4294967295,0,0,0,0
0,8,34.7817,711.501,34.7817,5.38085e+07,-2.35147,27,0.107699,2.5,0,4294967295,0,0,0,0
