FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.35578e+07,1.34263e+06
0,1,10,2.18431e+08,1.8128e+08
0,10,100,8.10359e+07,1.69717e+08
0,100,1000,4.29812e+06,1.07821e+08
0,1000,10000,42974.4,7.11606e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.47499e+07,3.10278e+06
2,1,10,2.9355e+08,1.55685e+08
2,10,100,1.3876e+06,3.796e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.68995e+08,2.38331e+06
3,0.1,1,5.84709e+07,4.90183e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.82266e+07,560976
4,1,10,199309,202976
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.8903e+09,1.47265e+06
5,0.01,0.1,1.66946e+08,2.08274e+06
5,0.1,1,3.43237e+07,1.34316e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.80435e+07,1.18581e+06
6,0.1,1,1.88325e+07,2.54561e+06
6,1,10,7.65079e+07,3.74979e+07
6,10,100,4.05423e+06,2.72007e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.44776e+07,1.35535e+06
7,1,10,3.00913e+07,1.12885e+08
7,10,100,1.46667e+08,4.31428e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.48014e+06,777868
8,1,10,8.17212e+06,1.85413e+07
8,10,100,1.21924e+06,6.46758e+06
8,100,1000,0,0
8,1000,10000,0,0
