Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	15990	3198	1	0	18000	300	8300
0	1	0	18852	3191	0.997499	0	18000	300	8300
0	2	0	21082	3167	0.989997	0	18000	300	8300
0	3	0	22014	3145	0.98312	0	18000	300	8300
0	4	0	22916	3130	0.978431	0	18000	300	8300
0	5	0	23818	3123	0.975633	0	18000	300	8300
0	6	0	24295	3119	0.974992	0	18000	300	8300
0	7	0	24725	3117	0.974672	0	18000	300	8300
0	8	0	24929	3117	0.974367	0	18000	300	8300
0	9	0	25101	3108	0.971554	0	18000	300	8300
0	10	0	24831	3116	0.973446	0	18000	300	8300
0	11	0	24693	3113	0.972205	0	18000	300	8300
0	12	0	25174	3124	0.975945	0	18000	300	8300
0	13	0	25182	3131	0.977826	0	18000	300	8300
0	14	0	25258	3131	0.978437	0	18000	300	8300
0	15	0	25378	3126	0.977486	0	18000	300	8300
0	16	0	25537	3131	0.980276	0	18000	300	8300
0	17	0	25749	3124	0.97931	0	18000	300	8300
0	18	0	25542	3123	0.979918	0	18000	300	8300
0	19	0	25396	3123	0.980534	0	18000	300	8300
0	20	0	25120	3101	0.977309	0	18000	300	8300
0	21	0	25198	3089	0.975987	0	18000	300	8300
0	22	0	25214	3095	0.981294	0	18000	300	8300
0	23	0	25463	3082	0.979657	0	18000	300	8300
0	24	0	25131	3065	0.981114	0	18000	300	8300
0	25	0	25192	3054	0.980732	0	18000	300	8300
0	26	0	24864	3034	0.979974	0	18000	300	8300
0	27	0	24890	3021	0.978303	0	18000	300	8300
0	28	0	24675	3014	0.980481	0	18000	300	8300
0	29	0	24869	2998	0.977502	0	18000	300	8300
0	30	0	24536	2995	0.979398	0	18000	300	8300
0	31	0	24439	2979	0.975762	0	18000	300	8300
0	32	0	24214	2975	0.977654	0	18000	300	8300
0	33	0	24277	2975	0.978618	0	18000	300	8300
0	34	0	24261	2971	0.980528	0	18000	300	8300
0	35	0	24194	2957	0.979463	0	18000	300	8300
0	36	0	24285	2949	0.979409	0	18000	300	8300
0	37	0	24255	2942	0.98034	0	18000	300	8300
0	38	0	24155	2936	0.979973	0	18000	300	8300
0	39	0	24286	2942	0.983947	0	18000	300	8300
0	40	0	24039	2931	0.982239	0	18000	300	8300
0	41	0	23989	2928	0.981233	0	18000	300	8300
0	42	0	24160	2920	0.980195	0	18000	300	8300
0	43	0	23992	2917	0.979516	0	18000	300	8300
0	44	0	24020	2920	0.981843	0	18000	300	8300
0	45	0	23888	2917	0.981494	0	18000	300	8300
0	46	0	23609	2915	0.981812	0	18000	300	8300
0	47	0	23350	2902	0.978422	0	18000	300	8300
0	48	0	23327	2907	0.980108	0	18000	300	8300
0	49	0	23499	2907	0.980438	0	18000	300	8300
0	50	0	23136	2902	0.978422	0	18000	300	8300
0	51	0	23161	2893	0.977035	0	18000	300	8300
0	52	0	23300	2893	0.977365	0	18000	300	8300
0	53	0	23359	2896	0.97904	0	18000	300	8300
0	54	0	23419	2883	0.975304	0	18000	300	8300
0	55	0	23367	2867	0.970548	0	18000	300	8300
0	56	0	23193	2863	0.969523	0	18000	300	8300
0	57	0	23149	2862	0.970499	0	18000	300	8300
0	58	0	23102	2874	0.975229	0	18000	300	8300
0	59	0	23149	2883	0.978283	0	18000	300	8300
0	60	0	23262	2874	0.976555	0	18000	300	8300
0	61	0	23127	2868	0.975179	0	18000	300	8300
0	62	0	23029	2872	0.977869	0	18000	300	8300
0	63	0	22934	2864	0.977141	0	18000	300	8300
0	64	0	22916	2854	0.97506	0	18000	300	8300
0	65	0	23243	2848	0.975009	0	18000	300	8300
0	66	0	22892	2836	0.974236	0	18000	300	8300
0	67	0	22793	2822	0.972098	0	18000	300	8300
0	68	0	22577	2812	0.970659	0	18000	300	8300
0	69	0	22637	2817	0.974066	0	18000	300	8300
0	70	0	22183	2805	0.973282	0	18000	300	8300
0	71	0	22264	2799	0.974243	0	18000	300	8300
0	72	0	22008	2782	0.97409	0	18000	300	8300
0	73	0	22115	2771	0.975361	0	18000	300	8300
0	74	0	22202	2753	0.97348	0	18000	300	8300
0	75	0	22225	2742	0.975107	0	18000	300	8300
0	76	0	21907	2712	0.970999	0	18000	300	8300
0	77	0	21818	2699	0.970165	0	18000	300	8300
0	78	0	21747	2700	0.972622	0	18000	300	8300
0	79	0	21473	2685	0.972122	0	18000	300	8300
0	80	0	21693	2676	0.973091	0	18000	300	8300
0	81	0	21562	2670	0.976948	0	18000	300	8300
0	82	0	21406	2656	0.975753	0	18000	300	8300
0	83	0	21375	2642	0.975268	0	18000	300	8300
0	84	0	21335	2643	0.976358	0	18000	300	8300
0	85	0	21593	2628	0.975139	0	18000	300	8300
0	86	0	21338	2624	0.97619	0	18000	300	8300
0	87	0	21364	2612	0.973537	0	18000	300	8300
0	88	0	21245	2611	0.975346	0	18000	300	8300
0	89	0	20951	2607	0.976039	0	18000	300	8300
0	90	0	20652	2599	0.975235	0	18000	300	8300
0	91	0	20773	2588	0.973298	0	18000	300	8300
0	92	0	20475	2586	0.974011	0	18000	300	8300
0	93	0	20427	2582	0.974707	0	18000	300	8300
0	94	0	20356	2579	0.975047	0	18000	300	8300
0	95	0	20253	2557	0.967827	0	18000	300	8300
0	96	0	20048	2563	0.971201	0	18000	300	8300
0	97	0	20246	2574	0.975739	0	18000	300	8300
0	98	0	20303	2554	0.970365	0	18000	300	8300
0	99	0	20286	2552	0.970342	0	18000	300	8300
0	100	0	20439	2553	0.972201	0	18000	300	8300
0	101	0	20479	2542	0.969859	0	18000	300	8300
0	102	0	20353	2528	0.966361	0	18000	300	8300
0	103	0	20286	2533	0.969013	0	18000	300	8300
0	104	0	20110	2533	0.970498	0	18000	300	8300
0	105	0	19899	2527	0.971176	0	18000	300	8300
0	106	0	19888	2522	0.970747	0	18000	300	8300
0	107	0	19780	2511	0.968003	0	18000	300	8300
0	108	0	19774	2506	0.969064	0	18000	300	8300
0	109	0	19472	2494	0.967417	0	18000	300	8300
0	110	0	19243	2485	0.967302	0	18000	300	8300
0	111	0	19090	2476	0.967565	0	18000	300	8300
0	112	0	19366	2474	0.968677	0	18000	300	8300
0	113	0	19316	2465	0.967805	0	18000	300	8300
0	114	0	19167	2451	0.964581	0	18000	300	8300
0	115	0	19148	2454	0.968429	0	18000	300	8300
0	116	0	19155	2443	0.965231	0	18000	300	8300
0	117	0	19209	2447	0.969109	0	18000	300	8300
0	118	0	19332	2447	0.971803	0	18000	300	8300
0	119	0	19327	2430	0.968127	0	18000	300	8300
0	120	0	19098	2425	0.968064	0	18000	300	8300
0	121	0	18746	2416	0.9664	0	18000	300	8300
0	122	0	18855	2421	0.971119	0	18000	300	8300
0	123	0	18964	2396	0.963797	0	18000	300	8300
0	124	0	18716	2388	0.964069	0	18000	300	8300
0	125	0	19109	2388	0.967585	0	18000	300	8300
0	126	0	18934	2395	0.970815	0	18000	300	8300
0	127	0	18859	2382	0.968293	0	18000	300	8300
0	128	0	18971	2375	0.967413	0	18000	300	8200
0	129	0	18807	2360	0.962872	0	18000	300	8200
0	130	0	18777	2361	0.963673	0	18000	300	8200
0	131	0	18756	2350	0.961145	0	18000	300	8200
0	132	0	18617	2353	0.963949	0	18000	300	8200
0	133	0	18394	2345	0.962644	0	18000	300	8200
0	134	0	18439	2335	0.961697	0	18000	300	8200
0	135	0	17958	2320	0.959074	0	18000	300	8200
0	136	0	17876	2309	0.956504	0	18000	300	8200
0	137	0	17875	2306	0.95645	0	18000	300	8200
0	138	0	18021	2307	0.957659	0	18000	300	8200
0	139	0	17686	2294	0.95703	0	18000	300	8200
0	140	0	17661	2301	0.95995	0	18000	300	8200
