GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.84522e+09,0,0,0
0,0,1.45505e+06,1.21109e+10,0,0,0
0,0,288821,2.07136e+09,0,0,0
0,0,10719.1,1.93277e+11,0,0,0
0,0,4266.56,2.40812e+11,0,0,0
0,0,482.506,4.05247e+08,0,0,0
0,0,288821,2.06473e+10,0,0,0
0,0,1233.24,7.4082e+07,0,0,0
0,0,25014.7,1.2973e+10,0,0,0
0,0,482.506,0,0,0,0
0,0,1196.5,0,0,0,0
0,0,23541.3,0,0,0,0
0,0,10878.2,0,0,0,0
0,0,281106,0,0,0,0
0,1,94359.3,0,1.14469e+09,1.02097e+09,1.12867e+10
0,2,2556.96,4.12131e+07,5925.43,9399.28,6980.87
0,2,81987.1,5.14594e+08,7.65438e+08,9.10914e+06,1.77823e+08
0,2,4895.17,4.18938e+08,800311,275558,578993
0,2,641.52,1.08112e+06,889.59,3091.27,5.54691
0,2,8751.12,2.94068e+10,2.14265e+08,4.35357e+07,1.17956e+08
0,2,29194.4,3.86962e+09,4.17142e+09,6.44814e+07,2.04072e+09
0,2,2523.41,3.63744e+09,1.71053e+06,1.6403e+06,470623
0,2,8487.56,5.0295e+09,2.14921e+06,1.53696e+06,658933
0,2,469.869,6.78619e+07,19536.6,186590,753.134
0,2,5003.26,6.41581e+08,434836,769966,30838.5
0,2,2556.96,1.72733e+08,131144,504709,161.155
0,2,659.593,1.14318e+09,57463.5,7.01398e+06,0.00010721
0,2,4895.17,0,0,0,0
0,2,2556.96,0,0,0,0
0,2,29851.6,0,0,0,0
0,2,81987.1,0,0,0,0
0,2,641.52,0,0,0,0
0,2,469.869,0,0,0,0
0,3,370.813,9.48574e+07,0,0,0
0,3,146.602,3.41951e+08,0,0,0
0,3,280.607,0,0,0,0
0,3,146.284,0,0,0,0
0,3,31.1154,0,0,0,0
0,3,67.8851,0,0,0,0
0,3,15.9159,0,0,0,0
0,3,10.4878,0,0,0,0
0,4,544.891,0,21825.3,437927,3.97261e-05
0,4,116.959,0,3.2222,125.264,5.94015e-09
0,4,1341.94,0,22692.4,1.68838e+07,0
0,4,253.918,0,99736,1.73314e+06,0.000181111
0,4,1423.59,0,1.10496e+06,1.85424e+07,19096
0,4,33.4011,0,0,0,0
0,5,711.822,2.04099e+08,145025,250166,11881.9
0,5,87.5713,4.75014e+08,4.95002,1.49519e+08,0
0,5,44.2228,4.22158e+08,0.0242316,1.14792e+08,0
0,5,8.80278,0,0,0,0
0,5,2.68333,0,0,0,0
0,6,8001.09,1.65702e+06,0,0,0
0,6,59102.4,5.51832e+08,0,0,0
0,6,781.366,2.5579e+07,0,0,0
0,6,2843.29,7.09628e+08,0,0,0
0,6,2445.44,5.77794e+09,0,0,0
0,6,7858.23,2.36076e+08,0,0,0
0,6,411.662,4.24594e+07,0,0,0
0,6,59.8633,2.74689e+07,0,0,0
0,6,8123.95,3.00159e+07,0,0,0
0,6,12356.5,3.31918e+09,0,0,0
0,6,3130.27,5.41514e+08,0,0,0
0,6,411.662,0,0,0,0
0,6,12299.3,0,0,0,0
0,6,2777.84,0,0,0,0
0,6,58.0591,0,0,0,0
0,6,739.326,0,0,0,0
0,6,7590.05,0,0,0,0
0,7,7498.23,0,3.13423e+09,8.26138e+08,1.95959e+09
0,7,978.101,0,55792.4,143961,3639.13
0,7,1831.2,0,135933,98303.2,56384
0,7,247.583,0,262.372,13253,0.895071
0,7,47801.6,0,1.12277e+10,1.7297e+08,5.53609e+09
0,7,10387.4,0,1.44709e+09,1.73417e+09,1.93973e+09
0,7,28537.9,0,3.1901e+10,1.03577e+09,1.51114e+10
0,7,258.005,0,679959,2.27008e+07,0.00118302
0,7,28092.6,0,1.8669e+08,2.51606e+08,2.51839e+08
0,7,962.093,0,862551,4.21543e+07,0.00157195
0,7,9575.15,0,6.65334e+06,2.5918e+07,8219.3
0,7,15238.4,0,5.18569e+06,2.7722e+06,1.08688e+06
0,7,965.438,0,0,0,0
0,7,1831.2,0,0,0,0
0,7,15238.4,0,0,0,0
0,7,7336.49,0,0,0,0
0,7,9881.03,0,0,0,0
0,7,245.125,0,0,0,0
0,8,41270.4,1.39091e+08,1.86687e+08,2.60379e+06,7.23351e+07
0,8,3645,5.77012e+06,1879.21,2277.6,1463.45
0,8,6851.69,4.07375e+09,1.26377e+06,1.46546e+06,707135
0,8,3596.6,9.37185e+08,573691,269369,121567
0,8,15191.3,6.09717e+08,111769,112313,161143
0,8,775.673,7.3532e+07,57490.4,222944,57.1704
0,8,3551.99,4.04801e+07,27640.3,111711,13.1679
0,8,7026.7,1.83379e+08,57050.9,407740,3507.43
0,8,756.748,1.27165e+08,16500.4,368244,2.96405e-05
0,8,746.23,0,0,0,0
0,8,16200.2,0,0,0,0
0,8,3645,0,0,0,0
0,8,6865.71,0,0,0,0
