Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
94359.3,1,10000,H,Ecto,2.05031e+08
94359.3,1,10000,H,Endo,4.57564e+08
94359.3,1,100000,H,Endo,4.82093e+08
94359.3,1,10000,O,Ecto,4.42733e+07
94359.3,1,10000,O,Endo,9.76696e+08
94359.3,1,10000,C,Ecto,1.12867e+10
2556.96,2,10,H,Ecto,253.487
2556.96,2,100,H,Ecto,4587.69
2556.96,2,1000,H,Ecto,303.368
2556.96,2,100,H,Endo,412.792
2556.96,2,1000,H,Endo,368.101
2556.96,2,10,O,Ecto,175.104
2556.96,2,100,O,Ecto,2251.3
2556.96,2,1000,O,Ecto,759.398
2556.96,2,100,O,Endo,5377.34
2556.96,2,1000,O,Endo,836.135
2556.96,2,100,C,Ecto,2901.95
2556.96,2,1000,C,Ecto,4059.95
2556.96,2,10000,C,Ecto,18.9686
81987.1,2,1000,H,Ecto,193932
81987.1,2,10000,H,Ecto,326021
81987.1,2,1000,H,Endo,3.9355e+08
81987.1,2,10000,H,Endo,3.70541e+08
81987.1,2,100000,H,Endo,827301
81987.1,2,1000,O,Ecto,1.6034e+06
81987.1,2,10000,O,Ecto,487276
81987.1,2,1000,O,Endo,7.01099e+06
81987.1,2,10000,O,Endo,7472.09
81987.1,2,1000,C,Ecto,1.32841e+07
81987.1,2,10000,C,Ecto,1.64539e+08
4895.17,2,100,H,Ecto,38772.2
4895.17,2,1000,H,Ecto,285948
4895.17,2,10000,H,Ecto,4128.75
4895.17,2,100,H,Endo,10437.2
4895.17,2,1000,H,Endo,411061
4895.17,2,10000,H,Endo,49964.4
4895.17,2,100,O,Ecto,30452.2
4895.17,2,1000,O,Ecto,84521.3
4895.17,2,10000,O,Ecto,22.0975
4895.17,2,100,O,Endo,10289.4
4895.17,2,1000,O,Endo,150273
4895.17,2,100,C,Ecto,3689.25
4895.17,2,1000,C,Ecto,479058
4895.17,2,10000,C,Ecto,96246
641.52,2,10,H,Ecto,847.661
641.52,2,100,H,Ecto,41.9289
641.52,2,1,O,Ecto,9.32905
641.52,2,10,O,Ecto,3080.67
641.52,2,100,O,Ecto,0.784391
641.52,2,1000,O,Ecto,0.00891667
641.52,2,100,O,Endo,0.483977
641.52,2,10,C,Ecto,1.06956e-06
641.52,2,100,C,Ecto,3.06966
641.52,2,1000,C,Ecto,2.47724
8751.12,2,100,H,Ecto,2.69469e+06
8751.12,2,1000,H,Ecto,8.62098e+07
8751.12,2,10000,H,Ecto,1.99301e+06
8751.12,2,100,H,Endo,562220
8751.12,2,1000,H,Endo,1.18912e+08
8751.12,2,10000,H,Endo,3.89348e+06
8751.12,2,100,O,Ecto,2.21307e+06
8751.12,2,1000,O,Ecto,1.7666e+07
8751.12,2,10000,O,Ecto,15014.8
8751.12,2,100,O,Endo,345395
8751.12,2,1000,O,Endo,2.32962e+07
8751.12,2,100,C,Ecto,38725.8
8751.12,2,1000,C,Ecto,7.56683e+07
8751.12,2,10000,C,Ecto,4.22492e+07
29194.4,2,100,H,Ecto,8862.53
29194.4,2,1000,H,Ecto,9.07526e+07
29194.4,2,10000,H,Ecto,2.4759e+07
29194.4,2,100,H,Endo,414.194
29194.4,2,1000,H,Endo,3.94273e+09
29194.4,2,10000,H,Endo,1.13161e+08
29194.4,2,100000,H,Endo,6646.62
29194.4,2,100,O,Ecto,9846.28
29194.4,2,1000,O,Ecto,5.74531e+07
29194.4,2,10000,O,Ecto,662236
29194.4,2,100,O,Endo,312.812
29194.4,2,1000,O,Endo,6.35584e+06
29194.4,2,100,C,Ecto,0.0108109
29194.4,2,1000,C,Ecto,1.75836e+07
29194.4,2,10000,C,Ecto,2.02314e+09
2523.41,2,10,H,Ecto,365344
2523.41,2,100,H,Ecto,1.34498e+06
2523.41,2,100,H,Endo,181.416
2523.41,2,1000,H,Endo,19.969
2523.41,2,10,O,Ecto,1.25405e+06
2523.41,2,100,O,Ecto,150805
2523.41,2,1000,O,Ecto,3585.67
2523.41,2,100,O,Endo,231141
2523.41,2,1000,O,Endo,720.311
2523.41,2,100,C,Ecto,271857
2523.41,2,1000,C,Ecto,198766
8487.56,2,10,H,Ecto,232651
8487.56,2,100,H,Ecto,1.91539e+06
8487.56,2,100,H,Endo,1017.1
8487.56,2,1000,H,Endo,156.476
8487.56,2,10,O,Ecto,562712
8487.56,2,100,O,Ecto,327059
8487.56,2,1000,O,Ecto,14726.1
8487.56,2,100,O,Endo,629362
8487.56,2,1000,O,Endo,3100.22
8487.56,2,100,C,Ecto,384249
8487.56,2,1000,C,Ecto,274684
469.869,2,10,H,Ecto,15160
469.869,2,100,H,Ecto,4376.51
469.869,2,1,O,Ecto,216.973
469.869,2,10,O,Ecto,186132
469.869,2,100,O,Ecto,141.318
469.869,2,1000,O,Ecto,0.448066
469.869,2,100,O,Endo,99.4382
469.869,2,100,C,Ecto,427.504
469.869,2,1000,C,Ecto,325.63
5003.26,2,10,H,Ecto,262268
5003.26,2,100,H,Ecto,172566
5003.26,2,100,H,Endo,1.91308
5003.26,2,10,O,Ecto,754657
5003.26,2,100,O,Ecto,7384.33
5003.26,2,1000,O,Ecto,64.3528
5003.26,2,100,O,Endo,7854.22
5003.26,2,1000,O,Endo,6.85463
5003.26,2,10,C,Ecto,0.000187385
5003.26,2,100,C,Ecto,17591.1
5003.26,2,1000,C,Ecto,13247.4
2556.96,2,10,H,Ecto,129763
2556.96,2,100,H,Ecto,1380.66
2556.96,2,1,O,Ecto,8675.43
2556.96,2,10,O,Ecto,496010
2556.96,2,100,O,Ecto,16.3858
2556.96,2,100,O,Endo,7.53515
2556.96,2,10,C,Ecto,0.000193226
2556.96,2,100,C,Ecto,87.4225
2556.96,2,1000,C,Ecto,73.7321
659.593,2,10,H,Ecto,57463.5
659.593,2,1,O,Ecto,6.77147e+06
659.593,2,10,O,Ecto,242504
659.593,2,10,C,Ecto,0.00010721
544.891,4,10,H,Ecto,21825.3
544.891,4,1,O,Ecto,348094
544.891,4,10,O,Ecto,89833.8
544.891,4,10,C,Ecto,3.97261e-05
116.959,4,10,H,Ecto,3.2222
116.959,4,1,O,Ecto,111.882
116.959,4,10,O,Ecto,13.3818
116.959,4,10,C,Ecto,5.94015e-09
1341.94,4,10,H,Ecto,22692.4
1341.94,4,1,O,Ecto,1.30407e+07
1341.94,4,10,O,Ecto,3.84316e+06
253.918,4,10,H,Ecto,99736
253.918,4,1,O,Ecto,1.32392e+06
253.918,4,10,O,Ecto,409217
253.918,4,10,C,Ecto,0.000181111
1423.59,4,10,H,Ecto,1.01256e+06
1423.59,4,100,H,Ecto,92398.6
1423.59,4,10,O,Ecto,1.85404e+07
1423.59,4,100,O,Ecto,1663.11
1423.59,4,100,O,Endo,286.382
1423.59,4,100,C,Ecto,10176.3
1423.59,4,1000,C,Ecto,8919.73
711.822,5,10,H,Ecto,82881.1
711.822,5,100,H,Ecto,62138.7
711.822,5,100,H,Endo,5.61545
711.822,5,10,O,Ecto,238141
711.822,5,100,O,Ecto,2757.56
711.822,5,1000,O,Ecto,29.972
711.822,5,100,O,Endo,9229.39
711.822,5,1000,O,Endo,7.84629
711.822,5,10,C,Ecto,5.61878e-05
711.822,5,100,C,Ecto,6989.47
711.822,5,1000,C,Ecto,4892.44
87.5713,5,10,H,Ecto,4.95002
87.5713,5,1,O,Ecto,1.49519e+08
44.2228,5,10,H,Ecto,0.0242316
44.2228,5,1,O,Ecto,1.14792e+08
7498.23,7,100,H,Ecto,7.31997e+07
7498.23,7,1000,H,Ecto,1.30039e+09
7498.23,7,10000,H,Ecto,3.68234e+07
7498.23,7,100,H,Endo,2.8113e+06
7498.23,7,1000,H,Endo,1.66812e+09
7498.23,7,10000,H,Endo,5.28792e+07
7498.23,7,100,O,Ecto,6.08687e+07
7498.23,7,1000,O,Ecto,2.19807e+08
7498.23,7,10000,O,Ecto,186648
7498.23,7,100,O,Endo,3.78351e+07
7498.23,7,1000,O,Endo,5.0744e+08
7498.23,7,100,C,Ecto,3.13661e+06
7498.23,7,1000,C,Ecto,1.477e+09
7498.23,7,10000,C,Ecto,4.7945e+08
978.101,7,10,H,Ecto,44175
978.101,7,100,H,Ecto,11616.9
978.101,7,100,H,Endo,0.573978
978.101,7,10,O,Ecto,140727
978.101,7,100,O,Ecto,1228.58
978.101,7,1000,O,Ecto,12.0954
