FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.78089e+06,1.15566e+06
0,1,10,1.44652e+08,4.31234e+08
0,10,100,5.22292e+07,2.0096e+08
0,100,1000,131318,9.31582e+07
0,1000,10000,64476.6,8.28487e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,32.2543,2531.56
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.31473e+07,5.12249e+06
2,1,10,5.69626e+07,1.95773e+08
2,10,100,1.01563e+06,5.1269e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.53518e+08,2.85743e+06
3,0.1,1,1.39095e+07,1.00523e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.92619e+06,788273
4,1,10,3.4118e+06,572669
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.86584e+08,2.17405e+06
5,0.01,0.1,1.94948e+08,1.96655e+06
5,0.1,1,1.00725e+07,6.28981e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.27908e+06,359894
6,0.1,1,2.93051e+06,479741
6,1,10,1.89668e+07,3.13577e+07
6,10,100,2.87489e+06,2.51836e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.6334e+06,751054
7,1,10,4.6614e+07,7.48107e+07
7,10,100,5.44638e+07,4.42213e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.37853e+06,842279
8,1,10,3.06262e+07,5.38963e+07
8,10,100,1.71568e+06,1.3994e+07
8,100,1000,0,0
8,1000,10000,0,0
