FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.23845e+09,2.1145e+08
0,1,10,4.00955e+08,2.90748e+08
0,10,100,6.24799e+07,9.20815e+07
0,100,1000,222630,1.06252e+08
0,1000,10000,74911.1,6.81665e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,41.4909,1804.76
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.78969e+08,7.18908e+07
2,1,10,4.52916e+08,2.09109e+08
2,10,100,1.61213e+06,2.51571e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.53226e+07,40728.5
3,0.01,0.1,6.2002e+07,3.0231e+06
3,0.1,1,1.10768e+08,1.53167e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,2.09432e+06,7283.6
4,0.1,1,2.00708e+07,1.35932e+06
4,1,10,1.58033e+07,2.01407e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.04628e+08,291557
5,0.01,0.1,3.54102e+07,1.01576e+06
5,0.1,1,1.0881e+08,1.83194e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.59738e+07,626213
6,0.1,1,2.73253e+08,1.15728e+07
6,1,10,9.63441e+06,2.47056e+07
6,10,100,2.73659e+06,1.79792e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.84766e+08,9.06632e+06
7,1,10,1.64248e+08,9.03055e+07
7,10,100,1.62909e+08,1.85137e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.94955e+08,1.93359e+07
8,1,10,4.54432e+07,3.19253e+07
8,10,100,2.29397e+06,1.19699e+07
8,100,1000,0,0
8,1000,10000,0,0
