FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.80695e+08,8.28619e+06
0,1,10,6.69471e+07,3.32767e+08
0,10,100,3.5376e+07,2.26469e+08
0,100,1000,2.76808e+06,7.54597e+07
0,1000,10000,49091.9,7.62884e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,22.2307,2198.17
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.85539e+07,4.06699e+06
2,1,10,2.7019e+08,1.46241e+08
2,10,100,1.89224e+07,4.65881e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,3.39793e+09,3.88381e+06
3,0.1,1,3.666e+08,5.74057e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.88088e+06,732998
4,1,10,1.84877e+06,541227
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.38197e+09,2.40211e+06
5,0.01,0.1,7.32457e+07,2.85041e+06
5,0.1,1,2.52133e+06,2.58038e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.95239e+07,537086
6,0.1,1,3.01469e+06,866845
6,1,10,1.08162e+07,2.80957e+07
6,10,100,2.01907e+06,2.65012e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.35801e+06,832510
7,1,10,1.15309e+08,2.42459e+07
7,10,100,2.83564e+08,6.09084e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.05546e+06,586109
8,1,10,2.1044e+07,4.43246e+07
8,10,100,2.09512e+06,1.18629e+07
8,100,1000,0,0
8,1000,10000,0,0
