FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.26297e+09,1.47742e+08
0,1,10,6.88305e+08,3.61698e+08
0,10,100,6.40263e+07,7.80711e+07
0,100,1000,239195,1.03954e+08
0,1000,10000,77192.5,6.52684e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,42.7545,1735.93
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.27996e+09,9.62564e+07
2,1,10,6.1138e+08,1.95554e+08
2,10,100,1.57494e+06,1.98401e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.81818e+07,15024.3
3,0.01,0.1,4.97056e+07,2.87715e+06
3,0.1,1,1.33135e+08,1.16672e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,7.58804e+06,27775.4
4,0.1,1,2.65272e+07,1.40085e+06
4,1,10,1.63461e+07,1.26589e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.38896e+08,121530
5,0.01,0.1,4.58335e+07,821019
5,0.1,1,1.4084e+08,1.76033e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.90637e+07,643212
6,0.1,1,1.40355e+08,1.19397e+07
6,1,10,1.0979e+07,2.38058e+07
6,10,100,2.83924e+06,1.68285e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.58036e+08,1.59115e+07
7,1,10,1.3377e+08,6.18976e+07
7,10,100,1.72032e+08,1.35699e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.57075e+08,2.5203e+07
8,1,10,3.73605e+07,2.57641e+07
8,10,100,470920,1.18508e+07
8,100,1000,0,0
8,1000,10000,0,0
