FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,7.23289e+08,2.71111e+08
0,1,10,3.69991e+08,1.31956e+08
0,10,100,2.85463e+06,3.94472e+07
0,100,1000,246692,1.02265e+08
0,1000,10000,76617.6,6.47507e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.09897e+06,1.92611e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.8415e+08,2.37119e+07
2,1,10,8.14339e+08,5.89917e+08
2,10,100,1.71431e+06,2.14596e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.90402e+08,5.59579e+06
3,0.1,1,4.00768e+08,1.76734e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.68434e+07,185754
4,0.1,1,6.85475e+08,1.44658e+08
4,1,10,6.21539e+06,5.29701e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.55017e+08,188100
5,0.01,0.1,5.12309e+07,1.17367e+06
5,0.1,1,2.07266e+08,3.67751e+07
5,1,10,9.18951e+07,1.44608e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.54619e+07,241564
6,0.1,1,1.47793e+08,1.48265e+07
6,1,10,1.24027e+07,2.72797e+07
6,10,100,3.18527e+06,1.92205e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.54423e+08,1.07804e+08
7,1,10,5.56828e+07,4.42031e+07
7,10,100,4.25045e+07,4.95353e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,8.21349e+07,9.67779e+06
8,1,10,2.64698e+07,1.56156e+07
8,10,100,341036,8.17131e+06
8,100,1000,0,0
8,1000,10000,0,0
