FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.15165e+08,5.9916e+06
0,1,10,6.76693e+08,5.61566e+08
0,10,100,2.98105e+07,7.02797e+07
0,100,1000,4.1207e+06,8.3824e+07
0,1000,10000,48726.2,7.56862e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,346193,9.34179e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.261e+06,871840
2,1,10,2.31563e+08,4.04182e+08
2,10,100,1.3075e+07,3.43704e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.41408e+09,3.16283e+06
3,0.1,1,1.67499e+08,2.26675e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,9.35765e+07,427318
4,0.1,1,2.02842e+08,3.06662e+06
4,1,10,1.15217e+06,285443
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.14648e+11,3.14878e+07
5,0.01,0.1,3.27097e+08,915007
5,0.1,1,3.26119e+08,6.62283e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.17388e+07,114881
6,0.1,1,2.98302e+07,2.75514e+06
6,1,10,1.57708e+08,3.23089e+07
6,10,100,6.28483e+06,3.18022e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.14568e+06,959985
7,1,10,2.06207e+07,2.97899e+07
7,10,100,7.85675e+07,1.01796e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.44697e+06,815084
8,1,10,2.04838e+07,3.73634e+07
8,10,100,3.73503e+06,8.61429e+06
8,100,1000,0,0
8,1000,10000,0,0
