Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	63	0	5
0	1	0	90	63	0	10
0	2	0	90	63	0	18
0	3	0	90	63	0	15
0	3	0	90	62	0	1
0	4	0	89	64	0	1
0	4	0	90	63	0	12
0	4	0	90	62	0	2
0	5	0	89	64	0	3
0	5	0	90	63	0	10
0	5	0	90	62	0	1
0	6	0	89	64	0	1
0	6	0	90	63	0	10
0	6	0	90	62	0	2
0	7	0	89	64	0	2
0	7	0	90	63	0	7
0	7	0	90	62	0	3
0	8	0	89	64	0	3
0	8	0	90	63	0	5
0	8	0	90	62	0	4
0	8	0	90	61	0	1
0	8	0	89	58	0	1
0	9	0	89	64	0	3
0	9	0	90	63	0	7
0	9	0	89	62	0	1
0	9	0	90	62	0	6
0	9	0	90	61	0	2
0	9	0	89	58	0	1
0	9	0	89	57	0	1
0	10	0	89	64	0	6
0	10	0	90	63	0	9
0	10	0	89	62	0	0
0	10	0	90	62	0	7
0	10	0	84	61	0	1
0	10	0	90	61	0	4
0	10	0	90	59	0	1
0	10	0	89	58	0	0
0	10	0	89	57	0	2
0	11	0	88	64	0	1
0	11	0	89	64	0	6
0	11	0	89	63	0	1
0	11	0	90	63	0	6
0	11	0	86	62	0	1
0	11	0	89	62	0	0
0	11	0	90	62	0	7
0	11	0	84	61	0	0
0	11	0	90	61	0	10
0	11	0	91	61	0	1
0	11	0	89	60	0	1
0	11	0	90	59	0	1
0	11	0	89	58	0	0
0	11	0	89	57	0	4
0	11	0	90	57	0	1
0	12	0	88	64	0	1
0	12	0	89	64	0	8
0	12	0	89	63	0	1
0	12	0	90	63	0	7
0	12	0	86	62	0	1
0	12	0	89	62	0	0
0	12	0	90	62	0	3
0	12	0	84	61	0	0
0	12	0	90	61	0	9
0	12	0	91	61	0	1
0	12	0	89	60	0	2
0	12	0	90	59	0	2
0	12	0	89	58	0	0
0	12	0	89	57	0	4
0	12	0	90	57	0	3
0	12	0	92	56	0	1
0	13	0	88	64	0	2
0	13	0	89	64	0	5
0	13	0	89	63	0	2
0	13	0	90	63	0	5
0	13	0	85	62	0	1
0	13	0	86	62	0	2
0	13	0	89	62	0	0
0	13	0	90	62	0	1
0	13	0	84	61	0	0
0	13	0	90	61	0	7
0	13	0	91	61	0	1
0	13	0	89	60	0	0
0	13	0	90	59	0	2
0	13	0	89	58	0	0
0	13	0	89	57	0	2
0	13	0	90	57	0	10
0	13	0	92	56	0	2
0	13	0	93	52	0	1
0	14	0	88	64	0	1
0	14	0	89	64	0	4
0	14	0	89	63	0	0
0	14	0	90	63	0	3
0	14	0	85	62	0	1
0	14	0	86	62	0	3
0	14	0	89	62	0	0
0	14	0	90	62	0	0
0	14	0	84	61	0	0
0	14	0	90	61	0	6
0	14	0	91	61	0	3
0	14	0	89	60	0	0
0	14	0	90	59	0	2
0	14	0	89	58	0	0
0	14	0	87	57	0	1
0	14	0	89	57	0	2
0	14	0	90	57	0	3
0	14	0	91	57	0	1
0	14	0	92	56	0	2
0	14	0	91	55	0	1
0	14	0	93	52	0	3
0	15	0	88	64	0	3
0	15	0	89	64	0	6
0	15	0	89	63	0	0
0	15	0	90	63	0	5
0	15	0	85	62	0	3
0	15	0	86	62	0	4
0	15	0	89	62	0	0
0	15	0	90	62	0	0
0	15	0	84	61	0	0
0	15	0	90	61	0	11
0	15	0	91	61	0	4
0	15	0	89	60	0	0
0	15	0	90	59	0	2
