GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.68961e+09,0,0,0
0,0,406028,4.72533e+09,0,0,0
0,0,1.45505e+06,1.20327e+10,0,0,0
0,0,11120.2,2.26484e+09,0,0,0
0,0,25792.9,6.92624e+09,0,0,0
0,0,1118.93,1.40715e+10,0,0,0
0,0,462.489,4.59352e+09,0,0,0
0,0,4531.48,1.48414e+10,0,0,0
0,0,25777.3,4.08579e+10,0,0,0
0,0,11120.2,8.00111e+09,0,0,0
0,0,25481.8,0,0,0,0
0,0,1221.5,0,0,0,0
0,0,398709,0,0,0,0
0,0,430.702,0,0,0,0
0,0,4204.48,0,0,0,0
0,0,10909.5,0,0,0,0
0,1,93898.5,0,4.93152e+06,5.77565e+07,1.44614e+08
0,2,81987.1,1.20656e+09,2.28488e+08,4.07588e+07,5.37349e+08
0,2,4895.17,1.35891e+08,1.73232e+06,665150,944234
0,2,8727.34,4.31686e+10,4.26067e+08,3.4697e+08,4.54893e+08
0,2,527.459,2.59284e+08,140356,576.854,9346.98
0,2,2510.48,4.85344e+09,1.17519e+06,58656.7,420893
0,2,925.5,1.87657e+09,361818,13816.1,119168
0,2,26904,6.62143e+09,2.98996e+09,1.3063e+08,2.25657e+08
0,2,8727.34,1.91985e+10,2.47412e+07,4.19988e+06,1.33391e+07
0,2,685.488,2.74575e+08,734.528,0,112.484
0,2,8727.34,9.82349e+08,227232,1737.98,36859.2
0,2,4805.45,1.36732e+09,455835,992.927,59217.3
0,2,2622.66,4.22989e+08,701550,0,285.724
0,2,667.174,0,0,0,0
0,2,4745.08,0,0,0,0
0,2,561.546,0,0,0,0
0,2,8727.34,0,0,0,0
0,2,2633.91,0,0,0,0
0,2,77778.6,0,0,0,0
0,2,28691.4,0,0,0,0
0,3,137.463,2.65328e+08,0,0,0
0,3,377.239,0,0,0,0
0,3,33.3473,0,0,0,0
0,3,263.64,0,0,0,0
0,3,52.5198,0,0,0,0
0,3,136.284,0,0,0,0
0,3,20.5264,0,0,0,0
0,3,11.9353,0,0,0,0
0,4,562.354,0,2.62176e+06,1.03607e+06,6.56657
0,4,246.472,0,6.14604e+06,114034,197.69
0,4,1182.67,0,3.93532e+06,1.14359e+06,12.8714
0,4,40.4241,0,0,0.00539632,0
0,4,1309.47,0,2.61212e+07,1.35012e-19,17410.5
0,5,672.877,5.55186e+08,119126,2122.03,35426.3
0,5,85.234,0,0,0,0
0,5,11.3342,0,0,0,0
0,5,2.31259,0,0,0,0
0,5,3.00088,0,0,0,0
0,6,8001.09,1.7422e+06,0,0,0
0,6,59102.4,7.01916e+08,0,0,0
0,6,866.046,3.19917e+08,0,0,0
0,6,8192.45,2.30431e+08,0,0,0
0,6,2459.61,2.88282e+06,0,0,0
0,6,1472.69,1.21914e+08,0,0,0
0,6,7878.46,2.55931e+07,0,0,0
0,6,12202.7,2.91465e+08,0,0,0
0,6,458.515,2.93785e+07,0,0,0
0,6,2906.67,8.33697e+08,0,0,0
0,6,902.542,1.76605e+08,0,0,0
0,6,59.8739,1.50559e+08,0,0,0
0,6,2452.76,0,0,0,0
0,6,869.869,0,0,0,0
0,6,11984.9,0,0,0,0
0,6,7861.05,0,0,0,0
0,6,455.218,0,0,0,0
0,6,68.4301,0,0,0,0
0,7,15238.4,0,1.21489e+08,1.34522e+07,1.55882e+07
0,7,7498.23,0,1.09072e+07,9.63337e+06,1.48744e+07
0,7,42193.6,0,1.0871e+09,6.5804e+07,3.57841e+08
0,7,807.878,0,198963,4516.78,45776
0,7,10582.5,0,2.21353e+10,1.03976e+10,1.50043e+10
0,7,1718.72,0,2.26612e+08,8.61246e+07,3.24125e+08
0,7,42889.1,0,2.87757e+08,1.71717e+08,4.97452e+08
0,7,7640.79,0,2.53035e+07,525034,8.00875e+06
0,7,1705.36,0,7.1107e+07,793745,437863
0,7,281.944,0,808312,708024,7.86558e-05
0,7,10057.7,0,1.80453e+07,309.646,100408
0,7,805.782,0,3.09109e+06,2.54168e+06,0.000282885
0,7,15609.2,0,0,0,0
0,7,10582.5,0,0,0,0
0,7,42193.6,0,0,0,0
0,8,41270.4,2.7119e+08,1.21031e+08,5.81177e+06,5.37263e+06
0,8,21648.8,1.29089e+08,3.31208e+07,2.67971e+06,3.09813e+06
0,8,6847.92,4.02349e+07,589557,225343,318888
0,8,6095.51,1.53118e+09,1.27993e+06,1.12661e+06,2.04291e+06
0,8,3645,5.03893e+08,150108,6256.65,46955.2
0,8,738.201,8.77662e+07,140659,0,126.595
0,8,7042.28,2.95464e+08,24034.5,35.1466,10650
0,8,23494.1,5.43608e+08,338777,190438,522029
0,8,3808.05,3.23681e+07,65064.1,3741.61,19.9722
0,8,7037.52,0,0,0,0
0,8,697.344,0,0,0,0
0,8,21648.8,0,0,0,0
0,8,3759.13,0,0,0,0
