Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,10000,H,Ecto,5.90164e+06
93898.5,1,10000,H,Endo,1.65189e+07
93898.5,1,100000,H,Endo,2000.34
93898.5,1,10000,O,Ecto,2.62296e+06
93898.5,1,10000,O,Endo,1.54177e+08
93898.5,1,10000,C,Ecto,3.57801e+07
2556.96,2,10,H,Ecto,34.8315
2556.96,2,100,H,Ecto,317742
2556.96,2,1000,H,Ecto,589275
2556.96,2,100,H,Endo,1.60518e+06
2556.96,2,1000,H,Endo,649195
2556.96,2,10000,H,Endo,25085.4
2556.96,2,10,O,Ecto,303.002
2556.96,2,100,O,Ecto,245686
2556.96,2,1000,O,Ecto,181972
2556.96,2,10000,O,Ecto,36.6041
2556.96,2,100,O,Endo,114190
2556.96,2,1000,O,Endo,147542
2556.96,2,100,C,Ecto,9723.82
2556.96,2,1000,C,Ecto,1.13095e+06
2556.96,2,10000,C,Ecto,480715
81987.1,2,1000,H,Ecto,1.0635e+06
81987.1,2,10000,H,Ecto,684987
81987.1,2,1000,H,Endo,2.63154e+07
81987.1,2,10000,H,Endo,5.2656e+06
81987.1,2,1000,O,Ecto,436190
81987.1,2,10000,O,Ecto,7739.35
81987.1,2,1000,O,Endo,2.16616e+08
81987.1,2,10000,O,Endo,1.27137e+06
81987.1,2,1000,C,Ecto,985346
81987.1,2,10000,C,Ecto,4.51176e+08
81987.1,2,10000,C,Endo,0.21352
4895.17,2,100,H,Ecto,2.55035e+06
4895.17,2,1000,H,Ecto,2.09124e+07
4895.17,2,10000,H,Ecto,26359.8
4895.17,2,100,H,Endo,1.92529e+07
4895.17,2,1000,H,Endo,2.24132e+08
4895.17,2,10000,H,Endo,3.33353e+06
4895.17,2,100,O,Ecto,3.97095e+06
4895.17,2,1000,O,Ecto,1.02001e+07
4895.17,2,10000,O,Ecto,24354.2
4895.17,2,100,O,Endo,2.61713e+06
4895.17,2,1000,O,Endo,6.88946e+06
4895.17,2,100,C,Ecto,332570
4895.17,2,1000,C,Ecto,8.38e+07
4895.17,2,10000,C,Ecto,7.7109e+06
625.638,2,10,H,Ecto,2.88715e+06
625.638,2,100,H,Ecto,411598
625.638,2,10,O,Ecto,26640.3
625.638,2,100,O,Ecto,904.531
625.638,2,1000,O,Ecto,1016.39
625.638,2,100,O,Endo,327.007
