Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377161,170861,268710,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62981e+08,1.10084e+09,9.10776e+07,614985,130617,512573,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.38714e+08,7.04871e+08,6.91568e+07,944651,55004.9,873209,2.99559e+07,4.86572e+07,4.23288e+07
7, 1,9.30933e+07,5.32071e+08,4.52517e+07,1.71557e+06,46645.6,2.77818e+06,3.45541e+07,4.17345e+07,4.62442e+07
8, 1,8.03316e+07,3.77287e+08,2.59693e+07,2.55517e+06,81562.6,6.54965e+06,3.17481e+07,3.60538e+07,4.68214e+07
9, 1,7.79715e+07,1.49497e+08,2.42809e+07,3.27624e+06,112481,1.17234e+07,2.58071e+07,2.99773e+07,3.97935e+07
10, 1,8.01363e+07,1.02835e+08,2.68827e+07,3.71622e+06,147008,1.65458e+07,2.76988e+07,2.75024e+07,4.20269e+07
11, 1,8.49718e+07,8.23643e+07,3.01388e+07,4.10507e+06,149279,2.03662e+07,3.01932e+07,2.51901e+07,4.5425e+07
12, 1,9.34697e+07,6.08407e+07,2.29022e+07,1.10953e+07,262598,6.41577e+07,2.69061e+07,2.02617e+07,3.57129e+07
13, 2,1.12507e+08,4.82451e+07,2.02848e+07,2.45119e+07,569622,1.61413e+08,2.44373e+07,1.69539e+07,2.51696e+07
14, 2,1.39284e+08,4.23282e+07,2.30471e+07,4.37788e+07,1.43651e+06,3.0262e+08,2.02885e+07,1.36672e+07,2.09468e+07
15, 2,1.55766e+08,4.22007e+07,2.61053e+07,6.00942e+07,3.63902e+06,4.0973e+08,2.06122e+07,1.48883e+07,1.92626e+07
16, 2,2.01321e+08,3.99421e+07,2.81404e+07,1.28971e+08,1.11469e+07,9.28069e+08,2.25872e+07,1.6858e+07,1.6723e+07
17, 2,2.61866e+08,3.55446e+07,3.4177e+07,3.03209e+08,3.55377e+07,1.45974e+09,2.48407e+07,1.91479e+07,1.52284e+07
18, 2,3.63779e+08,3.58754e+07,4.7435e+07,5.895e+08,1.21972e+08,2.11631e+09,2.96185e+07,2.77157e+07,1.5343e+07
19, 2,4.81804e+08,3.32769e+07,1.05196e+08,1.06883e+09,3.61239e+08,1.67796e+09,3.59697e+07,4.66037e+07,1.67082e+07
20, 2,5.83824e+08,3.47882e+07,2.30353e+08,1.16233e+09,4.80784e+08,8.00763e+08,4.14473e+07,8.01955e+07,1.91483e+07
21, 2,6.56363e+08,3.08529e+07,3.82689e+08,8.53986e+08,6.23443e+08,4.12218e+08,4.61616e+07,1.19106e+08,2.20908e+07
22, 2,7.02275e+08,3.67852e+07,5.41e+08,3.75544e+08,4.84969e+08,1.39851e+08,5.08705e+07,1.60875e+08,2.55085e+07
23, 2,8.25432e+08,2.62356e+07,7.25491e+08,2.19197e+08,2.4059e+08,1.06056e+08,5.7723e+07,2.21092e+08,2.72344e+07
24, 2,8.43062e+08,6.31428e+06,3.06628e+08,3.5344e+07,2.422e+07,5.52082e+07,7.3003e+07,3.37703e+08,3.27416e+07
25, 3,7.56423e+08,8.62713e+06,3.29556e+08,2.03939e+07,6.66936e+06,3.30158e+07,6.47445e+07,2.71524e+08,4.06502e+07
26, 3,5.85763e+08,5.18442e+06,3.98216e+08,2.00919e+07,1.06918e+07,3.21917e+07,6.68739e+07,3.08775e+08,4.60229e+07
27, 3,6.30463e+08,8.84088e+06,4.35556e+08,7.79039e+06,1.59111e+07,1.64383e+07,6.99635e+07,2.25914e+08,3.81411e+07
28, 3,6.60398e+08,1.02265e+07,4.44569e+08,6.56334e+06,2.07438e+07,8.88896e+06,6.87389e+07,2.61198e+08,3.31286e+07
29, 3,6.94639e+08,1.57599e+07,4.7896e+08,4.11358e+06,1.92343e+07,4.00318e+06,6.39371e+07,3.00507e+08,3.24355e+07
30, 3,7.00552e+08,1.81356e+07,4.61211e+08,4.58751e+06,2.26876e+06,4.43975e+06,7.08316e+07,3.14387e+08,3.22173e+07
31, 3,6.72071e+08,2.54303e+07,4.25118e+08,5.33828e+06,1.36274e+06,5.0715e+06,7.42068e+07,3.80371e+08,3.35327e+07
32, 3,6.20781e+08,2.73089e+07,3.9873e+08,5.7862e+06,865680,5.50704e+06,7.71332e+07,4.30152e+08,3.35292e+07
33, 3,5.67097e+08,3.00113e+07,3.63003e+08,6.08557e+06,681508,5.26916e+06,7.78709e+07,4.68476e+08,3.40109e+07
34, 3,5.19884e+08,3.0072e+07,2.95746e+08,5.61495e+06,574931,4.95646e+06,7.77059e+07,4.95612e+08,3.46457e+07
35, 3,5.07918e+08,3.28739e+07,2.29334e+08,5.41083e+06,510722,4.49603e+06,7.82307e+07,5.49247e+08,3.54901e+07
