Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377540,170860,269017,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62811e+08,1.10107e+09,9.09579e+07,618922,129923,514169,2.55553e+07,3.74862e+07,3.8176e+07
6, 1,1.38474e+08,7.04379e+08,6.90427e+07,758820,56630.1,879339,2.96842e+07,4.87587e+07,4.19642e+07
7, 1,9.28642e+07,5.31824e+08,4.51126e+07,1.38335e+06,47373.9,2.76532e+06,3.42491e+07,4.19702e+07,4.5855e+07
8, 1,8.03918e+07,3.77213e+08,2.58135e+07,2.0489e+06,84549.7,6.44773e+06,3.14884e+07,3.63418e+07,4.64342e+07
9, 1,7.80833e+07,1.49118e+08,2.4115e+07,2.64569e+06,110588,1.14621e+07,2.56353e+07,3.02908e+07,3.9487e+07
10, 1,8.02608e+07,1.03095e+08,2.67224e+07,3.03776e+06,139632,1.59094e+07,2.75996e+07,2.76546e+07,4.17684e+07
11, 1,8.50878e+07,8.26521e+07,2.99543e+07,3.36345e+06,140106,1.95018e+07,3.00838e+07,2.54115e+07,4.51449e+07
12, 1,9.3773e+07,5.92232e+07,2.28761e+07,8.99989e+06,222457,6.10806e+07,2.87858e+07,2.00595e+07,3.51677e+07
13, 2,1.11153e+08,4.57964e+07,2.25246e+07,2.01401e+07,515425,1.53282e+08,2.49813e+07,1.67073e+07,2.50049e+07
14, 2,1.37822e+08,4.03578e+07,2.32281e+07,3.15886e+07,1.20011e+06,2.42269e+08,2.31396e+07,1.32337e+07,1.8476e+07
15, 2,1.57629e+08,3.8162e+07,2.52928e+07,7.32117e+07,2.70958e+06,6.34113e+08,2.42812e+07,1.32132e+07,1.73084e+07
16, 2,1.82607e+08,3.63614e+07,2.94888e+07,1.50437e+08,8.81512e+06,1.15121e+09,2.55089e+07,1.53344e+07,1.57852e+07
17, 2,2.22697e+08,3.66682e+07,3.53703e+07,2.66944e+08,2.64022e+07,1.61985e+09,2.72449e+07,1.82056e+07,1.54134e+07
18, 2,3.12063e+08,2.36339e+07,4.47965e+07,3.00803e+08,1.07506e+08,2.35199e+09,3.11222e+07,2.29382e+07,1.54052e+07
19, 2,4.32789e+08,205664,1.29278e+08,6.4483e+08,3.8848e+08,1.21537e+09,3.70959e+07,3.37528e+07,1.81793e+07
20, 2,5.81801e+08,392605,3.16544e+08,4.84989e+08,6.39004e+08,4.21476e+08,4.25012e+07,5.1165e+07,2.2279e+07
21, 2,7.14981e+08,674593,5.28713e+08,1.72397e+08,3.63177e+08,1.77328e+08,4.78172e+07,7.1063e+07,2.53447e+07
22, 2,8.10877e+08,672993,5.69702e+08,4.07339e+07,1.45339e+08,7.68892e+07,5.36167e+07,9.04739e+07,2.6407e+07
23, 2,9.9447e+08,675221,5.78665e+08,4.17795e+07,9.51977e+07,7.24246e+07,6.14466e+07,1.03618e+08,2.82331e+07
24, 2,1.05096e+09,667035,2.91636e+08,2.71694e+07,2.85603e+07,2.25795e+07,7.11932e+07,1.32168e+08,3.63864e+07
25, 3,7.96188e+08,763248,4.16575e+08,3.28649e+07,1.48184e+07,2.63653e+07,6.92294e+07,1.57947e+08,4.32977e+07
26, 3,9.93403e+08,742763,3.27521e+08,3.33683e+07,8.22636e+06,3.2476e+07,7.20658e+07,1.92597e+08,4.93296e+07
27, 3,1.08001e+09,926382,3.27203e+08,2.65211e+07,1.27221e+07,3.49319e+07,8.01642e+07,2.70994e+08,3.0106e+07
28, 3,1.19019e+09,1.01764e+06,3.00712e+08,3.12217e+07,1.73529e+07,3.29241e+07,8.9883e+07,3.35027e+08,3.34024e+07
29, 3,1.31676e+09,935021,3.19144e+08,3.59619e+07,1.81723e+07,3.23176e+07,9.94711e+07,4.1919e+08,3.88464e+07
30, 3,1.26455e+09,1.30312e+06,3.58673e+08,3.05384e+07,1.22898e+07,2.76616e+07,1.06631e+08,5.39882e+08,4.49263e+07
31, 3,1.02749e+09,1.59696e+06,3.88503e+08,1.51043e+07,6.48072e+06,2.12929e+07,1.13362e+08,7.04838e+08,5.18636e+07
32, 3,8.80548e+08,1.94174e+06,3.906e+08,8.38334e+06,1.9017e+06,6.05758e+06,9.04214e+07,8.30311e+08,4.96232e+07
33, 3,7.89397e+08,1.91265e+06,3.78891e+08,5.96973e+06,988219,3.08915e+06,6.28062e+07,8.9852e+08,4.77646e+07
34, 3,7.00192e+08,2.71329e+06,3.63998e+08,5.1739e+06,482753,1.70401e+06,5.30005e+07,9.12012e+08,4.69314e+07
35, 3,6.46411e+08,2.72884e+06,3.50223e+08,4.9794e+06,327203,1.29847e+06,5.23636e+07,9.2628e+08,4.68768e+07
